$version=1
!Code,Name,SystemCode,DemandCode,BusCode,ReactivePowerInputType
2534,CGOMES-MG138,1,1,27337,0
2535,SZCRUZ-MG138,1,1,27340,0
2536,PRATA1-MG138,1,1,27353,0
2537,PRATA2-MG138,1,1,27354,0
2538,ADMSAD-MG138,1,1,27371,0
2539,UBRB10-MG138,1,1,27373,0
2540,ARAGU3-MG138,1,1,27375,0
2541,NPONT2-MG138,1,1,27379,0
2542,UBER11-MG138,1,1,27380,0
2543,LFRMS2-MG138,1,1,27384,0
2544,GALVAN-MG138,1,1,27390,0
2545,COROM2-MG138,1,1,27404,0
2546,UBERL9-MG138,1,1,27408,0
2547,DIVIN3-MG138,1,1,27409,0
2548,PTEMP2-MG138,1,1,27411,0
2549,NSERR2-MG138,1,1,27441,0
2550,PIUMHI-MG138,1,1,27499,0
2551,LPRATA-MG138,1,1,27501,0
2552,ITATI1-MG138,1,1,27511,0
2553,USIMIN-MG138,1,1,27548,0
2554,HEINKE-MG138,1,1,27549,0
2555,SSOEST-MG138,1,1,27557,0
2556,COTEMI-MG138,1,1,27562,0
2557,LAFARG-MG138,1,1,27565,0
2558,JPINH2-MG138,1,1,27571,0
2559,UNAI5--MG138,1,1,27572,0
2560,BURIT1-MG138,1,1,27573,0
2561,URUCU1-MG138,1,1,27574,0
2562,PARC12-MG138,1,1,27575,0
2563,PARAC7-MG138,1,1,27590,0
2564,PARAC2-MG138,1,1,27591,0
2565,SSALIT-MG138,1,1,27602,0
2566,MCLAR4-MG138,1,1,27608,0
2567,FORMG2-MG138,1,1,27620,0
2568,SROMAO-MG138,1,1,27621,0
2569,PORTEI-MG138,1,1,27630,0
2570,CONFI1-MG138,1,1,27684,0
2571,LONTRA-MG138,1,1,27687,0
2572,FRNSA3-MG138,1,1,27694,0
2573,SERRAN-MG138,1,1,27695,0
2574,BEVAP--MG138,1,1,27701,0
2575,VPALM2-MG138,1,1,27742,0
2576,VPALM7-MG138,1,1,27743,0
2577,UNAI7--MG138,1,1,27746,0
2578,PARAC8-MG138,1,1,27748,0
2579,ALPARG-MG138,1,1,27780,0
2580,SVITORUTE013,1,1,27851,0
2581,EMEDES-MG138,1,1,27908,0
2582,PALGR4-MG138,1,1,27911,0
2583,COQUEI-MG138,1,1,27924,0
2584,ILICIN-MG138,1,1,27930,0
2585,NITRIF-RJ138,1,1,28261,0
2586,POLIBR-RJ138,1,1,28262,0
2587,SCHIN--RJ069,1,1,28263,0
2588,PTROF2-RJ138,1,1,28265,0
2589,RIOPO2-RJ138,1,1,28266,0
2590,TECAB--RJ138,1,1,28267,0
2591,TEBIG--RJ138,1,1,28268,0
2592,TECAM--RJ138,1,1,28269,0
2593,MBR----RJ138,1,1,28270,0
2594,COMPER-RJ138,1,1,28271,0
2595,PTROF1-RJ138,1,1,28272,0
2596,KLABIN-RJ069,1,1,28273,0
2597,MAUA---RJ138,1,1,28274,0
2598,MMX----RJ138,1,1,28275,0
2599,MPAUL1-RJ138,1,1,28278,0
2600,MPAUL2-RJ138,1,1,28279,0
3459,ITAMBI-RJ138,1,1,28281,0
2601,GBRAN2-RJ138,1,1,28282,0
2602,INGA2--RJ138,1,1,28283,0
2603,PIRATI-RJ138,1,1,28284,0
2604,NEVES--RJ138,1,1,28285,0
2605,VDP.AM-RJ138,1,1,28300,0
2606,MARICA-RJ069,1,1,28303,0
2607,TANGUA-RJ069,1,1,28304,0
2608,RBONIT-RJ069,1,1,28305,0
2609,PAPUCA-RJ069,1,1,28306,0
2610,CMACAC-RJ069,1,1,28307,0
2611,PMODEL-RJ069,1,1,28308,0
2612,INOA---RJ069,1,1,28310,0
2613,CBIUNA-RJ138,1,1,28377,0
2614,MACAE--RJ069,1,1,28403,0
2615,MACAE--RJ034,1,1,28411,0
2616,VVERDE-RJ069,1,1,28426,0
2617,TAMOI2-RJ069,1,1,28427,0
2618,ROSTRA-RJ069,1,1,28429,0
2619,BACAXA-RJ069,1,1,28430,0
2620,ARARUA-RJ069,1,1,28431,0
2621,IGUABA-RJ069,1,1,28432,0
2622,ARRA.C-RJ069,1,1,28433,0
2623,C.FRIO-RJ069,1,1,28434,0
2624,BUZIOS-RJ069,1,1,28435,0
2625,NSAJUD-RJ069,1,1,28436,0
2626,C.ABRE-RJ138,1,1,28500,0
2627,NISSAN-RJ138,1,1,28502,0
2628,LROVER-RJ138,1,1,28503,0
2629,VW-MAN-RJ138,1,1,28517,0
2630,GALVAS-RJ138,1,1,28518,0
2631,P.REAL-RJ138,1,1,28519,0
2632,GUARDI-RJ138,1,1,28520,0
2633,PEUGEO-RJ138,1,1,28521,0
2634,ITATIA-RJ138,1,1,28528,0
2635,CAMBUC-RJ069,1,1,28700,0
2636,PADUA--RJ069,1,1,28702,0
2637,B.JARD-RJ069,1,1,28710,0
2638,TERESO-RJ034,1,1,28720,0
2639,ITAORE-RJ138,1,1,28721,0
2640,MAMBUC-RJ138,1,1,28722,0
2641,ACU-EN-RJ138,1,1,28724,0
2642,BALEGR-RJ138,1,1,28725,0
2643,GOITAC-RJ069,1,1,28727,0
2644,OUTEIR-RJ069,1,1,28728,0
2645,V.NOVA-RJ069,1,1,28730,0
2646,NATIVI-RJ069,1,1,28731,0
2647,SFIDEL-RJ069,1,1,28732,0
2648,PALATI-RJ069,1,1,28733,0
2649,MOCOC3-SP034,1,1,28771,0
2650,ITAPE9-SP138,1,1,28811,0
2651,CBRAN5-SP138,1,1,28812,0
2652,CACOND-SP011,1,1,28814,0
2653,AMBEV--SP138,1,1,28816,0
2654,DURAT2-SP138,1,1,28817,0
2655,JAGUA5-SP138,1,1,28818,0
2656,ITAPE4-SP138,1,1,28836,0
2657,IBMOCOUTE013,1,1,28915,0
2658,CANAA--MG138,1,1,29052,0
2659,MURIA3-MG138,1,1,29053,0
2660,MSOARE-MG069,1,1,29054,0
2661,CENTE2-RJ138,1,1,29056,0
2662,JACARE-SP069,1,1,29551,0
2663,UJACAR-SP069,1,1,29553,0
2664,IPAUS--SP069,1,1,29555,0
2676,PIRAJ--SP069,1,1,29555,0
2665,CHAVA--SP069,1,1,29556,0
2666,USLUI--SP069,1,1,29557,0
2667,SPTUR--SP069,1,1,29561,0
2668,SCRPA--SP069,1,1,29562,0
2669,BCAMP--SP069,1,1,29563,0
2670,SBERT--SP034,1,1,29567,0
2671,CCESA--SP034,1,1,29572,0
2672,TAQBA--SP069,1,1,29580,0
2673,AVARE1-SP138,1,1,29581,0
2674,MANFRI-SP069,1,1,29597,0
2675,CEC2---SP088,1,1,29600,0
2677,TAQUA--SP069,1,1,29605,0
2678,SANTAN-SP069,1,1,29606,0
2679,HOLAMB-SP069,1,1,29607,0
2680,CEREUR-SP069,1,1,29611,0
2681,CERRON-SP069,1,1,29612,0
2682,BROTAS-SP138,1,1,29851,0
2683,MORUNG-SP138,1,1,29854,0
2684,HYUNDA-SP138,1,1,29855,0
2685,ARACAT-SP013,1,1,29856,0
2686,BURIT-UTE013,1,1,29857,0
2687,BROTA-UTE013,1,1,29859,0
2688,SFRANCUTE013,1,1,29865,0
2689,PEDRA-UTE013,1,1,29866,0
2690,METROP-SP138,1,1,29869,0
2691,IACANG-SP034,1,1,29874,0
2692,REGINO-SP034,1,1,29875,0
2693,FAZEMU-SP034,1,1,29876,0
2694,PONGAI-SP034,1,1,29877,0
2695,AREALV-SP034,1,1,29880,0
2696,IACAN-UTE013,1,1,29882,0
2697,DOOSAN-SP138,1,1,29883,0
2698,PATRIA-SP138,1,1,29887,0
2699,GUANAB-SP138,1,1,29889,0
2700,BRASKE-SP138,1,1,29892,0
2701,AMTALI-SP138,1,1,29896,0
2702,HONDA--SP138,1,1,29898,0
2703,A.MOG-UTE013,1,1,29900,0
2704,VIRAL1UTE013,1,1,29902,0
2705,SCRUZ-UTE013,1,1,29904,0
2706,COLOR-UTE013,1,1,29906,0
2707,CLEAL-UTE013,1,1,29908,0
2708,VROSA-UTE013,1,1,29909,0
2709,S.ANT-UTE013,1,1,29911,0
2710,CALTA1UTE013,1,1,29915,0
2711,EQI-IIUTE013,1,1,29917,0
2712,S.ADE-UTE013,1,1,29920,0
2713,SMART-UTE013,1,1,29921,0
2714,BGRAN-UTE013,1,1,29923,0
2715,SJOSE-UTE013,1,1,29925,0
2716,COLOM-UTE013,1,1,29927,0
2717,RUETT-UTE013,1,1,29929,0
2718,SMBIO-UTE013,1,1,29930,0
2719,SELIS-UTE013,1,1,29932,0
2720,MANDU-UTE013,1,1,29935,0
2721,FRIG.M-SP138,1,1,29938,0
2722,GUAIR-UTE013,1,1,29942,0
2723,SJCOL-UTE013,1,1,29945,0
2724,CEVAS-UTE013,1,1,29950,0
2725,NARDI-UTE013,1,1,29953,0
2726,SCAND-UTE013,1,1,29955,0
2727,UPEDR-UTE013,1,1,29958,0
2728,RAFAR-UTE013,1,1,29962,0
2729,CPINT-UTE013,1,1,29964,0
2730,ESTER-UTE013,1,1,29967,0
2731,BARRA-UTE013,1,1,29970,0
2732,MATA--UTE013,1,1,29975,0
2733,CERRD-UTE013,1,1,29979,0
2734,JBS---UTE013,1,1,29980,0
2735,BONFI-UTE013,1,1,29982,0
2736,SIFCO--SP138,1,1,29987,0
2737,CAMPCE-SP138,1,1,29988,0
2738,ARACAN-SP034,1,1,30005,0
2739,ITAMBE-SP013,1,1,30006,0
2740,NILIT--SP138,1,1,30007,0
2741,PIRAC9-SP138,1,1,30009,0
2742,COLOM2-SP138,1,1,30012,0
2743,MORLAN-SP138,1,1,30013,0
2744,OCAUCU-SP034,1,1,30017,0
2745,TABATI-SP034,1,1,30019,0
2746,PARDIN-SP034,1,1,30021,0
2747,ITATIN-SP034,1,1,30022,0
2748,FSTAMO-SP034,1,1,30024,0
2749,FASUMI-SP034,1,1,30025,0
2750,SANTA-PCH034 034kV-2,1,1,30040,0
2751,CPS19--SP138,1,1,30043,0
2752,CPS18--SP138,1,1,30049,0
2753,BOFETE-SP034,1,1,30050,0
2754,AMBEVA-SP138,1,1,30052,0
2755,PITAN-UTE013,1,1,30066,0
2756,VIRAL2UTE013,1,1,30067,0
2757,AEROPO-SP138,1,1,30074,0
2758,IBM----SP138,1,1,30077,0
2759,CPS20--SP138,1,1,30120,0
2760,GUARIB-SP138,1,1,30123,0
2761,RPRE13-SP138,1,1,30126,0
2762,SJRP7--SP138,1,1,30141,0
2763,BRASWE-SP138,1,1,30144,0
2764,EMS----SP138,1,1,30147,0
2765,UNICAM-SP138,1,1,30148,0
2766,COSAN--SP138,1,1,30150,0
2767,ABBRAS-SP138,1,1,30152,0
2768,MARIL4-SP138,1,1,30155,0
2769,GUAPI2-SP138,1,1,30156,0
2770,FALPIN-SP138,1,1,30157,0
2771,UNIVALUTE013,1,1,30159,0
2772,G.TAN-UTE013,1,1,30160,0
2773,LOGUM--SP138,1,1,30176,0
2774,BGASBOUTE013,1,1,30181,0
2775,ITATI4-SP138,1,1,30185,0
2776,AIRPRT-SP138,1,1,30195,0
2777,BEBED3-SP138,1,1,30196,0
2778,SERRA2-SP138,1,1,30199,0
2779,AMERI7-SP138,1,1,30203,0
2780,CRISTA-SP138,1,1,30210,0
2781,ASC-SU-SP138,1,1,30221,0
2782,ASC-HO-SP138,1,1,30224,0
2783,PIRA10-SP138,1,1,30235,0
2784,ASC-PA-SP138,1,1,30246,0
2785,SYNGEN-SP138,1,1,30249,0
2786,ODATA--SP138,1,1,30250,0
2787,ABL----SP138,1,1,30253,0
2788,PAULI3-SP138,1,1,30264,0
2789,DAEARC-SP034,1,1,30291,0
2790,SA2TIE-SP034,1,1,30292,0
2791,TRIANO-SP138,1,1,30295,0
2792,EBRAER-SP138,1,1,30303,0
2793,CALTA2UTE013,1,1,30304,0
2794,VERTETUTE013,1,1,30306,0
2795,SABINO-SP034,1,1,30307,0
2796,HRCLAN-SP034,1,1,30309,0
2797,BVSTA-UTE013,1,1,30334,0
2798,BGRAN2UTE013,1,1,30341,0
2799,GET-CP-SP138,1,1,30347,0
2800,GUARP2-SP138,1,1,30354,0
2801,BILAC--SP069,1,1,30355,0
2802,JACI---SP069,1,1,30356,0
2803,TANAB2-SP138,1,1,30359,0
2804,JBONI2-SP138,1,1,30362,0
2805,BADYBA-SP138,1,1,30365,0
2806,POTI---SP034,1,1,30367,0
2807,BRACEL-SP138,1,1,30370,0
2808,UTELENUTE013,1,1,30411,0
2809,EVONIK-SP138,1,1,30416,0
2810,ALTIN2-SP138,1,1,30419,0
2811,DALLAS-SP138,1,1,30440,0
2812,SCALAC-SP138,1,1,30441,0
2813,MSF03--SP138,1,1,30447,0
2814,MSF07--SP138,1,1,30450,0
2815,MSF11--SP138,1,1,30451,0
2816,SAPMIR-SP138,1,1,30467,0
2817,BARRE4-SP138,1,1,30470,0
2818,ASCENT-SP138,1,1,30490,0
2819,D1#TAK-SP138,1,1,30497,0
2820,NVAEUR-SP034,1,1,30504,0
2821,SMSERR-SP034,1,1,30505,0
2822,RIFAIN-SP069,1,1,30506,0
2823,BAURU5-SP138,1,1,30512,0
2824,ARACA5-SP138,1,1,30515,0
2825,AMYRIS-SP138,1,1,30518,0
2826,SBARB4-SP138,1,1,30522,0
2827,OLIMP2-SP138,1,1,30524,0
2828,SJRP8--SP138,1,1,30538,0
2829,BIRIG4-SP138,1,1,30539,0
2830,TAKODA-SP138,1,1,30542,0
2831,GUAICA-SP138,1,1,30543,0
2832,VLPAR2-SP138,1,1,30546,0
2833,CARGBB-SP138,1,1,30561,0
2834,RIBP14-SP138,1,1,30562,0
2835,TOYPFE-SP088,1,1,30650,0
2836,ASCENV-SP138,1,1,30653,0
2837,INDAI4-SP088,1,1,30664,0
2838,INDAI1-SP088,1,1,30665,0
2839,TOYOTA-SP088,1,1,30666,0
2840,PFELIZ-SP088,1,1,30667,0
2841,FEDRIG-SP088,1,1,30668,0
2842,IMERY--SP088,1,1,30669,0
2843,EUCATE-SP088,1,1,30670,0
2844,P.GOES-SP088,1,1,30671,0
2845,ITU-C1-SP088,1,1,30672,0
2846,ITU-C2-SP088,1,1,30673,0
2847,ZF-----SP088,1,1,30674,0
2848,JUNDI4-SP138,1,1,30676,0
2849,JUNDI5-SP138,1,1,30677,0
2850,LOU-C1-SP138,1,1,30678,0
2851,LOU-C2-SP138,1,1,30679,0
2852,CAPALT-SP088,1,1,30680,0
2853,SCALAJ-SP088,1,1,30681,0
2854,SCHIN--SP088,1,1,30682,0
2855,VINHE1-SP138,1,1,30683,0
2856,VINHE2-SP138,1,1,30684,0
2857,ARACAR-SP088,1,1,30685,0
2858,INDAI3-SP088,1,1,30688,0
2859,SPIRAP-SP088,1,1,30691,0
2860,SVICE3-SP088,1,1,30694,0
2861,ITU2---SP088,1,1,30695,0
2862,UNILEV-SP088,1,1,30700,0
2863,SIMUS1-SP088,1,1,30707,0
2864,SIMUS2-SP088,1,1,30708,0
2865,SOROC6-SP088,1,1,30709,0
2866,REPRE2-SP088,1,1,30710,0
2867,REPRE1-SP088,1,1,30711,0
2868,SCHAEF-SP088,1,1,30712,0
2869,JOHNSO-SP088,1,1,30714,0
2870,SOROC5-SP088,1,1,30720,0
2871,SOROC4-SP088,1,1,30724,0
2872,VOTORA-SP088,1,1,30727,0
2873,FALPIN-SP088,1,1,30728,0
2874,SOROC1-SP088,1,1,30729,0
2875,ARAMAR-SP088,1,1,30731,0
2876,BOITU2-SP088,1,1,30732,0
2877,BOITU1-SP088,1,1,30733,0
2878,PRYSMI-SP088,1,1,30734,0
2879,METSO--SP088,1,1,30735,0
2880,SALTO2-SP088,1,1,30749,0
2881,VI_CA2-SP138,1,1,30750,0
2882,SOROC8-SP088,1,1,30751,0
2883,ITUPV1-SP088,1,1,30759,0
2884,ITUPV3-SP088,1,1,30763,0
2885,ITUPV4-SP088,1,1,30764,0
2886,VPL--3-SP088,1,1,30771,0
2887,VPL--4-SP088,1,1,30772,0
2888,ADVANC-SP088,1,1,30773,0
2889,ELEKEI-SP088,1,1,30778,0
2890,PLASIN-SP088,1,1,30781,0
2891,CONTIN-SP088,1,1,30782,0
2892,SIFCO--SP088,1,1,30783,0
2893,CLIMPO-SP088,1,1,30786,0
2894,KRUPP--SP088,1,1,30787,0
2895,T.UVA1-SP088,1,1,30806,0
2896,T.UVA2-SP088,1,1,30807,0
2897,JUNDIA-SP088,1,1,30810,0
2898,AMBEAM-SP088,1,1,30813,0
2899,AIRLIQ-SP088,1,1,30814,0
2900,AKZO_N-SP088,1,1,30817,0
2901,SIEMEN-SP088,1,1,30818,0
2902,PLASIB-SP088,1,1,30819,0
2903,SULZER-SP088,1,1,30822,0
2904,MAIRIN-SP088,1,1,30831,0
2905,CARGIL-SP088,1,1,30832,0
2906,SROQUE-SP088,1,1,30833,0
2907,IBIUN1-SP088,1,1,30835,0
2908,IBIUN2-SP088,1,1,30836,0
2909,VOT.SP-SP088,1,1,30842,0
2910,VOT.SH-SP088,1,1,30843,0
2911,VITOPE-SP088,1,1,30846,0
2912,BTP----SP088,1,1,30851,0
2913,INTERC-SP088,1,1,30853,0
2914,PCOQUE-SP088,1,1,30854,0
2915,JUNDI7-SP088,1,1,30855,0
2916,PARIS1-SP088,1,1,30856,0
2917,BIRLA--SP088,1,1,30859,0
2918,ULTRAP-SP088,1,1,30862,0
2919,MRSLOG-SP088,1,1,30865,0
2920,VOTCUB-SP088,1,1,30868,0
2921,LINDE--SP088,1,1,30871,0
2922,ULTRAC-SP088,1,1,30877,0
2923,PET.RF-SP088,1,1,30880,0
2924,HBOPI1-SP088,1,1,30883,0
2925,HBOPI2-SP088,1,1,30884,0
2926,PGRAN1-SP088,1,1,30887,0
2927,PGRAN2-SP088,1,1,30888,0
2928,OCIAN--SP088,1,1,30891,0
2929,P.TAQU-SP088,1,1,30892,0
2930,SOROC7-SP088,1,1,30893,0
2931,MBRIG1-SP088,1,1,30899,0
2932,MBRIG2-SP088,1,1,30900,0
2933,MARAP1-SP088,1,1,30905,0
2934,MARAP2-SP088,1,1,30906,0
2935,VOTURU-SP088,1,1,30907,0
2936,CUBATA-SP088,1,1,30913,0
2937,SANTS2-SP088,1,1,30918,0
2938,SANTS1-SP088,1,1,30919,0
2939,P-TRAN-SP088,1,1,30920,0
2940,BOQUEI-SP088,1,1,30921,0
2941,ESTUA1-SP088,1,1,30922,0
2942,V.NOVA-SP088,1,1,30923,0
2943,ESTUA2-SP088,1,1,30924,0
2944,VMATH2-SP088,1,1,30927,0
2945,BRASKE-SP088,1,1,30942,0
2946,PARIS2-SP088,1,1,30945,0
2947,DTX.DE-SP088,1,1,30946,0
2948,MOEMA_UTE013,1,1,32951,0
2949,EMBRAM-SP138,1,1,32955,0
2950,SINTBR-SP138,1,1,32956,0
2951,PARAN-UTE013,1,1,32958,0
2952,CASTI-UTE013,1,1,32960,0
2953,GUARI-UTE013,1,1,32962,0
2954,CEAJAR-SP138,1,1,32963,0
2955,SMB_EL-SP138,1,1,32964,0
2956,TAMBAU-SP138,1,1,32965,0
2957,LM_RIP-SP138,1,1,32966,0
2958,PIR_PT-SP138,1,1,32967,0
2959,RIC_DT-SP138,1,1,32968,0
2960,BMPERD-SP138,1,1,32969,0
2961,GUARM3-SP138,1,1,32970,0
2962,CAI_MD-SP138,1,1,32971,0
2963,CAI_ML-SP138,1,1,32972,0
2964,BER_PT-SP138,1,1,32973,0
2965,FRR_02-SP138,1,1,32974,0
2966,PANORA-SP138,1,1,32975,0
2967,POPULI-SP069,1,1,32976,0
2968,INDIAP-SP069,1,1,32977,0
2969,RIOLAN-SP138,1,1,32978,0
2970,P.FARI-SP138,1,1,32979,0
2971,ACAMPO-SP138,1,1,32980,0
2972,AURIFL-SP069,1,1,32981,0
2973,ITE_MG-SP138,1,1,32982,0
2974,CERQ_P-SP138,1,1,32983,0
2975,LAP_AM-SP138,1,1,32984,0
2976,TAT_AP-SP138,1,1,32985,0
2977,ITANH3-SP138,1,1,32986,0
2978,PARIQU-SP138,1,1,32987,0
2979,IGUAP2-SP138,1,1,32988,0
2980,API_CC-SP138,1,1,32989,0
2981,BSUCES-SP138,1,1,32990,0
2982,ITAPOR-SP138,1,1,32991,0
2983,PETOL2-SP138,1,1,32992,0
2984,MOG_LK-SP138,1,1,32993,0
2985,NHANDE-SP138,1,1,32994,0
2986,GSALGA-SP069,1,1,32995,0
2987,VGENTI-SP138,1,1,32996,0
2988,UFN-3--MS138,1,1,32998,0
2989,MOG_IP-SP138,1,1,33000,0
2990,RC_TIG-SP138,1,1,33001,0
2991,VCARVA-SP138,1,1,33002,0
2992,RIC_NT-SP138,1,1,33003,0
2993,LIM_PS-SP138,1,1,33004,0
2994,LIM_AR-SP138,1,1,33005,0
2995,MULTBR-SP138,1,1,33006,0
2996,FM_CPT-SP138,1,1,33007,0
2997,ANG_KB-SP138,1,1,33008,0
2998,VOT_FN-SP138,1,1,33009,0
2999,TAT_GD-SP138,1,1,33010,0
3000,MOG_IT-SP138,1,1,33012,0
3001,TRL_EP-MS138,1,1,33014,0
3002,POF_VP-SP138,1,1,33015,0
3003,ITP_HD-SP138,1,1,33016,0
3004,SGE_IN-SP138,1,1,33017,0
3005,GUA_CT-SP138,1,1,33018,0
3006,LIMEI6-SP138,1,1,33020,0
3007,GUA_TG-SP138,1,1,33021,0
3008,CAM_CP-SP138,1,1,33022,0
3009,LIM_TR-SP138,1,1,33023,0
3010,RIC_OW-SP138,1,1,33024,0
3011,GUARM4-SP138,1,1,33025,0
3012,CROWN--SP138,1,1,33027,0
3013,ALMEID-SP138,1,1,33028,0
3014,SIBELC-SP138,1,1,33032,0
3015,SABEIG-SP088,1,1,33033,0
3016,JBS_AN-SP138,1,1,33034,0
3017,VOTUP3-SP138,1,1,33035,0
3018,CPKELC-SP138,1,1,33037,0
3019,SI_PET-SP088,1,1,33076,0
3020,GASA__UTE013,1,1,33078,0
3021,COCAL2UTE013,1,1,33079,0
3022,FERRARUTE013,1,1,33080,0
3023,NOROESUTE013,1,1,33081,0
3024,CRESCIUTE013,1,1,33083,0
3025,INTERLUTE013,1,1,33084,0
3026,PIONEIUTE013,1,1,33085,0
3027,COLOMBUTE013,1,1,33088,0
3028,PAULICUTE013,1,1,33090,0
3029,PIONE2UTE013,1,1,33094,0
3030,MERIDIUTE013,1,1,33096,0
3031,S_LUIZUTE013,1,1,33098,0
3032,C_PONTUTE013,1,1,33101,0
3033,A_SJOAUTE013,1,1,33103,0
3034,I_BALDUTE013,1,1,33105,0
3035,ALCIDIUTE013,1,1,33107,0
3036,IPE___UTE013,1,1,33109,0
3037,CENI2-UTE013,1,1,33111,0
3038,LEME_2-SP138,1,1,33112,0
3039,ARUJ_2-SP138,1,1,33113,0
3040,VIRAL--SP138,1,1,33114,0
3041,V.ALEGUTE013,1,1,33116,0
3042,RVERMEUTE013,1,1,33123,0
3043,3LAG2--SP138,1,1,33130,0
3044,COELHO-SP138,1,1,33335,0
3045,F.RICO-SP138,1,1,33336,0
3046,CASTI2-SP138,1,1,33337,0
3047,E.OEST-SP138,1,1,33338,0
3048,ITAPV3-SP138,1,1,33339,0
3440,JUNQUE-SP138,1,1,33340,0
3049,RUYROC-SP138,1,1,33341,0
3050,ZARAPL-SP138,1,1,33344,0
3051,KARINA-SP138,1,1,33352,0
3052,VIVA.P-SP138,1,1,33353,0
3053,DELTA2-SP138,1,1,33354,0
3054,VILLAG-SP138,1,1,33374,0
3055,CARGIL-MS138,1,1,33375,0
3056,BRASIL-MS138,1,1,33376,0
3057,MAIRI2-SP138,1,1,33377,0
3058,CITRSU-SP138,1,1,33397,0
3059,SELVIR-SP138,1,1,33398,0
3060,GLP-FR-SP138,1,1,33399,0
3061,CRIST--SP138,1,1,33400,0
3062,INCEFR-SP138,1,1,33409,0
3063,MIRAN3-SP138,1,1,33410,0
3441,JALES2-SP138,1,1,33411,0
3064,BRAGUS-ES138,1,1,35004,0
3065,ALAGE--ES138,1,1,35008,0
3066,ALAGE1-ES034,1,1,35009,0
3067,ALAGE2-ES034,1,1,35010,0
3068,SUZANO-ES138,1,1,35011,0
3069,B.FERR-ES138,1,1,35012,0
3070,C.ITAP-ES069,1,1,35014,0
3071,C.ITAP-ES034,1,1,35015,0
3072,C.ITAP-ES011,1,1,35016,0
3073,CARAPI-ES138,1,1,35018,0
3074,CARAP1-ES034,1,1,35019,0
3075,CEASA--ES138,1,1,35020,0
3076,CIVIT--ES138,1,1,35022,0
3077,BELGOA-ES138,1,1,35023,0
3078,CARIAC-ES138,1,1,35024,0
3079,AMT-A2-ES138,1,1,35026,0
3080,CACIQU-ES138,1,1,35027,0
3081,FRUTEI-ES138,1,1,35028,0
3082,FUNDAO-ES069,1,1,35029,0
3083,MANGUI-ES138,1,1,35033,0
3084,JMONTE-ES069,1,1,35034,0
3085,IBES---ES138,1,1,35035,0
3086,ITAPEM-ES138,1,1,35037,0
3087,I.A.I.-ES138,1,1,35038,0
3088,ITARAN-ES069,1,1,35039,0
3089,JAGUAR-ES138,1,1,35041,0
3090,J.NEIV-ES013,1,1,35044,0
3091,F.ALEG-ES069,1,1,35047,0
3092,CARAP2-ES034,1,1,35048,0
3093,LINHA--ES138,1,1,35050,0
3094,N.VENE-ES069,1,1,35054,0
3095,GUARAP-ES034,1,1,35055,0
3096,N.VENE-ES013,1,1,35056,0
3097,BELGOL-ES138,1,1,35057,0
3098,PINHEI-ES138,1,1,35059,0
3099,PIUMA--ES138,1,1,35060,0
3100,PRAIA--ES034,1,1,35063,0
3101,GOIABE-ES138,1,1,35064,0
3102,V.RICA-ES138,1,1,35065,0
3103,LAMEIR-ES138,1,1,35066,0
3104,S.MATE-ES069,1,1,35068,0
3105,SAMARC-ES138,1,1,35069,0
3106,OLAM---ES138,1,1,35071,0
3107,SMARIA-ES138,1,1,35072,0
3108,S.TERE-ES069,1,1,35073,0
3109,SUICA--ES069,1,1,35075,0
3110,TUBAR1-ES138,1,1,35076,0
3111,TUBAR2-ES138,1,1,35077,0
3112,TUBAR3-ES138,1,1,35078,0
3113,M.ITA--ES069,1,1,35080,0
3114,ALEGR6-ES069,1,1,35081,0
3115,MARMOR-ES069,1,1,35082,0
3116,MIMOSO-ES069,1,1,35083,0
3117,ITAPOA-ES138,1,1,35093,0
3118,CACIMB-ES138,1,1,35100,0
3119,PIRACE-ES138,1,1,35101,0
3120,PARATI-ES138,1,1,35102,0
3121,AMT-A1-ES138,1,1,35104,0
3122,S.SEDE-ES138,1,1,35105,0
3123,N.AIMO-ES069,1,1,35106,0
3124,PAULIS-ES138,1,1,35107,0
3125,CANIVE-ES138,1,1,35113,0
3126,S.MAIS-ES138,1,1,35114,0
3127,R.QUAR-ES138,1,1,35115,0
3128,B.GUAN-ES138,1,1,35116,0
3129,B.SAHY-ES138,1,1,35117,0
3130,B.RIAC-ES138,1,1,35126,0
3131,USINA8-ES138,1,1,35129,0
3132,ARACRU-ES138,1,1,35130,0
3133,JURONG-ES138,1,1,35131,0
3134,F.GUAD-ES069,1,1,35133,0
3135,A.CLAU-ES069,1,1,35134,0
3136,IBIRAC-ES069,1,1,35135,0
3137,CALDEI-ES069,1,1,35136,0
3138,JURAMA-ES138,1,1,35137,0
3139,PALMIT-ES069,1,1,35138,0
3140,N.ZELA-ES138,1,1,35139,0
3141,CACARO-ES138,1,1,35140,0
3142,CANEXU-ES138,1,1,35143,0
3143,P.BRA--ES138,1,1,35144,0
3144,DMARTI-ES069,1,1,35146,0
3145,S.MATE-ES034,1,1,35152,0
3146,BIANCO-ES138,1,1,35155,0
3147,AVIVAC-ES069,1,1,35156,0
3148,SAFRA--ES138,1,1,35157,0
3149,CASTEL-ES069,1,1,35159,0
3150,VICOSA-ES069,1,1,35161,0
3151,V.NOVA-ES069,1,1,35162,0
3152,SOTURN-ES138,1,1,35163,0
3153,GLORIA-ES138,1,1,35164,0
3154,VALLOU-ES138,1,1,35165,0
3155,PETRPA-ES138,1,1,35166,0
