$version=1
!Code,Latitude,Longitude
30880,-23.88,-46.43
30883,-23.88,-46.45
30884,-23.88,-46.45
30887,-24,-46.43
30888,-24,-46.43
30891,-24.01,-46.48
30892,-24.02,-46.5
30893,-23.39,-47.38
30899,-23.96,-46.4
30900,-23.96,-46.4
30905,-23.95,-46.35
30906,-23.95,-46.35
30907,-23.96,-46.37
30908,-23.87,-46.42
30909,-23.88,-46.42
30913,-23.89,-46.42
30918,-23.93,-46.38
30919,-23.93,-46.38
30920,-23.92,-46.37
30921,-23.96,-46.33
30922,-23.97,-46.3
30923,-23.94,-46.32
30924,-23.97,-46.3
30927,-23.94,-46.34
30942,-23.86,-46.42
30945,-23.85,-46.4
30946,-23.16,-46.94
30951,-23.38,-46.4
30952,-23.15,-46.99
30953,-23.18,-47.24
30955,-23.61,-46.58
30956,-23.51,-46.52
30959,-22.92,-45.41
30984,-22.54,-48.81
31500,-22.47,-50.49
32951,-20.2,-49.36
32953,-23.34,-46.77
32958,-22.55,-51.82
32960,-20.91,-51.54
32962,-20.11,-49.76
32963,-23.07,-46.7
32965,-21.71,-47.29
32969,-23.13,-46.47
32970,-24,-46.27
32974,-23.31,-46.75
32975,-21.37,-51.9
32976,-19.96,-50.43
32977,-19.98,-50.32
32978,-19.98,-49.72
32979,-20.03,-49.44
32980,-20.3,-49.77
32981,-20.69,-50.59
32986,-24.23,-46.89
32987,-24.71,-47.92
32988,-24.71,-47.59
32990,-24.32,-49.18
32991,-23.7,-49.52
32992,-24.28,-47.27
32994,-20.7,-50.08
32995,-20.64,-50.4
32996,-20.42,-50.07
33002,-23.99,-46.26
33020,-22.57,-47.46
33025,-24,-46.27
33026,-21.35,-51.36
33031,-21.34,-51.37
33035,-20.42,-50.01
33078,-20.77,-51.26
33079,-22.53,-51.49
33080,-21.84,-47.36
33081,-20.58,-49.94
33083,-22.17,-47.34
33084,-20.53,-51.23
33085,-20.73,-50.96
33086,-21,-51.8
33088,-20.04,-50.67
33090,-21.31,-51.85
33094,-20.73,-50.95
33096,-20.35,-50.18
33098,-21.89,-47.31
33099,-20.58,-49.94
33101,-22.12,-51.76
33103,-21.97,-46.8
33105,-21.99,-47.45
33107,-22.35,-52.52
33109,-21.1,-51.48
33110,-20.35,-50.18
33111,-21.1,-51.41
33112,-22.19,-47.43
33113,-23.4,-46.3
33116,-23.49,-48.12
33123,-21.49,-51.36
33130,-20.78,-51.74
33137,-20.23,-50.34
33159,-23.15,-47.79
33335,-22.57,-47.18
33337,-20.79,-51.6
33338,-20.27,-50.27
33467,-23.63,-46.42
33468,-23.51,-46.85
34201,-23.38,-47.03
34202,-23.39,-46.99
34700,-23.86,-46.46
34751,-20.76,-41.7
35000,-19.5,-40.92
35001,-20.08,-40.58
35002,-20.06,-40.64
35004,-19.83,-40.07
35008,-20.33,-40.37
35009,-20.33,-40.37
35010,-20.33,-40.37
35011,-19.84,-40.08
35012,-20.32,-40.3
35013,-20.51,-41.28
35014,-20.85,-41.09
35015,-20.85,-41.09
35016,-20.85,-41.09
35017,-19.97,-41.08
35018,-20.21,-40.27
35019,-20.21,-40.27
35020,-20.34,-40.41
35022,-20.16,-40.24
35023,-20.34,-40.36
35024,-20.28,-40.39
35026,-20.25,-40.23
35027,-19.48,-40.11
35028,-20.7,-41.09
35029,-19.93,-40.41
35033,-20.18,-40.2
35034,-20.8,-41.38
35035,-20.38,-40.32
35037,-21.04,-40.84
35038,-20.78,-41.12
35039,-19.89,-40.87
35041,-18.9,-40.09
35044,-19.76,-40.38
35047,-19,-39.87
35048,-20.21,-40.27
35050,-19.39,-40.07
35054,-18.72,-40.41
35055,-20.63,-40.53
35056,-18.72,-40.41
35057,-20.34,-40.36
35059,-18.41,-40.22
35060,-20.83,-40.73
35063,-20.29,-40.31
35064,-20.26,-40.3
35065,-20.84,-41.14
35066,-20.67,-40.52
35068,-18.71,-39.88
35069,-20.77,-40.58
35070,-20.46,-41.48
35071,-19.49,-40.14
35072,-20.04,-40.75
35073,-19.94,-40.59
35075,-20.09,-40.55
35076,-20.27,-40.25
35077,-20.27,-40.25
35078,-20.27,-40.24
35080,-20.74,-41.17
35081,-20.76,-41.53
35082,-20.84,-41.15
35083,-21.06,-41.36
35090,-20.92,-41.72
35093,-20.36,-40.3
35095,-20.33,-40.64
35097,-20.6,-40.81
35099,-20.62,-41.48
35100,-19.46,-39.76
35101,-20.21,-40.33
35102,-20.8,-40.62
35105,-20.13,-40.3
35106,-18.72,-40.16
35107,-18.66,-40.79
35110,-21.2,-41.38
35111,-20.7,-41.52
35113,-19.34,-40.05
35114,-19.33,-40.07
35115,-19.5,-40.13
35116,-19.5,-40.92
35117,-19.84,-40.08
35126,-19.84,-40.07
35129,-20.26,-40.25
35130,-19.83,-40.26
35131,-19.86,-40.08
35133,-20.2,-41.11
35134,-20.07,-41.12
35135,-19.82,-40.37
35136,-19.94,-40.7
35137,-18.93,-40.28
35138,-18.91,-39.96
35139,-20.18,-40.22
35140,-20.39,-40.39
35143,-19.84,-40.08
35144,-18.32,-39.96
35146,-20.35,-40.66
35152,-18.71,-39.88
35155,-20.18,-40.24
35156,-20.92,-41.22
35157,-20.95,-41.11
35159,-20.63,-41.21
35161,-20.41,-41.27
35162,-20.34,-41.12
35163,-20.77,-41.06
35164,-20.33,-40.31
35188,-20.7,-41.08
35190,-20.77,-40.99
35351,-15.81,-47.71
35361,-16.79,-49.24
35374,-21.84,-41.16
35382,-20.19,-40.29
35383,-20.19,-40.29
35384,-20.19,-40.29
35385,-20.19,-40.29
35556,-22.86,-43.08
37351,-22.77,-50.11
37353,-21.49,-51.03
37550,-21.87,-51.26
37560,-21.56,-50.96
37730,-22.74,-50.6
37732,-22.79,-50.55
37900,-21.1,-48.93
37902,-21.51,-49.21
37904,-21.49,-49.19
37906,-21.15,-49.61
38051,-22.88,-43.25
38066,-22.91,-43.76
38067,-22.91,-43.75
38076,-23,-43.32
38077,-22.93,-43.85
38084,-22.98,-43.4
38102,-22.99,-43.25
38110,-22.87,-43.27
38111,-22.8,-43.35
38200,-22.58,-44
38201,-22.89,-43.73
38203,-22.81,-43.35
38250,-22.89,-43.75
38260,-22.79,-43.35
38263,-22.99,-43.25
38264,-22.8,-43.36
38267,-22.62,-43.29
38450,-22.68,-43.87
38451,-22.69,-43.86
38800,-22.75,-43.54
38832,-17.07,-47.11
38851,-19.04,-57.62
38852,-20.89,-54.93
38853,-18.91,-52.39
38854,-17.79,-52.09
38855,-19.65,-51.4
38856,-20.32,-51.42
38857,-21.54,-53.82
38858,-22.42,-53.57
38861,-18.49,-50.58
38862,-17.3,-49.91
38871,-18.53,-51.15
38872,-14.16,-54.43
38873,-13.52,-52.29
38874,-20.87,-48.16
38876,-20.32,-51.42
38877,-16.43,-49.43
38878,-21.84,-41.16
38879,-14.12,-46.63
38880,-23.29,-46.16
38881,-23.29,-46.16
38888,-19.4,-40.11
38900,-15.92,-43.33
38902,-18.8,-49
38904,-18.95,-48.09
38905,-18.95,-48.09
38906,-19.71,-47
38907,-19.71,-47
38909,-18.8,-49
38911,-15.29,-43.72
38912,-17.45,-45.12
38913,-17.45,-45.12
38921,-18.81,-41.97
38928,-17.72,-42.45
38929,-16.16,-43.57
38932,-19.39,-47.7
38951,-21.83,-41.35
38952,-22.36,-41.87
38954,-21.84,-41.02
38971,-15.29,-43.72
38972,-15.29,-43.72
38974,-19.9,-41.45
38975,-17.01,-41.48
38986,-18.81,-41.97
38993,-22.8,-43.36
38996,-17.72,-50.86
39050,-11.62,-46.79
39051,-11.62,-46.79
39060,-21.47,-42.7
39061,-21.47,-42.7
39111,-19.77,-40.39
39112,-18.75,-39.89
39113,-20.86,-40.88
39151,-15.58,-55.95
39212,-18.75,-39.89
39311,-19.77,-40.39
39313,-20.86,-40.88
39511,-19.77,-40.39
39514,-20.86,-40.88
39551,-15.58,-55.95
39813,-15.75,-45.97
39841,-19.27,-52.86
39842,-19.27,-52.86
39849,-20.44,-54.49
39850,-20.44,-54.49
39855,-22.01,-43.32
39856,-17.27,-50.86
39857,-18.5,-51.65
39858,-18.52,-51.55
39859,-14.6,-58.21
39860,-22.23,-44.67
39861,-19.26,-43.61
39863,-16.26,-55.46
39864,-9.54,-54.73
39865,-20.85,-42.33
39901,-20.82,-45.06
39902,-16.19,-47.17
39904,-18.95,-49.38
40201,-21.92,-42.79
40203,-21.13,-41.71
40321,-19.47,-52.54
40323,-18.79,-52.38
40325,-18.82,-52.18
40331,-20.06,-53.18
40334,-19.04,-53
40336,-19.25,-52.88
40338,-19.34,-52.67
40339,-18.54,-53.13
40341,-18.56,-53.13
40344,-19.41,-54.49
40345,-20.68,-53.57
40346,-20.68,-53.57
40348,-19.98,-53.27
40349,-19.87,-53.37
40350,-19.53,-52.52
40351,-18.46,-39.95
40354,-20.13,-40.3
40355,-19.34,-40.01
40356,-20.13,-40.3
40357,-20.12,-40.29
40358,-20.13,-40.3
40360,-19.25,-44.98
40362,-19.84,-40.07
40363,-19.84,-40.07
40364,-19.84,-40.07
40366,-17.26,-47.69
40367,-17.95,-49.85
40369,-19.92,-49.16
40375,-22.54,-48.81
40376,-22.54,-48.82
40388,-19.31,-50.72
40390,-18.75,-48.61
40401,-22.47,-50.78
40402,-22.94,-47.6
40404,-22.57,-50.64
40405,-19.92,-49.16
40410,-22.25,-50.65
40411,-19.97,-44.1
40414,-19.06,-46.73
40415,-19.81,-50.78
40416,-19.71,-50.33
40417,-20.23,-43.97
40419,-20.09,-46.04
40440,-21.84,-41.04
40441,-21.84,-41.04
40444,-21.84,-41.01
40445,-21.84,-41.01
40448,-22.36,-41.87
40449,-19.53,-39.8
40450,-19.53,-39.8
40467,-22.71,-43.25
40468,-22.71,-43.25
40469,-22.71,-43.25
40590,-17.69,-51.62
40604,-17.62,-54.76
40607,-21.51,-54.7
40609,-22.04,-53.84
40614,-21.78,-55.58
40618,-22.61,-54.68
40620,-22.29,-55.09
40629,-21.7,-54.56
40632,-18.49,-49.64
40649,-15.6,-56.1
40657,-22.52,-44.12
40663,-14.16,-48.34
40670,-19.48,-42.55
41153,-3.71,-53.72
41173,-9.18,-57.02
41175,-9.34,-56.77
41202,-16.58,-48.3
41951,-8.87,-63.89
41955,-9.45,-62.03
41956,-12.98,-60.68
41957,-12.49,-60.47
41958,-8.87,-63.89
41969,-8.8,-63.95
41970,-8.8,-63.95
42000,-12,-62.17
42151,-9.91,-67.82
42154,-10.07,-67.06
42156,-10.93,-69.56
42157,-8.83,-69.26
42158,-8.18,-70.36
42159,-8.15,-70.78
42160,-7.62,-72.68
42163,-11.03,-68.72
42164,-9.99,-67.84
42541,-20.89,-54.93
42544,-18.91,-52.39
42552,-17.79,-52.09
42559,-19.65,-51.4
42562,-21.54,-53.82
42566,-22.42,-53.57
42571,-18.49,-50.58
42574,-17.3,-49.91
42580,-18.47,-52.61
42582,-18.54,-53.13
42583,-19.28,-52.4
42584,-18.92,-51.99
42585,-19.2,-52.35
42586,-17.52,-52.04
42587,-17.83,-53.28
42588,-17.72,-53.02
42593,-21.86,-54.02
42594,-21.47,-54.38
42596,-22.33,-53.82
42597,-22.31,-53.34
42598,-22.44,-53.58
42600,-18.55,-50.43
42601,-18.43,-50.44
42602,-17.34,-49.93
42603,-17.68,-50.1
42606,-18.6,-51.19
42608,-17.33,-50.5
42610,-13.41,-46.37
42611,-13.4,-46.39
42612,-18.8,-52.91
43351,-26.5,-48.73
43360,-26.31,-48.83
43400,-27.29,-49.78
43860,-26.97,-51.43
44017,-27.15,-52.05
44154,-28.65,-49.1
44155,-28.47,-49.02
44654,-25.1,-50.15
44655,-25.23,-49.32
44656,-25.23,-49.32
44662,-25.48,-52.19
44665,-25.43,-52.09
44672,-25.31,-51.97
44675,-22.7,-52.05
44680,-25.63,-49.8
44686,-26.24,-52.43
44693,-24.1,-49.62
44695,-24.48,-50.38
44841,-25.46,-49.31
44850,-23.79,-53.29
44887,-24.94,-51.43
44888,-24.94,-51.38
44900,-24.88,-53.45
44905,-24.88,-53.45
44906,-23.14,-47.77
44913,-23.14,-47.77
44920,-25.78,-53.52
44925,-25.27,-54.1
44930,-24.68,-50.4
45053,-26.58,-51.69
45054,-26.68,-51.73
45055,-25.82,-52.08
45056,-25.99,-52.75
45057,-24.57,-51.56
45058,-24.28,-49.7
45059,-23.16,-53.88
45060,-23.75,-50.91
45061,-25.49,-52.22
45062,-24.54,-53.2
45064,-26.03,-51.19
45065,-22.93,-51.95
45066,-25.42,-48.92
45068,-25.57,-48.62
45069,-24.73,-53.89
45071,-26.61,-52.53
45076,-25,-48.62
45078,-26.68,-51.78
45090,-23.57,-52.43
45120,-24.3,-51.35
45121,-25.48,-49.34
45624,-25.18,-50.94
45651,-25.55,-49.85
46151,-29.47,-51.99
46152,-29.47,-51.99
46153,-29.41,-55.68
46154,-29.76,-52.43
46155,-29.79,-51.11
46157,-29.73,-52.45
46158,-29.76,-51.14
46159,-29.39,-51.94
46160,-29.94,-57.08
46162,-29.68,-53.84
46164,-29.62,-51.14
46180,-29.66,-51.45
46182,-28.61,-51.34
46185,-28.66,-52.7
46205,-28.69,-55.93
46553,-29.86,-51.26
46555,-29.7,-52.3
46556,-29.78,-52.42
46557,-30.33,-54.35
46559,-29.86,-51.19
46560,-29.85,-51.15
46562,-29.54,-51.5
46563,-29.58,-54.45
46564,-30.02,-56.43
46851,-26.82,-53.02
46852,-26.82,-53.02
46854,-22.23,-54.7
46942,-26.87,-49.02
46947,-29.1,-51.27
46948,-29.1,-51.27
46950,-20.57,-55.84
46951,-23.68,-54.5
47120,-31.93,-52.34
47121,-31.93,-52.34
48352,-28.56,-52.56
48355,-29.12,-53.37
48356,-27.56,-53.58
48357,-28.31,-53.9
48370,-29.66,-50.79
48381,-29.51,-52.02
48385,-29.93,-50.94
48387,-29.64,-50.49
48389,-29.38,-56.04
48390,-29.32,-51.5
48558,-29.41,-50.93
48561,-27.89,-54.47
48949,-29.1,-51.26
49051,-19.04,-57.62
49052,-21.6,-53.89
49053,-20.54,-53.83
49055,-23.05,-54.19
49056,-20.09,-51.11
49057,-20.45,-53.78
49060,-20.55,-54.75
49061,-20.55,-54.75
49062,-20.55,-54.75
49063,-20.55,-54.75
49064,-20.55,-54.75
49066,-22.31,-53.85
49068,-19.4,-51.32
49072,-22.61,-54.81
49073,-21.78,-54.97
49074,-20.48,-53.68
49075,-22.33,-54.81
49080,-22.45,-53.3
49083,-20.9,-54.9
50202,-19.55,-52.51
50203,-25.97,-52.15
50208,-31.57,-53.69
50209,-31.57,-53.69
50211,-30.79,-55.75
50212,-30.1,-50.44
50213,-30.05,-51.53
50214,-30.05,-51.53
50215,-30.1,-50.44
50216,-29.91,-50.32
50217,-24.75,-52.47
50220,-29.16,-56.06
50221,-24,-52.23
50223,-28.37,-53.88
50224,-28.56,-51.41
50225,-28.56,-51.31
50229,-24.72,-50.13
50234,-26.46,-53.32
50236,-26.69,-52.9
50238,-27.53,-49.1
50241,-25.81,-52.9
50244,-27.57,-51.03
50245,-25.39,-51.39
50246,-28.42,-54.3
50249,-27.27,-51.55
50251,-30.12,-51.13
50252,-30.12,-51.13
50255,-26.09,-51.88
50256,-26.81,-49.35
50264,-29.36,-54.01
50265,-29.41,-54
50266,-29.42,-54.05
50267,-29.45,-54.09
50268,-28.59,-52.58
50269,-28.6,-51.4
50273,-28.35,-54
50304,-27.5,-49.04
50305,-27.32,-49.05
50306,-27.04,-49.57
50307,-26.77,-49.43
50309,-27.82,-50.33
50310,-26.3,-49.15
50312,-27.1,-51.28
50313,-27.06,-52.47
50315,-26.76,-53.67
50316,-26.77,-52.23
50317,-27.11,-52.48
50318,-26.71,-53.39
50320,-26.66,-53.66
50321,-26.79,-53.39
50322,-26.77,-52.32
50323,-27.01,-52.43
50324,-26.96,-52.34
50325,-28.08,-49.15
50326,-28.07,-49.09
50327,-27.01,-50.16
50328,-27.46,-50.52
50329,-27.72,-50.66
50330,-27.31,-51.52
50331,-26.7,-51.82
50332,-26.71,-52.89
50333,-27.36,-51.69
50334,-27.43,-51.79
50335,-26.68,-53.28
50338,-26.95,-52.3
50339,-27.12,-51.41
50340,-26.58,-53.43
50341,-27.46,-48.98
50342,-27.4,-49.03
50343,-27.52,-49.08
50350,-27.52,-53.14
50440,-26.78,-49.4
50450,-27.12,-52.77
50451,-26.72,-53.34
50452,-27.5,-49.06
50453,-27.37,-49.24
50500,-18.9,-52.44
50502,-18.89,-52.45
50504,-18.9,-52.46
50505,-19.65,-51.4
51001,-30.12,-51.16
51004,-30.04,-51.17
51005,-30.02,-51.17
51020,-29.44,-51.9
51031,-30.83,-55.76
51032,-30.8,-55.76
51033,-30.78,-55.69
51034,-30.85,-55.75
51052,-30.46,-50.39
51053,-30.45,-50.39
51054,-30.45,-50.42
51055,-30.44,-50.41
51351,-30.02,-51.19
51353,-30.05,-51.2
51355,-30,-51.07
51358,-30.17,-50.87
51360,-30,-51.14
51362,-30.07,-51.24
51364,-30.11,-51.17
51367,-30.12,-51.16
51369,-30.01,-51.16
51421,-30.13,-51.32
51438,-30.02,-51.21
51440,-30.03,-51.13
51444,-31.71,-52.36
51446,-33.27,-53.1
51455,-30.06,-51.14
51457,-30.81,-51.81
51461,-30.81,-51.81
51478,-29.97,-51.19
51501,-29.88,-50.66
51506,-30.24,-50.25
51508,-29.88,-50.26
51514,-29.98,-50.19
51515,-29.99,-50.14
51521,-29.87,-50.09
51527,-29.77,-50.02
51532,-29.68,-49.99
51536,-29.55,-49.89
51540,-29.58,-50.06
51544,-29.34,-49.73
51549,-29.37,-49.82
51550,-29.94,-50.12
51555,-30.18,-50.22
51584,-30.03,-51.16
51585,-30.04,-51.21
51586,-30.02,-51.16
51588,-29.99,-51.17
51591,-30.07,-51.12
51593,-30.09,-51.07
51594,-30.24,-51.08
51595,-30.07,-51.19
51596,-29.98,-51.13
51597,-30.12,-51.22
51598,-30.11,-51.35
51599,-30.05,-51.22
51600,-29.18,-51.47
51611,-30.05,-51.23
51612,-30.05,-51.23
51613,-30.05,-51.23
51614,-30.05,-51.23
51615,-30.05,-51.23
51650,-31.77,-52.35
51693,-29.31,-49.8
51698,-29.31,-49.8
51699,-30.1,-50.44
51702,-28.24,-52.47
51704,-29.15,-51.15
51712,-24.24,-50.74
51713,-24.24,-50.74
52205,0.37,-60.5
52206,2.94,-60.72
52207,2.94,-60.72
52208,2.94,-60.72
52220,2.96,-60.67
52221,2.97,-60.68
52222,2.97,-60.68
52223,2.97,-60.68
52227,2.82,-60.68
52228,2.83,-60.71
52229,2.76,-60.72
52230,2.87,-60.76
52231,2.85,-60.73
52232,2.79,-60.72
52240,3.01,-61.16
52244,2.88,-60.5
52248,3.1,-59.95
52252,2.43,-60.92
52256,1.82,-61.12
52260,1.22,-60.38
52264,0.95,-59.91
52270,0.86,-59.29
52274,0.95,-60.42
52276,0.95,-60.42
52278,0.94,-60.41
52281,2.93,-60.71
52282,2.93,-60.71
52293,2.73,-60.68
52294,2.91,-60.48
52300,0.96,-59.95
52301,0.96,-59.95
52342,3.18,-60.83
52343,3.2,-60.83
52351,2.97,-60.7
55102,-11.23,-41.57
55123,-8.03,-39.32
55124,-8.02,-39.33
55150,-2.83,-41.71
55152,-2.82,-41.74
55153,-2.84,-41.71
55154,-2.84,-41.73
55155,-2.84,-41.7
55220,-2.82,-41.78
55417,-3.03,-39.62
55431,-2.93,-40.11
55435,-3.09,-41.55
55436,-3.1,-41.56
55483,-6,-40.27
55762,-3.43,-38.96
55764,-3.44,-38.99
55782,-3.51,-38.92
55805,-2.8,-41.79
56069,-4.54,-37.7
56072,-4.56,-37.69
56074,-4.36,-37.88
56075,-4.59,-37.64
56076,-4.13,-38.15
56077,-4.19,-38.08
56095,-5.27,-37.97
56096,-3.71,-38.47
56097,-3.5,-38.93
56100,-4.93,-37.68
56101,-4.93,-37.68
56102,-5.72,-37.51
56259,-4.95,-36.96
56264,-4.85,-37.29
56265,-4.85,-37.29
56392,-10.16,-41.19
56393,-10.25,-41.46
56467,-5.09,-36.34
56469,-5.08,-36.41
56471,-5.55,-37.03
56624,-5.45,-35.96
56739,-5.45,-36.22
56797,-10.58,-44.43
56845,-9.39,-38.15
56852,-9.36,-38.18
56879,-5.19,-37.55
56885,-12.18,-44.8
57465,-5.31,-35.39
57467,-5.42,-35.95
57473,-5.3,-35.38
57700,-6.06,-36.53
57757,-6.34,-36.32
57758,-6.29,-36.33
57759,-6.28,-36.31
57760,-6.25,-36.27
57761,-6.21,-36.25
57762,-6.17,-36.29
57763,-6.13,-36.24
57764,-6.11,-36.21
57765,-6.09,-36.17
57766,-6.05,-36.14
57767,-6.04,-36.13
57851,-6.55,-34.97
57852,-6.55,-34.97
57853,-6.56,-34.97
57854,-6.58,-34.97
57855,-6.57,-34.97
57856,-6.56,-34.97
57857,-6.58,-34.97
57858,-6.58,-34.98
57859,-6.57,-34.98
57860,-6.56,-35.01
57861,-6.49,-34.97
57862,-6.56,-34.97
57865,-7.5,-35.5
57867,-7.49,-35.49
57870,-6.88,-36.76
57871,-6.88,-36.82
57872,-6.84,-36.79
58008,-8.84,-36.76
58015,-8.19,-36.75
58016,-8.18,-36.74
58052,-8.33,-36.24
58053,-8.35,-36.24
58054,-8.35,-36.24
58100,-8.27,-35.6
58101,-8.28,-35.6
58102,-8.29,-35.6
58103,-8.17,-35.39
58108,-8.08,-39.34
58109,-8.09,-39.35
58110,-8.08,-39.36
58117,-8.09,-39.34
58121,-10.16,-38.3
58150,-10.81,-36.93
58171,-8.29,-42.37
58174,-8.55,-42.29
58208,-7.56,-40.72
58217,-7.48,-40.76
58227,-7.39,-40.68
58259,-6.92,-37.56
58260,-6.91,-37.56
58300,-7.88,-37.98
58301,-7.89,-37.94
58302,-7.9,-37.94
58326,-7.88,-37.99
58411,-7.37,-38.78
58417,-8.85,-38.23
58418,-8.85,-38.23
58419,-8.86,-38.23
58420,-8.86,-38.24
58435,-8.86,-38.23
58436,-8.86,-38.23
58437,-8.87,-38.23
58438,-8.87,-38.24
58439,-8.87,-38.24
58440,-8.87,-38.24
58457,-8.09,-39.34
58458,-8.1,-39.34
58617,-9.52,-40.89
58618,-9.5,-40.88
58626,-9.5,-40.91
58633,-9.38,-41.81
58666,-9.55,-40.9
58691,-9.66,-40.69
58763,-8.42,-35.96
58766,-8.29,-42.35
59016,-12.02,-41.45
59017,-12.03,-41.46
59020,-11.98,-41.44
59173,-10.99,-42.36
59190,-12.32,-42.61
59421,-12.58,-44.11
59453,-14.15,-42.73
59907,-6.79,-38.48
59908,-6.8,-38.48
60022,-18.82,-46.67
60023,-18.82,-46.69
60026,-15.49,-44.39
60034,-15.91,-43.39
60060,-15.92,-43.38
60065,-15.83,-43.45
60095,-14.8,-42.57
60096,-14.81,-42.59
60161,-18.69,-44.09
60169,-18.42,-47.06
60170,-18.42,-47.06
60171,-16.49,-43.68
60172,-16.48,-43.68
60175,-17.68,-44.75
60176,-17.68,-44.75
60177,-17.69,-44.76
60275,-16.34,-43.59
60276,-16.38,-43.58
60301,-17.46,-44.82
60302,-17.46,-44.84
60303,-17.46,-44.83
60341,-18.66,-44.1
80003,-14.98,-48.89
80004,-14.98,-48.87
80005,-15.08,-48.82
80009,-20.62,-51.3
80011,-20.66,-51.34
80012,-20.66,-51.34
80019,-21.46,-51.59
80027,-19.71,-51.47
80028,-19.72,-51.47
80029,-19.73,-51.47
80030,-19.72,-51.46
80033,-30.31,-50.32
80035,-30.08,-50.17
80037,-32.21,-52.21
80040,-32.4,-52.35
80043,-29.77,-50.08
80050,-17.29,-44.88
80051,-17.41,-44.9
80055,-17.41,-44.88
80057,-17.41,-44.9
80060,-31.08,-55.89
80062,-31.03,-55.93
80065,-31.02,-55.81
80076,-28.45,-49.6
80082,-15.2,-48.73
80083,-15.2,-48.72
80087,-16.6,-50.32
80088,-16.61,-50.33
80089,-16.53,-50.18
80092,-17.2,-46.6
80093,-17.2,-46.59
80101,-17.19,-46.63
80102,-17.2,-46.62
80105,-16.31,-47.71
80106,-21.89,-49.87
80113,-15.39,-43.79
80115,-15.36,-43.8
80135,-15.33,-43.62
80136,-15.33,-43.62
80137,-15.32,-43.61
80138,-15.32,-43.64
80140,-15.41,-43.8
80142,-15.41,-43.81
80145,-15.39,-43.71
80146,-15.39,-43.72
80147,-17.36,-44.9
80149,-17.39,-44.89
80155,-17.35,-44.88
80157,-17.36,-44.91
80159,-17.24,-47.07
80160,-17.24,-47.05
80166,-17.17,-47.12
80167,-17.22,-47.09
80168,-17.19,-47.13
80177,-15.97,-43.36
80185,-15.8,-45.88
80186,-15.8,-45.89
80187,-15.81,-45.87
80188,-15.81,-45.88
80196,-15.85,-46.02
80197,-15.85,-45.97
80198,-15.84,-45.97
80199,-15.86,-45.97
80212,-15.52,-46.09
80213,-15.53,-46.07
80214,-15.53,-46.09
80215,-15.53,-46.09
80216,-15.54,-46.07
80217,-15.55,-46.09
80218,-15.56,-46.09
80219,-15.57,-46.08
80220,-15.57,-46.07
80221,-15.58,-46.07
80231,-15.7,-45.95
80232,-15.69,-45.95
80233,-15.72,-45.98
80239,-15.73,-45.98
80240,-15.73,-45.98
80247,-15.75,-45.96
80248,-15.74,-45.95
80263,-15.75,-45.97
80266,-15.74,-45.96
80267,-15.73,-45.96
80279,-15.93,-43.48
80281,-15.96,-43.5
80283,-15.96,-43.53
80285,-15.94,-43.52
80287,-15.94,-43.54
80296,-15.92,-43.52
80312,-15.82,-43.45
80313,-15.94,-43.48
80314,-15.92,-43.5
80315,-15.82,-43.44
80316,-15.83,-43.46
80317,-15.82,-43.48
80319,-15.83,-43.48
80320,-15.83,-43.46
80327,-15.31,-43.64
80330,-16.68,-49.72
80331,-16.68,-49.7
80337,-6.09,-36.65
80342,-6.02,-36.48
80349,-6.05,-36.56
80350,-6.14,-36.72
80355,-6.03,-36.46
80356,-6.08,-36.53
80357,-5.9,-36.3
80358,-6.04,-36.55
80359,-6.08,-36.58
80360,-6.01,-36.47
80362,-8.92,-36.78
80364,-8.72,-36.76
80365,-8.91,-36.74
80367,-8.76,-36.73
80368,-8.98,-36.76
80372,-8.91,-36.75
80373,-8.85,-36.75
80376,-8.81,-36.75
80377,-8.32,-36.21
80380,-5.17,-36.03
80385,-5.15,-35.8
80388,-5.16,-35.78
80391,-5.43,-36.02
80393,-5.13,-36.02
80401,-5.44,-36.01
80404,-6.73,-36.39
80407,-6.78,-36.46
80410,-7.04,-35.98
80411,-5.88,-36.21
80421,-6.15,-36.63
80422,-6.17,-36.62
80426,-6.29,-36.52
80431,-6.07,-36.62
80432,-7.59,-40.72
80433,-7.54,-40.73
80436,-7.39,-40.69
80438,-7.43,-40.7
80440,-8.92,-41.6
80442,-9.05,-41.75
80443,-9.05,-41.76
80459,-8.94,-41.59
80460,-8.95,-41.66
80461,-9.01,-41.72
80468,-9.05,-41.73
80469,-9.08,-41.75
80470,-9.01,-41.74
80478,-9.18,-41.84
80491,-8.91,-41.65
80492,-8.96,-41.7
80493,-8.91,-41.56
80494,-8.8,-41.62
80495,-8.82,-41.64
80497,-5.05,-37.79
80502,-5.54,-37.04
80507,-5.24,-37.08
80508,-5.12,-37.01
80509,-5.14,-37.04
80518,-5.12,-37.03
80527,-5.29,-37.14
80528,-5.27,-37.11
80529,-5.89,-36.38
80531,-5.68,-36.28
80532,-5.7,-36.26
80539,-5.28,-37.13
80543,-5.2,-37.15
80544,-5.2,-37.11
80547,-5.64,-36.28
80548,-5.77,-36.29
80554,-5.09,-37
80557,-5.09,-37.11
80560,-5.8,-36.27
80561,-5.77,-36.27
80573,-5.58,-37.04
80574,-5.57,-37.04
80575,-5.53,-37.03
80576,-5.56,-37.04
80577,-5.52,-37.04
80581,-5.12,-37.02
80584,-5.12,-37.08
80590,-5.28,-37.12
80591,-5.27,-37.13
