$version=3
!Num Name........ .Bus. Tipo #Uni .PotIns ..FatOpe ProbFal SFal Stat. ....O&M CurtCos TechTyp
7978 OMGDPA560        0    0    1       0        1       0    0   606       0      11       0
7979 OMGDPA561        0    0    1       0        1       0    0   606       0      11       0
7980 OMGDPA690        0    0    1       0        1       0    0   606       0      11       0
7981 OMGDPA691        0    0    1       0        1       0    0   606       0      11       0
7982 OMGDPA692        0    0    1       0        1       0    0   606       0      11       0
7983 OMGDPA693        0    0    1       0        1       0    0   606       0      11       0
7984 OMGDPA696        0    0    1       0        1       0    0   606       0      11       0
7985 OMGDPA697        0    0    1       0        1       0    0   606       0      11       0
7986 OMGDPA698        0    0    1       0        1       0    0   606       0      11       0
7987 OMGDPA699        0    0    1       0        1       0    0   606       0      11       0
7988 OMGDPA800        0    0    1       0        1       0    0   606       0      11       0
7989 OMGDPA862        0    0    1       0        1       0    0   606       0      11       0
7990 OMGDPA948        0    0    1       0        1       0    0   606       0      11       0
9364 OMGDTO20505      0    0    1       0        1       0    0   625       0      11       0
9365 OMGDTO20506      0    0    1       0        1       0    0   625       0      11       0
9366 OMGDTO20511      0    0    1       0        1       0    0   625       0      11       0
9367 OMGDTO20518      0    0    1       0        1       0    0   625       0      11       0
9368 OMGDTO20531      0    0    1       0        1       0    0   625       0      11       0
9369 OMGDTO20532      0    0    1       0        1       0    0   625       0      11       0
9370 OMGDTO20536      0    0    1       0        1       0    0   625       0      11       0
9371 OMGDTO20537      0    0    1       0        1       0    0   625       0      11       0
9372 OMGDTO20538      0    0    1       0        1       0    0   625       0      11       0
9373 OMGDTO20542      0    0    1       0        1       0    0   625       0      11       0
9374 OMGDTO20543      0    0    1       0        1       0    0   625       0      11       0
9375 OMGDTO20551      0    0    1       0        1       0    0   625       0      11       0
9376 OMGDTO20552      0    0    1       0        1       0    0   625       0      11       0
9377 OMGDTO20555      0    0    1       0        1       0    0   625       0      11       0
9378 OMGDTO20556      0    0    1       0        1       0    0   625       0      11       0
9379 OMGDTO20558      0    0    1       0        1       0    0   625       0      11       0
9380 OMGDTO20559      0    0    1       0        1       0    0   625       0      11       0
9381 OMGDTO20564      0    0    1       0        1       0    0   625       0      11       0
9382 OMGDTO20565      0    0    1       0        1       0    0   625       0      11       0
9383 OMGDTO20567      0    0    1       0        1       0    0   625       0      11       0
9384 OMGDTO20568      0    0    1       0        1       0    0   625       0      11       0
9385 OMGDTO20570      0    0    1       0        1       0    0   625       0      11       0
9386 OMGDTO20571      0    0    1       0        1       0    0   625       0      11       0
9387 OMGDTO20577      0    0    1       0        1       0    0   625       0      11       0
9388 OMGDTO20578      0    0    1       0        1       0    0   625       0      11       0
9389 OMGDTO20579      0    0    1       0        1       0    0   625       0      11       0
9390 OMGDTO20581      0    0    1       0        1       0    0   625       0      11       0
9391 OMGDTO20585      0    0    1       0        1       0    0   625       0      11       0
9392 OMGDTO20586      0    0    1       0        1       0    0   625       0      11       0
9393 OMGDTO20591      0    0    1       0        1       0    0   625       0      11       0
9394 OMGDTO20592      0    0    1       0        1       0    0   625       0      11       0
9395 OMGDTO20605      0    0    1       0        1       0    0   625       0      11       0
9396 OMGDTO911        0    0    1       0        1       0    0   625       0      11       0
9397 OMGDTO9778       0    0    1       0        1       0    0   625       0      11       0
9398 OMGDTO9799       0    0    1       0        1       0    0   625       0      11       0
