$version=1
!Code,Name,System,Area,Zone,ControlType,BaseVoltage,FlagLoadShedding,FlagMonitored
875,G.MANG-BA013,3,108,,0,13.8,0,0
876,FUNIL--BA013,3,108,,0,13.8,0,0
877,MATA-ASIN011,3,108,,1,11,0,0
885,BJLAPA-BA013,3,998,,0,13.8,0,0
886,BJLT2--BA000,3,998,,0,999,0,0
890,GUAMA3-PA000,4,998,,0,999,0,0
891,UTING3-PA000,4,998,,0,999,0,0
892,STMR-A-PA013,4,998,,0,13.8,0,0
893,STMARI-PA013,4,998,,0,13.8,0,0
897,TUCR-A-PA013,4,998,,0,13.8,0,0
898,VCONDESIN013,4,998,,1,13.8,0,0
899,MARAB2-PA000,4,998,,0,999,0,0
900,CASTA1-PA013,4,110,,0,13.8,0,0
901,CASTA2-PA013,4,110,,0,13.8,0,0
909,POCOE2-BA138,3,108,,0,138,0,0
910,MIRACE-TO013,4,998,,0,13.8,0,0
911,MIRACE-TO138,4,998,,0,138,0,0
912,ITACAI-PA500,4,998,,0,500,0,0
913,ITACAI-PA230,4,998,,0,230,0,0
914,SLUIS3-MA230,4,998,,0,230,0,0
915,P.FRAN-MA013,4,998,,0,13.8,0,0
916,CARAJA-PA230,4,998,,0,230,0,0
917,SNORTE-PA230,4,998,,0,230,0,0
918,PFRANC-MA013,4,998,,0,13.8,0,0
919,MIRAC2-TO013,4,998,,0,13.8,0,0
920,GUAMA4-PA013,4,110,,0,13.8,0,0
923,MRNDT2-MA013,4,109,,0,13.8,0,0
930,PERITO-MA013,4,109,,0,13.8,0,0
931,MIRAN2-MA013,4,998,,0,13.8,0,0
933,MIRAN3-MA013,4,998,,0,13.8,0,0
934,PDDCS1-MA000,4,998,,0,999,0,0
935,PDUTR2SIN013,4,998,,1,13.8,0,0
936,INTEGR-PA230,4,998,,0,230,0,0
938,PDUTR1SIN013,4,998,,1,13.8,0,0
939,IMPER1SIN013,3,998,,1,13.8,0,0
940,IMPER2SIN013,3,998,,1,13.8,0,0
941,RCD-2-SIN013,3,998,,1,13.8,0,0
942,IMPER3SIN013,3,998,,1,13.8,0,0
944,IZ--T2-MA000,3,998,,0,999,0,0
945,IZ--T2-MA013,3,998,,0,13.8,0,0
947,IZ--T1-MA000,3,998,,0,999,0,0
948,CARAJA-PA138,4,110,,0,138,0,0
949,VCOAT1-PA000,4,998,,0,999,0,0
950,VCOAT1-PA013,4,998,,0,13.8,0,0
951,VCOAT2-PA000,4,998,,0,999,0,0
952,VCOAT2-PA013,4,998,,0,13.8,0,0
953,VCOAT3-PA000,4,998,,0,999,0,0
954,VCOAT3-PA013,4,998,,0,13.8,0,0
955,VCOAT4-PA000,4,998,,0,999,0,0
956,VCOAT4-PA013,4,998,,0,13.8,0,0
969,URUCUI-PI230,3,998,,0,230,0,0
972,CATU-B-BA013,3,108,,0,13.8,0,0
974,CMD-2-SIN013,3,998,,1,13.8,0,0
976,FUNIL--BA138,3,108,,0,138,0,0
977,MATA-BSIN011,3,108,,1,11,0,0
978,MIRAM1-PA013,4,998,,0,13.8,0,0
984,UTINT4-PA013,4,998,,0,13.8,0,0
985,UTINT5-PA013,4,998,,0,13.8,0,0
986,VCOND2-PA013,4,998,,0,13.8,0,0
987,VCOND1-PA013,4,998,,0,13.8,0,0
988,ITACAI-PA138,4,998,,0,138,0,0
989,VCOND3-PA013,4,998,,0,13.8,0,0
990,GUAMA--PA013,4,998,,0,13.8,0,0
991,UTINGA-PA013,4,998,,0,13.8,0,0
992,STMR-T-PA013,4,998,,0,13.8,0,0
993,MIRAM2-PA013,4,998,,0,13.8,0,0
994,GUAMT2-PA013,4,998,,0,13.8,0,0
995,GUAMT3-PA013,4,998,,0,13.8,0,0
996,UTINT2-PA013,4,998,,0,13.8,0,0
999,MARABA-PA013,4,998,,0,13.8,0,0
1000,MARAB2-PA013,4,998,,0,13.8,0,0
1001,AVERMLUHE013,10,35,,1,13.8,0,0
1002,AVANHAUHE013,10,35,,1,13.8,0,0
1003,IBITINUHE013,10,35,,1,13.8,0,0
1004,PROMISUHE013,10,35,,1,13.8,0,0
1005,LIMOEIUHE013,10,35,,1,13.8,0,0
1006,BBONITUHE013,10,35,,1,13.8,0,0
1007,CACONDUHE013,10,35,,1,13.8,0,0
1008,ECUNHAUHE013,10,35,,1,13.8,0,0
1009,BARIRIUHE013,10,35,,1,13.8,0,0
1010,UTINT3-PA013,4,998,,0,13.8,0,0
1013,ST.MAR-PA013,4,998,,0,13.8,0,0
1021,VILANH-SP230,1,60,,0,230,0,0
1022,AERGUL-SP138,1,56,,0,138,0,0
1023,PETROM-SP138,1,56,,0,138,0,0
1024,SIF22--SP138,1,56,,0,138,0,0
1025,CEBRAS-SP088,1,56,,0,88,0,0
1026,GLEBAD-SP138,1,56,,0,138,0,0
1027,EMBREA-SP138,1,56,,0,138,0,0
1028,SKOL-A-SP088,1,56,,0,88,0,0
1029,RPAR2A-SP138,1,56,,0,138,0,0
1030,P.NOVO-SP138,1,56,,0,138,0,0
1031,UTGCA--SP138,1,56,,0,138,0,0
1032,JAMBEI-SP138,1,56,,0,138,0,0
1033,DCTA---SP088,1,56,,0,88,0,0
1034,SLUZIA-SP138,1,56,,0,138,0,0
1035,MFOODS-SP088,1,56,,0,88,0,0
1036,AVPAIV-SP088,1,56,,0,88,0,0
1037,SJJAG1-SP088,1,56,,0,88,0,0
1038,SJJAG2-SP088,1,56,,0,88,0,0
1039,OLARIA-SP138,1,56,,0,138,0,0
1040,JUQUEH-SP138,1,56,,0,138,0,0
1051,POLIMI-SP138,1,56,,0,138,0,0
1052,POLIMITAP138,1,56,,0,138,0,0
1053,MARESI-SP138,1,56,,0,138,0,0
1054,S.CA-A-SP088,1,56,,0,88,0,0
1055,UNA----SP138,1,56,,0,138,0,0
1056,MAP----SP138,1,56,,0,138,0,0
1057,BIR----SP138,1,56,,0,138,0,0
1058,BOI----SP138,1,56,,0,138,0,0
1059,CAR-BE-SP138,1,56,,0,138,0,0
1060,SKOL-B-SP088,1,56,,0,88,0,0
1061,SSB-BE-SP138,1,56,,0,138,0,0
1062,MAS----SP138,1,56,,0,138,0,0
1063,ITAPTA-SP088,1,56,,0,88,0,0
1064,NOR-BE-SP088,1,56,,0,88,0,0
1065,NOD-BE-SP088,1,56,,0,88,0,0
1066,MOGI---SP088,1,56,,0,88,0,0
1067,SJC----SP088,1,56,,0,88,0,0
1068,TAU-BE-SP138,1,56,,0,138,0,0
1069,APA----SP088,1,56,,0,88,0,0
1070,S.CA-B-SP088,1,56,,0,88,0,0
1081,CDOU11UHE013,10,998,,1,13.8,0,0
1082,CDOU13UHE013,10,998,,1,13.8,0,0
1083,CDO13AUHE013,10,998,,1,13.8,0,0
1084,CDO13NUHE013,10,998,,1,13.8,0,0
1085,CDO13BUHE013,10,998,,1,13.8,0,0
1091,SE-BG--DF034,1,998,,0,34.5,0,0
1092,SE-BS--DF138,1,998,,0,138,0,0
1151,CATALA-GO138,1,998,,0,138,0,0
1152,CDOURA-GO138,1,998,,0,138,0,0
1153,CDOURA-GO230,10,998,,0,230,0,0
1154,PQEMAS-GO138,1,998,,0,138,0,0
1155,PLANAL-GO230,1,998,,0,230,0,0
1156,QUIRIN-GO138,1,998,,0,138,0,0
1157,RVERDE-GO138,1,998,,0,138,0,0
1158,RCLARO-GO138,1,998,,0,138,0,0
1159,R.BOIS-GO138,1,998,,0,138,0,0
1160,CALTA1-GO138,1,998,,0,138,0,0
1161,PERDIG-GO138,1,998,,0,138,0,0
1162,PARANA-GO230,1,998,,0,230,0,0
1163,ACREUN-GO138,1,998,,0,138,0,0
1164,S.CALD-GO138,1,998,,0,138,0,0
1166,ESPORA-GO138,1,998,,0,138,0,0
1167,RCLAR2-GO230,1,998,,0,230,0,0
1168,RCLAR2-GO138,1,998,,0,138,0,0
1169,DIAMANPCH034,1,998,,1,34.5,0,0
1170,AEROP1-GO138,1,998,,0,138,0,0
1171,ANHANG-GO138,1,998,,0,138,0,0
1172,ANHANG-GO230,1,998,,0,230,0,0
1173,CAMPIN-GO138,1,998,,0,138,0,0
1174,FIRMIN-GO138,1,998,,0,138,0,0
1175,FERROV-GO138,1,998,,0,138,0,0
1176,REAL-1-GO138,1,998,,0,138,0,0
1177,ATLANT-GO138,1,998,,0,138,0,0
1178,GLESTE-GO013,1,998,,0,13.8,0,0
1179,INHUMA-GO138,1,998,,0,138,0,0
1180,IPORA--GO138,1,998,,0,138,0,0
1181,MEIAPO-GO138,1,998,,0,138,0,0
1182,XAVANT-GO138,1,998,,0,138,0,0
1183,XAVANT-GO230,1,998,,0,230,0,0
1184,GOYA---GO138,1,998,,0,138,0,0
1185,ANHANG-GO069,1,998,,0,69,0,0
1186,SGENOV-GO138,1,998,,0,138,0,0
1187,PALMEI-GO230,1,998,,0,230,0,0
1188,B.VIST-GO138,1,998,,0,138,0,0
1189,PIRESR-GO138,1,998,,0,138,0,0
1190,ITABER-GO138,1,998,,0,138,0,0
1191,RIVIER-GO138,1,998,,0,138,0,0
1192,CARAJA-GO138,1,998,,0,138,0,0
1193,JUSSAR-GO138,1,998,,0,138,0,0
1194,FIRMIN-GO230,1,998,,0,230,0,0
1195,INDEPE-GO138,1,998,,0,138,0,0
1196,TRINDT-GO138,1,998,,0,138,0,0
1197,TRINDA-GO138,1,998,,0,138,0,0
1198,PETROB-GO138,1,998,,0,138,0,0
1199,S.CANE-GO138,1,998,,0,138,0,0
1200,DIMIC--GO138,1,998,,0,138,0,0
1201,D-CANE-GO138,1,998,,0,138,0,0
1202,CARAJA-GO230,1,998,,0,230,0,0
1203,ITIQUI-GO138,1,998,,0,138,0,0
1204,MARAJO-GO138,1,998,,0,138,0,0
1205,PBERND-GO069,1,998,,0,69,0,0
1206,A.LIND-GO230,1,998,,0,230,0,0
1207,PLANAD-GO138,1,998,,0,138,0,0
1208,PLANA--GO138,1,998,,0,138,0,0
1209,ANAPOL-GO138,1,998,,0,138,0,0
1210,CORUMB-GO138,1,998,,0,138,0,0
1211,DAIA---GO138,1,998,,0,138,0,0
1212,JUNDIA-GO138,1,998,,0,138,0,0
1213,PIRINE-GO138,1,998,,0,138,0,0
1214,GOIANI-GO138,1,998,,0,138,0,0
1216,GOIANE-GO069,1,998,,0,69,0,0
1217,MATRI2-GO138,1,998,,0,138,0,0
1218,PAMPLO-GO034,1,998,,0,34.5,0,0
1219,MINACU-GO138,1,998,,0,138,0,0
1220,CRISTA-GO034,1,998,,0,34.5,0,0
1221,PORANG-GO138,1,998,,0,138,0,0
1222,SAMA---GO138,1,998,,0,138,0,0
1223,ITAPAC-GO069,1,998,,0,69,0,0
1224,SMCELG-GO138,1,998,,0,138,0,0
1225,PACAEM-GO138,1,998,,0,138,0,0
1226,PAMPLO-GO138,1,998,,0,138,0,0
1227,SJALIA-GO138,1,998,,0,138,0,0
1228,FLORES-GO138,1,998,,0,138,0,0
1229,IACIAR-GO138,1,998,,0,138,0,0
1230,R.VERM-GO138,1,998,,0,138,0,0
1231,SANTAN-GO138,1,998,,0,138,0,0
1232,R.VER1-GO138,1,998,,0,138,0,0
1233,R.VER2-GO138,1,998,,0,138,0,0
1234,ESTREL-GO138,1,998,,0,138,0,0
1235,ITAPAC-GO230,1,998,,0,230,0,0
1236,SANTON-GO138,1,998,,0,138,0,0
1237,TAMBOLPCH013,1,998,,1,13.8,0,0
1238,CORU1B-GO138,1,998,,0,138,0,0
1240,PARANA-GO069,1,998,,0,69,0,0
1241,PLANAL-GO069,1,998,,0,69,0,0
1242,A.LIND-GO069,1,998,,0,69,0,0
1244,PALMEI-GO069,1,998,,0,69,0,0
1245,PIRAN-PCH013,1,998,,1,13.8,0,0
1246,MOSQUIPCH013,1,998,,1,13.8,0,0
1247,IRARA-PCH013,1,998,,1,13.8,0,0
1248,NIQULA-GO034,1,998,,0,34.5,0,0
1249,JATAI-PCH013,1,998,,1,13.8,0,0
1250,PALM.2-GO230,1,998,,0,230,0,0
1251,PALMEIUTE013,1,80,,1,13.8,0,0
1252,ITAPAC-GO138,1,998,,0,138,0,0
1253,SERRAO-GO138,1,998,,0,138,0,0
1254,SMARCO-GO138,1,998,,0,138,0,0
1256,NEROPO-GO138,1,998,,0,138,0,0
1257,GESSYL-GO138,1,998,,0,138,0,0
1258,AREIAO-GO138,1,998,,0,138,0,0
1262,MINEIR-GO138,1,998,,0,138,0,0
1267,CRISTA-GO138,1,998,,0,138,0,0
1268,GOIANDPCH013,1,998,,1,13.8,0,0
1269,NVAUROPCH013,1,998,,1,13.8,0,0
1270,UTEQUI-GO138,1,998,,0,138,0,0
1271,QUIR--UTE013,1,998,,1,13.8,0,0
1272,IACIA-PCH006,1,998,,1,6.9,0,0
1273,TAPAMB-GO138,1,998,,0,138,0,0
1274,IPE----GO138,1,998,,0,138,0,0
1278,PIRIN--GO230,1,998,,0,230,0,0
1279,PETRO-TAP138,1,998,,0,138,0,0
1291,COXIPO-MT138,1,998,,0,138,0,0
1293,B-DURO-MT138,1,998,,0,138,0,0
1295,VGRAND-MT138,1,998,,0,138,0,0
1297,C-ALTA-MT138,1,998,,0,138,0,0
1299,RODOV2-MT138,1,998,,0,138,0,0
1300,C-P-A--MT138,1,998,,0,138,0,0
1302,CRIREI-MT138,1,998,,0,138,0,0
1304,RODOVI-MT138,1,998,,0,138,0,0
1306,TREVOL-MT138,1,998,,0,138,0,0
1307,MCOVAS-MT138,1,998,,0,138,0,0
1308,CASCA3-MT138,1,998,,0,138,0,0
1309,C-VERD-MT138,1,998,,0,138,0,0
1310,PRIMAV-MT138,1,998,,0,138,0,0
1311,PRIMRU-MT138,1,998,,0,138,0,0
1312,PARAAA-MT138,1,998,,0,138,0,0
1315,SORRIS-MT000,1,998,,0,999,0,0
1316,JACIAR-MT138,1,998,,0,138,0,0
1317,RONDON-MT138,1,998,,0,138,0,0
1319,ROND-R-MT034,1,998,,0,34.5,0,0
1320,RODCEN-MT138,1,998,,0,138,0,0
1322,SOZINH-MT138,1,998,,0,138,0,0
1323,PETRVA-MT138,1,998,,0,138,0,0
1325,FERRON-MT138,1,998,,0,138,0,0
1326,CANGAS-MT138,1,998,,0,138,0,0
1330,SORRIS-MT013,1,998,,0,13.8,0,0
1331,B.PEIX-MT138,1,998,,0,138,0,0
1332,B-GARC-MT138,1,998,,0,138,0,0
1333,NXAVAN-MT138,1,998,,0,138,0,0
1334,A-BOA1-MT138,1,998,,0,138,0,0
1335,CANARA-MT138,1,998,,0,138,0,0
1336,QUEREN-MT138,1,998,,0,138,0,0
1337,ALTBVI-MT138,1,998,,0,138,0,0
1338,CONFRE-MT138,1,998,,0,138,0,0
1339,VILARI-MT138,1,998,,0,138,0,0
1340,POCONE-MT138,1,998,,0,138,0,0
1341,CACERE-MT138,1,998,,0,138,0,0
1342,QMARCO-MT138,1,998,,0,138,0,0
1343,ARAPUT-MT138,1,998,,0,138,0,0
1344,JAUR-A-MT138,1,998,,0,138,0,0
1345,PLACER-MT138,1,998,,0,138,0,0
1346,MINERA-MT138,1,998,,0,138,0,0
1347,COMODO-MT138,1,998,,0,138,0,0
1348,CONFRESIN013,1,998,,1,13.8,0,0
1350,ITAQU--MT138,1,998,,0,138,0,0
1351,NOBRES-MT138,1,998,,0,138,0,0
1353,CIMENT-MT138,1,998,,0,138,0,0
1354,DENISE-MT138,1,998,,0,138,0,0
1355,DENISE-MT069,1,998,,0,69,0,0
1356,TANGAR-MT138,1,998,,0,138,0,0
1357,ITANOR-MT138,1,998,,0,138,0,0
1358,ITNORT-MT069,1,998,,0,69,0,0
1359,DIAMAN-MT138,1,998,,0,138,0,0
1361,BBUGRE-MT069,1,998,,0,69,0,0
1362,NOLIM-TAP069,1,998,,0,69,0,0
1363,NOLIMP-MT069,1,998,,0,69,0,0
1366,JANGAD-MT138,1,998,,0,138,0,0
1367,CASTAN-MT230,1,998,,0,230,0,0
1370,CAMPON-MT138,1,998,,0,138,0,0
1371,MANSAP-MT138,1,998,,0,138,0,0
1372,SAPEZA-MT138,1,998,,0,138,0,0
1373,BRASNO-MT138,1,998,,0,138,0,0
1374,FAZCOR-MT138,1,998,,0,138,0,0
1375,JUARA--MT138,1,998,,0,138,0,0
1376,JUINA--MT138,1,998,,0,138,0,0
1377,STA-RI-MT138,1,998,,0,138,0,0
1378,BESPER-MT138,1,998,,0,138,0,0
1379,D.TOGA-MT138,1,998,,0,138,0,0
1380,N-MUTU-MT069,1,998,,0,69,0,0
1381,SJRCLA-MT138,1,998,,0,138,0,0
1382,SADILU-MT013,1,60,,0,13.8,0,0
1383,SOR.R1-MT069,1,998,,0,69,0,0
1384,SNPIND-MT138,1,998,,0,138,0,0
1385,RODOV1-MT138,1,998,,0,138,0,0
1386,SINOP--MT069,1,998,,0,69,0,0
1387,SNPCNT-MT138,1,998,,0,138,0,0
1388,JUINRB-MT138,1,998,,0,138,0,0
1389,T-CLA--MT138,1,998,,0,138,0,0
1390,CLAUDI-MT138,1,998,,0,138,0,0
1391,COLIDE-MT138,1,998,,0,138,0,0
1392,MATUPA-MT138,1,998,,0,138,0,0
1393,AFLORE-MT138,1,998,,0,138,0,0
1394,NMUTUM-MT138,1,998,,0,138,0,0
1395,NMVERD-MT138,1,998,,0,138,0,0
1396,CASTANUHE013,9,998,,1,13.8,0,0
1397,IPIRAN-MT138,1,998,,0,138,0,0
1398,LUCA-R-MT138,1,998,,0,138,0,0
1399,JURUEN-MT138,1,998,,0,138,0,0
1400,JUBA-2-MT138,1,998,,0,138,0,0
1401,JUBA-1-MT138,1,998,,0,138,0,0
1402,BARUIT-MT138,1,998,,0,138,0,0
1403,INDIAV-MT138,1,998,,0,138,0,0
1404,GUAPOR-MT138,1,998,,0,138,0,0
1405,JAUR-B-MT138,1,998,,0,138,0,0
1406,ITIQUI-MT230,1,998,,0,230,0,0
1407,PPEDRA-MT230,1,998,,0,230,0,0
1408,SCORGA-MT138,1,998,,0,138,0,0
1409,PARAAB-MT138,1,998,,0,138,0,0
1410,BNORT3-MT138,1,998,,0,138,0,0
1411,JARARA-MT138,1,998,,0,138,0,0
1412,3MAIO--PA138,1,998,,0,138,0,0
1413,PRNAIT-MT138,1,998,,0,138,0,0
1417,JUBA22-MT138,1,998,,0,138,0,0
1418,S.PARA-MT138,1,998,,0,138,0,0
1419,SINORB-MT138,1,998,,0,138,0,0
1420,CLAUD2-MT138,1,998,,0,138,0,0
1421,AIMOREUHE013,1,998,,1,13.8,0,0
1423,CANDONUHE013,1,998,,1,13.8,0,0
1424,CBRAN1UHE013,10,998,,1,13.8,0,0
1425,CBRAN2UHE013,10,998,,1,13.8,0,0
1426,EMBORCUHE013,10,998,,1,13.8,0,0
1427,FUN-MGUHE013,10,998,,1,13.8,0,0
1428,GUI.AMUHE013,1,998,,1,13.8,0,0
1429,IGARAPUHE013,10,998,,1,13.8,0,0
1430,JAGURAUHE013,10,998,,1,13.8,0,0
1431,IRAPE-UHE013,1,998,,1,13.8,0,0
1432,ITUTINUHE013,10,998,,1,13.8,0,0
1433,MIRANDUHE013,10,998,,1,13.8,0,0
1434,FRNSA4-MG138,1,30,,0,138,0,0
1435,NPONTEUHE013,10,998,,1,13.8,0,0
1436,P.ESTRUHE013,1,998,,1,13.8,0,0
1437,PICADAUHE013,1,998,,1,13.8,0,0
1438,PJOAQ-UHE013,1,28,,1,13.8,0,0
1440,QUEIMAUHE013,1,998,,1,13.8,0,0
1441,S.CARVUHE013,1,998,,1,13.8,0,0
1442,S.CLARUHE013,1,998,,1,13.8,0,0
1443,S.GRANUHE013,1,998,,1,13.8,0,0
1444,SOBRAGUHE013,1,998,,1,13.8,0,0
1445,S.SIMAUHE013,10,998,,1,13.8,0,0
1446,T.MARIUHE013,1,998,,1,13.8,0,0
1447,JAIBA4-MG138,1,30,,0,138,0,0
1448,V.GRANUHE013,10,998,,1,13.8,0,0
1450,JECEAB-MG034,1,998,,0,34.5,0,0
1452,BAGUARUHE013,1,998,,1,13.8,0,0
1453,S.MIGUUHE013,1,998,,1,13.8,0,0
1454,SACARV-MG069,1,998,,0,69,0,0
1456,NOVAPOPCH013,1,998,,1,13.8,0,0
1480,BARBAC-MG345,1,998,,0,345,0,0
1481,SDUMO2-MG345,1,998,,0,345,0,0
1482,BARREI-MG345,1,998,,0,345,0,0
1483,ITABI2-MG500,1,998,,0,500,0,0
1484,ITABI2-MG345,1,998,,0,345,0,0
1485,BDESPA-MG500,1,998,,0,500,0,0
1486,ITAJU3-MG500,1,998,,0,500,0,0
1487,JAGURA-MG013,1,998,,0,13.8,0,0
1488,JAGUAR-MG500,1,998,,0,500,0,0
1489,JFORA1-MG345,1,998,,0,345,0,0
1491,LAFAIE-MG345,1,998,,0,345,0,0
1492,NLIMA6-MG345,1,998,,0,345,0,0
1493,MCLAR2-MG345,1,998,,0,345,0,0
1494,MESQUI-MG500,1,998,,0,500,0,0
1496,NEVES1-MG345,1,998,,0,345,0,0
1497,NEVES1-MG500,1,998,,0,500,0,0
1498,OPRET2-MG345,1,998,,0,345,0,0
1499,OPRET2-MG500,1,998,,0,500,0,0
1500,PIMENT-MG345,1,998,,0,345,0,0
1502,SGOTA2-MG345,1,998,,0,345,0,0
1503,SGOTA2-MG500,1,998,,0,500,0,0
1504,SGPARA-MG500,1,998,,0,500,0,0
1505,SLAGO4-MG345,1,998,,0,345,0,0
1508,TAQUAR-MG345,1,998,,0,345,0,0
1509,EMBORC-MG500,1,998,,0,500,0,0
1510,IRAPE--MG345,1,998,,0,345,0,0
1511,JAGUAR-MG345,1,998,,0,345,0,0
1512,NPONTE-MG500,1,998,,0,500,0,0
1514,SSIMAO-MG500,1,998,,0,500,0,0
1515,TMARIA-MG345,1,998,,0,345,0,0
1516,TMARIA-MG289,1,998,,0,289,0,0
1517,VGRAND-MG345,1,998,,0,345,0,0
1518,VESPA2-MG500,1,998,,0,500,0,0
1519,VPALMA-MG345,1,998,,0,345,0,0
1521,IRAPE--MG230,1,998,,0,230,0,0
1522,ARACU2-MG230,1,998,,0,230,0,0
1523,PARACA-MG500,1,998,,0,500,0,0
1524,PIRAP2-MG345,1,998,,0,345,0,0
1525,PIRAP2-MG500,1,998,,0,500,0,0
1526,IGARA2-MG138,1,998,,0,138,0,0
1527,IBIRI--MG138,1,998,,0,138,0,0
1540,NLIMA7-MG138,1,998,,0,138,0,0
1545,ADELA1-MG138,1,998,,0,138,0,0
1546,ATALAI-MG138,1,998,,0,138,0,0
1547,BARRE1-MG138,1,998,,0,138,0,0
1548,BETIM4-MG138,1,998,,0,138,0,0
1549,BETIM5-MG138,1,998,,0,138,0,0
1550,BETIM2-MG138,1,998,,0,138,0,0
1551,BETIM3-MG138,1,998,,0,138,0,0
1552,BONSUC-MG138,1,998,,0,138,0,0
1553,BPRETO-MG138,1,998,,0,138,0,0
1554,CENTR2-MG138,1,998,,0,138,0,0
1555,CINCO--MG138,1,998,,0,138,0,0
1556,CISLUZ-MG138,1,998,,0,138,0,0
1557,COMINC-MG138,1,998,,0,138,0,0
1558,CONTA3-MG138,1,998,,0,138,0,0
1559,GUTIER-MG138,1,998,,0,138,0,0
1560,HORTO--MG138,1,998,,0,138,0,0
1561,JATOBA-MG138,1,998,,0,138,0,0
1562,SLUZI4-MG138,1,998,,0,138,0,0
1563,MARACA-MG138,1,998,,0,138,0,0
1564,MATOZI-MG138,1,998,,0,138,0,0
1565,MVELHO-MG138,1,998,,0,138,0,0
1566,NEVES1-MG138,1,998,,0,138,0,0
1567,NEVES2-MG138,1,998,,0,138,0,0
1568,NEVES3-MG138,1,998,,0,138,0,0
1569,NEVES4-MG138,1,998,,0,138,0,0
1570,NGRANJ-MG138,1,998,,0,138,0,0
1571,NLIMA1-MG138,1,998,,0,138,0,0
1572,PAMPUL-MG138,1,998,,0,138,0,0
1573,PARAOP-MG138,1,998,,0,138,0,0
1574,PLEOP3-MG138,1,998,,0,138,0,0
1575,BETRGP-MG138,1,998,,0,138,0,0
1576,SABARA-MG138,1,998,,0,138,0,0
1577,SEFIGE-MG138,1,998,,0,138,0,0
1578,SION---MG138,1,998,,0,138,0,0
1579,SLAGO1-MG138,1,998,,0,138,0,0
1580,SLAGO2-MG138,1,998,,0,138,0,0
1581,CNCSID-MG138,1,998,,0,138,0,0
1582,SLAGO4-MG138,1,998,,0,138,0,0
1583,SLUZI1-MG138,1,998,,0,138,0,0
1584,SLUZI2-MG138,1,998,,0,138,0,0
1585,SMARCO-MG138,1,998,,0,138,0,0
1586,SVERDA-MG138,1,998,,0,138,0,0
1587,TAQUAR-MG138,1,998,,0,138,0,0
1588,UTIGAR-MG138,1,998,,0,138,0,0
1589,VESPA2-MG138,1,998,,0,138,0,0
1590,VESPA1-MG138,1,998,,0,138,0,0
1591,BCOCA4-MG138,1,998,,0,138,0,0
1592,ESMERA-MG138,1,998,,0,138,0,0
1593,CALAFA-MG138,1,998,,0,138,0,0
1594,CONTA7-MG138,1,998,,0,138,0,0
1595,CONTA4-MG138,1,998,,0,138,0,0
1596,RPEDRAPCH013,1,998,,1,13.8,0,0
1597,PETI--PCH013,1,998,,1,13.8,0,0
1598,SLAGO5-MG138,1,998,,0,138,0,0
1599,NLIMA4-MG138,1,998,,0,138,0,0
1600,BRAUN2-MG230,1,998,,0,230,0,0
1607,SGOTA1-MG138,1,28,,0,138,0,0
1609,JMONL4-MG230,1,998,,0,230,0,0
1610,SABAR3-MG230,1,998,,0,230,0,0
1611,ARACUA-MG138,1,998,,0,138,0,0
1612,BCOCA3-MG230,1,998,,0,230,0,0
1613,JMOBLG-MG230,1,998,,0,230,0,0
1614,CAMPAN-MG138,1,998,,0,138,0,0
1615,CARATI-MG138,1,998,,0,138,0,0
1616,CPENA--MG230,1,998,,0,230,0,0
1617,FINOCE-MG138,1,998,,0,138,0,0
1618,GVALA2-MG138,1,998,,0,138,0,0
1619,GVALA2-MG230,1,998,,0,230,0,0
1620,ITABI4-MG230,1,998,,0,230,0,0
1621,INHAP2-MG138,1,998,,0,138,0,0
1622,IPATI1-MG138,1,998,,0,138,0,0
1623,IPATI1-MG230,1,60,,0,230,0,0
1624,NAQUE1-MG138,1,998,,0,138,0,0
1626,ITABI2-MG230,1,998,,0,230,0,0
1627,ITAOBI-MG138,1,998,,0,138,0,0
1628,JEQUI1-MG138,1,998,,0,138,0,0
1629,MANHAA-MG138,1,998,,0,138,0,0
1630,MESQUI-MG230,1,998,,0,230,0,0
1631,NERA2--MG230,1,998,,0,230,0,0
1632,PECAN2-MG138,1,998,,0,138,0,0
1633,PPARAI-MG138,1,998,,0,138,0,0
1634,GVAL2--MG069,1,998,,0,69,0,0
1635,TAQUAR-MG230,1,998,,0,230,0,0
1636,TOTON1-MG138,1,998,,0,138,0,0
1637,AIMORE-MG230,1,998,,0,230,0,0
1638,GUI.AM-MG230,1,998,,0,230,0,0
1640,PESTRE-MG230,1,998,,0,230,0,0
1641,S.CLAR-MG138,1,998,,0,138,0,0
1644,USIMNA-MG230,1,998,,0,230,0,0
1645,BAGUAR-MG230,1,998,,0,230,0,0
1646,TIMOTE-MG230,1,998,,0,230,0,0
1647,ARACU2-MG138,1,998,,0,138,0,0
1648,USIMNB-MG230,1,998,,0,230,0,0
1649,GUANH2-MG138,1,998,,0,138,0,0
1650,JECEAB-MG345,1,998,,0,345,0,0
1651,IPATI2-MG138,1,998,,0,138,0,0
1652,SGRAND-MG161,1,998,,0,161,0,0
1653,BRAUN1-MG138,1,998,,0,138,0,0
1654,BRAUN1-MG161,1,998,,0,161,0,0
1655,CARANGPCH013,1,998,,1,13.8,0,0
1656,TRONQUPCH013,1,998,,1,13.8,0,0
1657,FUNIL-PCH013,1,998,,1,13.8,0,0
1659,IPATINPCH013,1,998,,1,13.8,0,0
1661,CMINAS-MG138,1,998,,0,138,0,0
1666,OPRET4-MG138,1,998,,1,138,0,0
