$version=1
!code,Date,block,MinFlow,MaxFlow,MinFlowEmergency,MaxFlowEmergency
17309,1900/01/01,3,9999,9999,9999,9999
17309,1900/01/01,4,9999,9999,9999,9999
17310,1900/01/01,1,9999,9999,9999,9999
17310,1900/01/01,2,9999,9999,9999,9999
17310,1900/01/01,3,9999,9999,9999,9999
17310,1900/01/01,4,9999,9999,9999,9999
17311,1900/01/01,1,9999,9999,9999,9999
17311,1900/01/01,2,9999,9999,9999,9999
17311,1900/01/01,3,9999,9999,9999,9999
17311,1900/01/01,4,9999,9999,9999,9999
17312,1900/01/01,1,9999,9999,9999,9999
17312,1900/01/01,2,9999,9999,9999,9999
17312,1900/01/01,3,9999,9999,9999,9999
17312,1900/01/01,4,9999,9999,9999,9999
17313,1900/01/01,1,9999,9999,9999,9999
17313,1900/01/01,2,9999,9999,9999,9999
17313,1900/01/01,3,9999,9999,9999,9999
17313,1900/01/01,4,9999,9999,9999,9999
17314,1900/01/01,1,9999,9999,9999,9999
17314,1900/01/01,2,9999,9999,9999,9999
17314,1900/01/01,3,9999,9999,9999,9999
17314,1900/01/01,4,9999,9999,9999,9999
17315,1900/01/01,1,9999,9999,9999,9999
17315,1900/01/01,2,9999,9999,9999,9999
17315,1900/01/01,3,9999,9999,9999,9999
17315,1900/01/01,4,9999,9999,9999,9999
17316,1900/01/01,1,9999,9999,9999,9999
17316,1900/01/01,2,9999,9999,9999,9999
17316,1900/01/01,3,9999,9999,9999,9999
17316,1900/01/01,4,9999,9999,9999,9999
17317,1900/01/01,1,9999,9999,9999,9999
17317,1900/01/01,2,9999,9999,9999,9999
17317,1900/01/01,3,9999,9999,9999,9999
17317,1900/01/01,4,9999,9999,9999,9999
17318,1900/01/01,1,9999,9999,9999,9999
17318,1900/01/01,2,9999,9999,9999,9999
17318,1900/01/01,3,9999,9999,9999,9999
17318,1900/01/01,4,9999,9999,9999,9999
17319,1900/01/01,1,9999,9999,9999,9999
17319,1900/01/01,2,9999,9999,9999,9999
17319,1900/01/01,3,9999,9999,9999,9999
17319,1900/01/01,4,9999,9999,9999,9999
17320,1900/01/01,1,9999,9999,9999,9999
17320,1900/01/01,2,9999,9999,9999,9999
17320,1900/01/01,3,9999,9999,9999,9999
17320,1900/01/01,4,9999,9999,9999,9999
17321,1900/01/01,1,9999,9999,9999,9999
17321,1900/01/01,2,9999,9999,9999,9999
17321,1900/01/01,3,9999,9999,9999,9999
17321,1900/01/01,4,9999,9999,9999,9999
17322,1900/01/01,1,9999,9999,9999,9999
17322,1900/01/01,2,9999,9999,9999,9999
17322,1900/01/01,3,9999,9999,9999,9999
17322,1900/01/01,4,9999,9999,9999,9999
17323,1900/01/01,1,9999,9999,9999,9999
17323,1900/01/01,2,9999,9999,9999,9999
17323,1900/01/01,3,9999,9999,9999,9999
17323,1900/01/01,4,9999,9999,9999,9999
17324,1900/01/01,1,9999,9999,9999,9999
17324,1900/01/01,2,9999,9999,9999,9999
17324,1900/01/01,3,9999,9999,9999,9999
17324,1900/01/01,4,9999,9999,9999,9999
17325,1900/01/01,1,9999,9999,9999,9999
17325,1900/01/01,2,9999,9999,9999,9999
17325,1900/01/01,3,9999,9999,9999,9999
17325,1900/01/01,4,9999,9999,9999,9999
17326,1900/01/01,1,9999,9999,9999,9999
17326,1900/01/01,2,9999,9999,9999,9999
17326,1900/01/01,3,9999,9999,9999,9999
17326,1900/01/01,4,9999,9999,9999,9999
17327,1900/01/01,1,9999,9999,9999,9999
17327,1900/01/01,2,9999,9999,9999,9999
17327,1900/01/01,3,9999,9999,9999,9999
17327,1900/01/01,4,9999,9999,9999,9999
17328,1900/01/01,1,9999,9999,9999,9999
17328,1900/01/01,2,9999,9999,9999,9999
17328,1900/01/01,3,9999,9999,9999,9999
17328,1900/01/01,4,9999,9999,9999,9999
17329,1900/01/01,1,9999,9999,9999,9999
17329,1900/01/01,2,9999,9999,9999,9999
17329,1900/01/01,3,9999,9999,9999,9999
17329,1900/01/01,4,9999,9999,9999,9999
17330,1900/01/01,1,9999,9999,9999,9999
17330,1900/01/01,2,9999,9999,9999,9999
17330,1900/01/01,3,9999,9999,9999,9999
17330,1900/01/01,4,9999,9999,9999,9999
17331,1900/01/01,1,9999,9999,9999,9999
17331,1900/01/01,2,9999,9999,9999,9999
17331,1900/01/01,3,9999,9999,9999,9999
17331,1900/01/01,4,9999,9999,9999,9999
17332,1900/01/01,1,9999,9999,9999,9999
17332,1900/01/01,2,9999,9999,9999,9999
17332,1900/01/01,3,9999,9999,9999,9999
17332,1900/01/01,4,9999,9999,9999,9999
17333,1900/01/01,1,9999,9999,9999,9999
17333,1900/01/01,2,9999,9999,9999,9999
17333,1900/01/01,3,9999,9999,9999,9999
17333,1900/01/01,4,9999,9999,9999,9999
17334,1900/01/01,1,9999,9999,9999,9999
17334,1900/01/01,2,9999,9999,9999,9999
17334,1900/01/01,3,9999,9999,9999,9999
17334,1900/01/01,4,9999,9999,9999,9999
17335,1900/01/01,1,9999,9999,9999,9999
17335,1900/01/01,2,9999,9999,9999,9999
17335,1900/01/01,3,9999,9999,9999,9999
17335,1900/01/01,4,9999,9999,9999,9999
17336,1900/01/01,1,9999,9999,9999,9999
17336,1900/01/01,2,9999,9999,9999,9999
17336,1900/01/01,3,9999,9999,9999,9999
17336,1900/01/01,4,9999,9999,9999,9999
17337,1900/01/01,1,9999,9999,9999,9999
17337,1900/01/01,2,9999,9999,9999,9999
17337,1900/01/01,3,9999,9999,9999,9999
17337,1900/01/01,4,9999,9999,9999,9999
17338,1900/01/01,1,9999,9999,9999,9999
17338,1900/01/01,2,9999,9999,9999,9999
17338,1900/01/01,3,9999,9999,9999,9999
17338,1900/01/01,4,9999,9999,9999,9999
17339,1900/01/01,1,9999,9999,9999,9999
17339,1900/01/01,2,9999,9999,9999,9999
17339,1900/01/01,3,9999,9999,9999,9999
17339,1900/01/01,4,9999,9999,9999,9999
17340,1900/01/01,1,9999,9999,9999,9999
17340,1900/01/01,2,9999,9999,9999,9999
17340,1900/01/01,3,9999,9999,9999,9999
17340,1900/01/01,4,9999,9999,9999,9999
17341,1900/01/01,1,9999,9999,9999,9999
17341,1900/01/01,2,9999,9999,9999,9999
17341,1900/01/01,3,9999,9999,9999,9999
17341,1900/01/01,4,9999,9999,9999,9999
17342,1900/01/01,1,9999,9999,9999,9999
17342,1900/01/01,2,9999,9999,9999,9999
17342,1900/01/01,3,9999,9999,9999,9999
17342,1900/01/01,4,9999,9999,9999,9999
17343,1900/01/01,1,9999,9999,9999,9999
17343,1900/01/01,2,9999,9999,9999,9999
17343,1900/01/01,3,9999,9999,9999,9999
17343,1900/01/01,4,9999,9999,9999,9999
17344,1900/01/01,1,9999,9999,9999,9999
17344,1900/01/01,2,9999,9999,9999,9999
17344,1900/01/01,3,9999,9999,9999,9999
17344,1900/01/01,4,9999,9999,9999,9999
17345,1900/01/01,1,9999,9999,9999,9999
17345,1900/01/01,2,9999,9999,9999,9999
17345,1900/01/01,3,9999,9999,9999,9999
17345,1900/01/01,4,9999,9999,9999,9999
17346,1900/01/01,1,9999,9999,9999,9999
17346,1900/01/01,2,9999,9999,9999,9999
17346,1900/01/01,3,9999,9999,9999,9999
17346,1900/01/01,4,9999,9999,9999,9999
17347,1900/01/01,1,9999,9999,9999,9999
17347,1900/01/01,2,9999,9999,9999,9999
17347,1900/01/01,3,9999,9999,9999,9999
17347,1900/01/01,4,9999,9999,9999,9999
17348,1900/01/01,1,9999,9999,9999,9999
17348,1900/01/01,2,9999,9999,9999,9999
17348,1900/01/01,3,9999,9999,9999,9999
17348,1900/01/01,4,9999,9999,9999,9999
17349,1900/01/01,1,9999,9999,9999,9999
17349,1900/01/01,2,9999,9999,9999,9999
17349,1900/01/01,3,9999,9999,9999,9999
17349,1900/01/01,4,9999,9999,9999,9999
17350,1900/01/01,1,9999,9999,9999,9999
17350,1900/01/01,2,9999,9999,9999,9999
17350,1900/01/01,3,9999,9999,9999,9999
17350,1900/01/01,4,9999,9999,9999,9999
17351,1900/01/01,1,9999,9999,9999,9999
17351,1900/01/01,2,9999,9999,9999,9999
17351,1900/01/01,3,9999,9999,9999,9999
17351,1900/01/01,4,9999,9999,9999,9999
17352,1900/01/01,1,9999,9999,9999,9999
17352,1900/01/01,2,9999,9999,9999,9999
17352,1900/01/01,3,9999,9999,9999,9999
17352,1900/01/01,4,9999,9999,9999,9999
17353,1900/01/01,1,9999,9999,9999,9999
17353,1900/01/01,2,9999,9999,9999,9999
17353,1900/01/01,3,9999,9999,9999,9999
17353,1900/01/01,4,9999,9999,9999,9999
17354,1900/01/01,1,9999,9999,9999,9999
17354,1900/01/01,2,9999,9999,9999,9999
17354,1900/01/01,3,9999,9999,9999,9999
17354,1900/01/01,4,9999,9999,9999,9999
17355,1900/01/01,1,9999,9999,9999,9999
17355,1900/01/01,2,9999,9999,9999,9999
17355,1900/01/01,3,9999,9999,9999,9999
17355,1900/01/01,4,9999,9999,9999,9999
17356,1900/01/01,1,9999,9999,9999,9999
17356,1900/01/01,2,9999,9999,9999,9999
17356,1900/01/01,3,9999,9999,9999,9999
17356,1900/01/01,4,9999,9999,9999,9999
17357,1900/01/01,1,9999,9999,9999,9999
17357,1900/01/01,2,9999,9999,9999,9999
17357,1900/01/01,3,9999,9999,9999,9999
17357,1900/01/01,4,9999,9999,9999,9999
17358,1900/01/01,1,9999,9999,9999,9999
17358,1900/01/01,2,9999,9999,9999,9999
17358,1900/01/01,3,9999,9999,9999,9999
17358,1900/01/01,4,9999,9999,9999,9999
17359,1900/01/01,1,9999,9999,9999,9999
17359,1900/01/01,2,9999,9999,9999,9999
17359,1900/01/01,3,9999,9999,9999,9999
17359,1900/01/01,4,9999,9999,9999,9999
17360,1900/01/01,1,9999,9999,9999,9999
17360,1900/01/01,2,9999,9999,9999,9999
17360,1900/01/01,3,9999,9999,9999,9999
17360,1900/01/01,4,9999,9999,9999,9999
17361,1900/01/01,1,9999,9999,9999,9999
17361,1900/01/01,2,9999,9999,9999,9999
17361,1900/01/01,3,9999,9999,9999,9999
17361,1900/01/01,4,9999,9999,9999,9999
17362,1900/01/01,1,9999,9999,9999,9999
17362,1900/01/01,2,9999,9999,9999,9999
17362,1900/01/01,3,9999,9999,9999,9999
17362,1900/01/01,4,9999,9999,9999,9999
17363,1900/01/01,1,9999,9999,9999,9999
17363,1900/01/01,2,9999,9999,9999,9999
17363,1900/01/01,3,9999,9999,9999,9999
17363,1900/01/01,4,9999,9999,9999,9999
17364,1900/01/01,1,9999,9999,9999,9999
17364,1900/01/01,2,9999,9999,9999,9999
17364,1900/01/01,3,9999,9999,9999,9999
17364,1900/01/01,4,9999,9999,9999,9999
17365,1900/01/01,1,9999,9999,9999,9999
17365,1900/01/01,2,9999,9999,9999,9999
17365,1900/01/01,3,9999,9999,9999,9999
17365,1900/01/01,4,9999,9999,9999,9999
17366,1900/01/01,1,9999,9999,9999,9999
17366,1900/01/01,2,9999,9999,9999,9999
17366,1900/01/01,3,9999,9999,9999,9999
17366,1900/01/01,4,9999,9999,9999,9999
17367,1900/01/01,1,9999,9999,9999,9999
17367,1900/01/01,2,9999,9999,9999,9999
17367,1900/01/01,3,9999,9999,9999,9999
17367,1900/01/01,4,9999,9999,9999,9999
17368,1900/01/01,1,9999,9999,9999,9999
17368,1900/01/01,2,9999,9999,9999,9999
17368,1900/01/01,3,9999,9999,9999,9999
17368,1900/01/01,4,9999,9999,9999,9999
17369,1900/01/01,1,9999,9999,9999,9999
17369,1900/01/01,2,9999,9999,9999,9999
17369,1900/01/01,3,9999,9999,9999,9999
17369,1900/01/01,4,9999,9999,9999,9999
17370,1900/01/01,1,9999,9999,9999,9999
17370,1900/01/01,2,9999,9999,9999,9999
17370,1900/01/01,3,9999,9999,9999,9999
17370,1900/01/01,4,9999,9999,9999,9999
17371,1900/01/01,1,9999,9999,9999,9999
17371,1900/01/01,2,9999,9999,9999,9999
17371,1900/01/01,3,9999,9999,9999,9999
17371,1900/01/01,4,9999,9999,9999,9999
17372,1900/01/01,1,9999,9999,9999,9999
17372,1900/01/01,2,9999,9999,9999,9999
17372,1900/01/01,3,9999,9999,9999,9999
17372,1900/01/01,4,9999,9999,9999,9999
17373,1900/01/01,1,9999,9999,9999,9999
17373,1900/01/01,2,9999,9999,9999,9999
17373,1900/01/01,3,9999,9999,9999,9999
17373,1900/01/01,4,9999,9999,9999,9999
17374,1900/01/01,1,9999,9999,9999,9999
17374,1900/01/01,2,9999,9999,9999,9999
17374,1900/01/01,3,9999,9999,9999,9999
17374,1900/01/01,4,9999,9999,9999,9999
17375,1900/01/01,1,9999,9999,9999,9999
17375,1900/01/01,2,9999,9999,9999,9999
17375,1900/01/01,3,9999,9999,9999,9999
17375,1900/01/01,4,9999,9999,9999,9999
17376,1900/01/01,1,9999,9999,9999,9999
17376,1900/01/01,2,9999,9999,9999,9999
17376,1900/01/01,3,9999,9999,9999,9999
17376,1900/01/01,4,9999,9999,9999,9999
17377,1900/01/01,1,9999,9999,9999,9999
17377,1900/01/01,2,9999,9999,9999,9999
17377,1900/01/01,3,9999,9999,9999,9999
17377,1900/01/01,4,9999,9999,9999,9999
17378,1900/01/01,1,9999,9999,9999,9999
17378,1900/01/01,2,9999,9999,9999,9999
17378,1900/01/01,3,9999,9999,9999,9999
17378,1900/01/01,4,9999,9999,9999,9999
17379,1900/01/01,1,9999,9999,9999,9999
17379,1900/01/01,2,9999,9999,9999,9999
17379,1900/01/01,3,9999,9999,9999,9999
17379,1900/01/01,4,9999,9999,9999,9999
17380,1900/01/01,1,9999,9999,9999,9999
17380,1900/01/01,2,9999,9999,9999,9999
17380,1900/01/01,3,9999,9999,9999,9999
17380,1900/01/01,4,9999,9999,9999,9999
17381,1900/01/01,1,9999,9999,9999,9999
17381,1900/01/01,2,9999,9999,9999,9999
17381,1900/01/01,3,9999,9999,9999,9999
17381,1900/01/01,4,9999,9999,9999,9999
17382,1900/01/01,1,9999,9999,9999,9999
17382,1900/01/01,2,9999,9999,9999,9999
17382,1900/01/01,3,9999,9999,9999,9999
17382,1900/01/01,4,9999,9999,9999,9999
17383,1900/01/01,1,9999,9999,9999,9999
17383,1900/01/01,2,9999,9999,9999,9999
17383,1900/01/01,3,9999,9999,9999,9999
17383,1900/01/01,4,9999,9999,9999,9999
17384,1900/01/01,1,9999,9999,9999,9999
17384,1900/01/01,2,9999,9999,9999,9999
17384,1900/01/01,3,9999,9999,9999,9999
17384,1900/01/01,4,9999,9999,9999,9999
17385,1900/01/01,1,9999,9999,9999,9999
17385,1900/01/01,2,9999,9999,9999,9999
17385,1900/01/01,3,9999,9999,9999,9999
17385,1900/01/01,4,9999,9999,9999,9999
17386,1900/01/01,1,9999,9999,9999,9999
17386,1900/01/01,2,9999,9999,9999,9999
17386,1900/01/01,3,9999,9999,9999,9999
17386,1900/01/01,4,9999,9999,9999,9999
17387,1900/01/01,1,9999,9999,9999,9999
17387,1900/01/01,2,9999,9999,9999,9999
17387,1900/01/01,3,9999,9999,9999,9999
17387,1900/01/01,4,9999,9999,9999,9999
17388,1900/01/01,1,9999,9999,9999,9999
17388,1900/01/01,2,9999,9999,9999,9999
17388,1900/01/01,3,9999,9999,9999,9999
17388,1900/01/01,4,9999,9999,9999,9999
17389,1900/01/01,1,9999,9999,9999,9999
17389,1900/01/01,2,9999,9999,9999,9999
17389,1900/01/01,3,9999,9999,9999,9999
17389,1900/01/01,4,9999,9999,9999,9999
17390,1900/01/01,1,9999,9999,9999,9999
17390,1900/01/01,2,9999,9999,9999,9999
17390,1900/01/01,3,9999,9999,9999,9999
17390,1900/01/01,4,9999,9999,9999,9999
17391,1900/01/01,1,9999,9999,9999,9999
17391,1900/01/01,2,9999,9999,9999,9999
17391,1900/01/01,3,9999,9999,9999,9999
17391,1900/01/01,4,9999,9999,9999,9999
17392,1900/01/01,1,9999,9999,9999,9999
17392,1900/01/01,2,9999,9999,9999,9999
17392,1900/01/01,3,9999,9999,9999,9999
17392,1900/01/01,4,9999,9999,9999,9999
17393,1900/01/01,1,9999,9999,9999,9999
17393,1900/01/01,2,9999,9999,9999,9999
17393,1900/01/01,3,9999,9999,9999,9999
17393,1900/01/01,4,9999,9999,9999,9999
17394,1900/01/01,1,9999,9999,9999,9999
17394,1900/01/01,2,9999,9999,9999,9999
17394,1900/01/01,3,9999,9999,9999,9999
17394,1900/01/01,4,9999,9999,9999,9999
17395,1900/01/01,1,9999,9999,9999,9999
17395,1900/01/01,2,9999,9999,9999,9999
17395,1900/01/01,3,9999,9999,9999,9999
17395,1900/01/01,4,9999,9999,9999,9999
17396,1900/01/01,1,9999,9999,9999,9999
17396,1900/01/01,2,9999,9999,9999,9999
17396,1900/01/01,3,9999,9999,9999,9999
17396,1900/01/01,4,9999,9999,9999,9999
17397,1900/01/01,1,9999,9999,9999,9999
17397,1900/01/01,2,9999,9999,9999,9999
17397,1900/01/01,3,9999,9999,9999,9999
17397,1900/01/01,4,9999,9999,9999,9999
17398,1900/01/01,1,9999,9999,9999,9999
17398,1900/01/01,2,9999,9999,9999,9999
17398,1900/01/01,3,9999,9999,9999,9999
17398,1900/01/01,4,9999,9999,9999,9999
17399,1900/01/01,1,9999,9999,9999,9999
17399,1900/01/01,2,9999,9999,9999,9999
17399,1900/01/01,3,9999,9999,9999,9999
17399,1900/01/01,4,9999,9999,9999,9999
17400,1900/01/01,1,9999,9999,9999,9999
17400,1900/01/01,2,9999,9999,9999,9999
17400,1900/01/01,3,9999,9999,9999,9999
17400,1900/01/01,4,9999,9999,9999,9999
17401,1900/01/01,1,9999,9999,9999,9999
17401,1900/01/01,2,9999,9999,9999,9999
17401,1900/01/01,3,9999,9999,9999,9999
17401,1900/01/01,4,9999,9999,9999,9999
17402,1900/01/01,1,9999,9999,9999,9999
17402,1900/01/01,2,9999,9999,9999,9999
17402,1900/01/01,3,9999,9999,9999,9999
17402,1900/01/01,4,9999,9999,9999,9999
17403,1900/01/01,1,9999,9999,9999,9999
17403,1900/01/01,2,9999,9999,9999,9999
17403,1900/01/01,3,9999,9999,9999,9999
17403,1900/01/01,4,9999,9999,9999,9999
17404,1900/01/01,1,9999,9999,9999,9999
17404,1900/01/01,2,9999,9999,9999,9999
17404,1900/01/01,3,9999,9999,9999,9999
17404,1900/01/01,4,9999,9999,9999,9999
17405,1900/01/01,1,9999,9999,9999,9999
17405,1900/01/01,2,9999,9999,9999,9999
17405,1900/01/01,3,9999,9999,9999,9999
17405,1900/01/01,4,9999,9999,9999,9999
17406,1900/01/01,1,9999,9999,9999,9999
17406,1900/01/01,2,9999,9999,9999,9999
17406,1900/01/01,3,9999,9999,9999,9999
17406,1900/01/01,4,9999,9999,9999,9999
17407,1900/01/01,1,9999,9999,9999,9999
17407,1900/01/01,2,9999,9999,9999,9999
17407,1900/01/01,3,9999,9999,9999,9999
17407,1900/01/01,4,9999,9999,9999,9999
17408,1900/01/01,1,9999,9999,9999,9999
17408,1900/01/01,2,9999,9999,9999,9999
17408,1900/01/01,3,9999,9999,9999,9999
17408,1900/01/01,4,9999,9999,9999,9999
17409,1900/01/01,1,9999,9999,9999,9999
17409,1900/01/01,2,9999,9999,9999,9999
17409,1900/01/01,3,9999,9999,9999,9999
17409,1900/01/01,4,9999,9999,9999,9999
17410,1900/01/01,1,9999,9999,9999,9999
17410,1900/01/01,2,9999,9999,9999,9999
17410,1900/01/01,3,9999,9999,9999,9999
17410,1900/01/01,4,9999,9999,9999,9999
17411,1900/01/01,1,9999,9999,9999,9999
17411,1900/01/01,2,9999,9999,9999,9999
17411,1900/01/01,3,9999,9999,9999,9999
17411,1900/01/01,4,9999,9999,9999,9999
17412,1900/01/01,1,9999,9999,9999,9999
17412,1900/01/01,2,9999,9999,9999,9999
17412,1900/01/01,3,9999,9999,9999,9999
17412,1900/01/01,4,9999,9999,9999,9999
17413,1900/01/01,1,9999,9999,9999,9999
17413,1900/01/01,2,9999,9999,9999,9999
17413,1900/01/01,3,9999,9999,9999,9999
17413,1900/01/01,4,9999,9999,9999,9999
17414,1900/01/01,1,9999,9999,9999,9999
17414,1900/01/01,2,9999,9999,9999,9999
17414,1900/01/01,3,9999,9999,9999,9999
17414,1900/01/01,4,9999,9999,9999,9999
17415,1900/01/01,1,9999,9999,9999,9999
17415,1900/01/01,2,9999,9999,9999,9999
17415,1900/01/01,3,9999,9999,9999,9999
17415,1900/01/01,4,9999,9999,9999,9999
17416,1900/01/01,1,9999,9999,9999,9999
17416,1900/01/01,2,9999,9999,9999,9999
17416,1900/01/01,3,9999,9999,9999,9999
17416,1900/01/01,4,9999,9999,9999,9999
17417,1900/01/01,1,9999,9999,9999,9999
17417,1900/01/01,2,9999,9999,9999,9999
17417,1900/01/01,3,9999,9999,9999,9999
17417,1900/01/01,4,9999,9999,9999,9999
17418,1900/01/01,1,9999,9999,9999,9999
17418,1900/01/01,2,9999,9999,9999,9999
17418,1900/01/01,3,9999,9999,9999,9999
17418,1900/01/01,4,9999,9999,9999,9999
17419,1900/01/01,1,9999,9999,9999,9999
17419,1900/01/01,2,9999,9999,9999,9999
17419,1900/01/01,3,9999,9999,9999,9999
17419,1900/01/01,4,9999,9999,9999,9999
17420,1900/01/01,1,9999,9999,9999,9999
17420,1900/01/01,2,9999,9999,9999,9999
17420,1900/01/01,3,9999,9999,9999,9999
17420,1900/01/01,4,9999,9999,9999,9999
17421,1900/01/01,1,9999,9999,9999,9999
17421,1900/01/01,2,9999,9999,9999,9999
17421,1900/01/01,3,9999,9999,9999,9999
17421,1900/01/01,4,9999,9999,9999,9999
17422,1900/01/01,1,9999,9999,9999,9999
17422,1900/01/01,2,9999,9999,9999,9999
17422,1900/01/01,3,9999,9999,9999,9999
17422,1900/01/01,4,9999,9999,9999,9999
17423,1900/01/01,1,9999,9999,9999,9999
17423,1900/01/01,2,9999,9999,9999,9999
17423,1900/01/01,3,9999,9999,9999,9999
17423,1900/01/01,4,9999,9999,9999,9999
17424,1900/01/01,1,9999,9999,9999,9999
17424,1900/01/01,2,9999,9999,9999,9999
17424,1900/01/01,3,9999,9999,9999,9999
17424,1900/01/01,4,9999,9999,9999,9999
17425,1900/01/01,1,9999,9999,9999,9999
17425,1900/01/01,2,9999,9999,9999,9999
17425,1900/01/01,3,9999,9999,9999,9999
17425,1900/01/01,4,9999,9999,9999,9999
17426,1900/01/01,1,9999,9999,9999,9999
17426,1900/01/01,2,9999,9999,9999,9999
17426,1900/01/01,3,9999,9999,9999,9999
17426,1900/01/01,4,9999,9999,9999,9999
17427,1900/01/01,1,9999,9999,9999,9999
17427,1900/01/01,2,9999,9999,9999,9999
17427,1900/01/01,3,9999,9999,9999,9999
17427,1900/01/01,4,9999,9999,9999,9999
17428,1900/01/01,1,9999,9999,9999,9999
17428,1900/01/01,2,9999,9999,9999,9999
17428,1900/01/01,3,9999,9999,9999,9999
17428,1900/01/01,4,9999,9999,9999,9999
17429,1900/01/01,1,9999,9999,9999,9999
17429,1900/01/01,2,9999,9999,9999,9999
17429,1900/01/01,3,9999,9999,9999,9999
17429,1900/01/01,4,9999,9999,9999,9999
17430,1900/01/01,1,9999,9999,9999,9999
17430,1900/01/01,2,9999,9999,9999,9999
17430,1900/01/01,3,9999,9999,9999,9999
17430,1900/01/01,4,9999,9999,9999,9999
17431,1900/01/01,1,9999,9999,9999,9999
17431,1900/01/01,2,9999,9999,9999,9999
17431,1900/01/01,3,9999,9999,9999,9999
17431,1900/01/01,4,9999,9999,9999,9999
17432,1900/01/01,1,9999,9999,9999,9999
17432,1900/01/01,2,9999,9999,9999,9999
17432,1900/01/01,3,9999,9999,9999,9999
17432,1900/01/01,4,9999,9999,9999,9999
17433,1900/01/01,1,9999,9999,9999,9999
17433,1900/01/01,2,9999,9999,9999,9999
17433,1900/01/01,3,9999,9999,9999,9999
17433,1900/01/01,4,9999,9999,9999,9999
17434,1900/01/01,1,9999,9999,9999,9999
17434,1900/01/01,2,9999,9999,9999,9999
17434,1900/01/01,3,9999,9999,9999,9999
17434,1900/01/01,4,9999,9999,9999,9999
17435,1900/01/01,1,9999,9999,9999,9999
17435,1900/01/01,2,9999,9999,9999,9999
17435,1900/01/01,3,9999,9999,9999,9999
17435,1900/01/01,4,9999,9999,9999,9999
17436,1900/01/01,1,9999,9999,9999,9999
17436,1900/01/01,2,9999,9999,9999,9999
17436,1900/01/01,3,9999,9999,9999,9999
17436,1900/01/01,4,9999,9999,9999,9999
17437,1900/01/01,1,9999,9999,9999,9999
17437,1900/01/01,2,9999,9999,9999,9999
17437,1900/01/01,3,9999,9999,9999,9999
17437,1900/01/01,4,9999,9999,9999,9999
17438,1900/01/01,1,9999,9999,9999,9999
17438,1900/01/01,2,9999,9999,9999,9999
17438,1900/01/01,3,9999,9999,9999,9999
17438,1900/01/01,4,9999,9999,9999,9999
17439,1900/01/01,1,9999,9999,9999,9999
17439,1900/01/01,2,9999,9999,9999,9999
17439,1900/01/01,3,9999,9999,9999,9999
17439,1900/01/01,4,9999,9999,9999,9999
17440,1900/01/01,1,9999,9999,9999,9999
17440,1900/01/01,2,9999,9999,9999,9999
17440,1900/01/01,3,9999,9999,9999,9999
17440,1900/01/01,4,9999,9999,9999,9999
17441,1900/01/01,1,9999,9999,9999,9999
17441,1900/01/01,2,9999,9999,9999,9999
17441,1900/01/01,3,9999,9999,9999,9999
17441,1900/01/01,4,9999,9999,9999,9999
17442,1900/01/01,1,9999,9999,9999,9999
17442,1900/01/01,2,9999,9999,9999,9999
17442,1900/01/01,3,9999,9999,9999,9999
17442,1900/01/01,4,9999,9999,9999,9999
17443,1900/01/01,1,9999,9999,9999,9999
17443,1900/01/01,2,9999,9999,9999,9999
17443,1900/01/01,3,9999,9999,9999,9999
17443,1900/01/01,4,9999,9999,9999,9999
17444,1900/01/01,1,9999,9999,9999,9999
17444,1900/01/01,2,9999,9999,9999,9999
17444,1900/01/01,3,9999,9999,9999,9999
17444,1900/01/01,4,9999,9999,9999,9999
17445,1900/01/01,1,9999,9999,9999,9999
17445,1900/01/01,2,9999,9999,9999,9999
17445,1900/01/01,3,9999,9999,9999,9999
17445,1900/01/01,4,9999,9999,9999,9999
17446,1900/01/01,1,9999,9999,9999,9999
17446,1900/01/01,2,9999,9999,9999,9999
17446,1900/01/01,3,9999,9999,9999,9999
17446,1900/01/01,4,9999,9999,9999,9999
17447,1900/01/01,1,9999,9999,9999,9999
17447,1900/01/01,2,9999,9999,9999,9999
17447,1900/01/01,3,9999,9999,9999,9999
17447,1900/01/01,4,9999,9999,9999,9999
17448,1900/01/01,1,9999,9999,9999,9999
17448,1900/01/01,2,9999,9999,9999,9999
17448,1900/01/01,3,9999,9999,9999,9999
17448,1900/01/01,4,9999,9999,9999,9999
17449,1900/01/01,1,9999,9999,9999,9999
17449,1900/01/01,2,9999,9999,9999,9999
17449,1900/01/01,3,9999,9999,9999,9999
17449,1900/01/01,4,9999,9999,9999,9999
17450,1900/01/01,1,9999,9999,9999,9999
17450,1900/01/01,2,9999,9999,9999,9999
17450,1900/01/01,3,9999,9999,9999,9999
17450,1900/01/01,4,9999,9999,9999,9999
17451,1900/01/01,1,9999,9999,9999,9999
17451,1900/01/01,2,9999,9999,9999,9999
17451,1900/01/01,3,9999,9999,9999,9999
17451,1900/01/01,4,9999,9999,9999,9999
17452,1900/01/01,1,9999,9999,9999,9999
17452,1900/01/01,2,9999,9999,9999,9999
17452,1900/01/01,3,9999,9999,9999,9999
17452,1900/01/01,4,9999,9999,9999,9999
17453,1900/01/01,1,9999,9999,9999,9999
17453,1900/01/01,2,9999,9999,9999,9999
17453,1900/01/01,3,9999,9999,9999,9999
17453,1900/01/01,4,9999,9999,9999,9999
17454,1900/01/01,1,9999,9999,9999,9999
17454,1900/01/01,2,9999,9999,9999,9999
17454,1900/01/01,3,9999,9999,9999,9999
