$version=1
!code,Date,block,Pp,Pi,Pz
3366,2037/01/01,3,27.61,0,0
3366,2037/01/01,4,27.61,0,0
3366,2038/01/01,1,28.17,0,0
3366,2038/01/01,2,28.17,0,0
3366,2038/01/01,3,28.17,0,0
3366,2038/01/01,4,28.17,0,0
3366,2039/01/01,1,28.73,0,0
3366,2039/01/01,2,28.73,0,0
3366,2039/01/01,3,28.73,0,0
3366,2039/01/01,4,28.73,0,0
3366,2040/01/01,1,29.3,0,0
3366,2040/01/01,2,29.3,0,0
3366,2040/01/01,3,29.3,0,0
3366,2040/01/01,4,29.3,0,0
3367,1900/01/01,1,29.45,0,0
3367,1900/01/01,2,29.45,0,0
3367,1900/01/01,3,29.45,0,0
3367,1900/01/01,4,29.45,0,0
3367,2030/01/01,1,30.04,0,0
3367,2030/01/01,2,30.04,0,0
3367,2030/01/01,3,30.04,0,0
3367,2030/01/01,4,30.04,0,0
3367,2031/01/01,1,30.64,0,0
3367,2031/01/01,2,30.64,0,0
3367,2031/01/01,3,30.64,0,0
3367,2031/01/01,4,30.64,0,0
3367,2032/01/01,1,31.26,0,0
3367,2032/01/01,2,31.26,0,0
3367,2032/01/01,3,31.26,0,0
3367,2032/01/01,4,31.26,0,0
3367,2033/01/01,1,25.51,0,0
3367,2033/01/01,2,25.51,0,0
3367,2033/01/01,3,25.51,0,0
3367,2033/01/01,4,25.51,0,0
3367,2034/01/01,1,26.02,0,0
3367,2034/01/01,2,26.02,0,0
3367,2034/01/01,3,26.02,0,0
3367,2034/01/01,4,26.02,0,0
3367,2035/01/01,1,26.54,0,0
3367,2035/01/01,2,26.54,0,0
3367,2035/01/01,3,26.54,0,0
3367,2035/01/01,4,26.54,0,0
3367,2036/01/01,1,27.07,0,0
3367,2036/01/01,2,27.07,0,0
3367,2036/01/01,3,27.07,0,0
3367,2036/01/01,4,27.07,0,0
3367,2037/01/01,1,27.61,0,0
3367,2037/01/01,2,27.61,0,0
3367,2037/01/01,3,27.61,0,0
3367,2037/01/01,4,27.61,0,0
3367,2038/01/01,1,28.17,0,0
3367,2038/01/01,2,28.17,0,0
3367,2038/01/01,3,28.17,0,0
3367,2038/01/01,4,28.17,0,0
3367,2039/01/01,1,28.73,0,0
3367,2039/01/01,2,28.73,0,0
3367,2039/01/01,3,28.73,0,0
3367,2039/01/01,4,28.73,0,0
3367,2040/01/01,1,29.3,0,0
3367,2040/01/01,2,29.3,0,0
3367,2040/01/01,3,29.3,0,0
3367,2040/01/01,4,29.3,0,0
3368,1900/01/01,1,34.02,0,0
3368,1900/01/01,2,34.02,0,0
3368,1900/01/01,3,34.02,0,0
3368,1900/01/01,4,34.02,0,0
3368,2030/01/01,1,34.71,0,0
3368,2030/01/01,2,34.71,0,0
3368,2030/01/01,3,34.71,0,0
3368,2030/01/01,4,34.71,0,0
3368,2031/01/01,1,35.41,0,0
3368,2031/01/01,2,35.41,0,0
3368,2031/01/01,3,35.41,0,0
3368,2031/01/01,4,35.41,0,0
3368,2032/01/01,1,36.12,0,0
3368,2032/01/01,2,36.12,0,0
3368,2032/01/01,3,36.12,0,0
3368,2032/01/01,4,36.12,0,0
3368,2033/01/01,1,36.84,0,0
3368,2033/01/01,2,36.84,0,0
3368,2033/01/01,3,36.84,0,0
3368,2033/01/01,4,36.84,0,0
3368,2034/01/01,1,37.58,0,0
3368,2034/01/01,2,37.58,0,0
3368,2034/01/01,3,37.58,0,0
3368,2034/01/01,4,37.58,0,0
3368,2035/01/01,1,38.33,0,0
3368,2035/01/01,2,38.33,0,0
3368,2035/01/01,3,38.33,0,0
3368,2035/01/01,4,38.33,0,0
3368,2036/01/01,1,39.1,0,0
3368,2036/01/01,2,39.1,0,0
3368,2036/01/01,3,39.1,0,0
3368,2036/01/01,4,39.1,0,0
3368,2037/01/01,1,39.88,0,0
3368,2037/01/01,2,39.88,0,0
3368,2037/01/01,3,39.88,0,0
3368,2037/01/01,4,39.88,0,0
3368,2038/01/01,1,40.68,0,0
3368,2038/01/01,2,40.68,0,0
3368,2038/01/01,3,40.68,0,0
3368,2038/01/01,4,40.68,0,0
3368,2039/01/01,1,41.49,0,0
3368,2039/01/01,2,41.49,0,0
3368,2039/01/01,3,41.49,0,0
3368,2039/01/01,4,41.49,0,0
3368,2040/01/01,1,42.32,0,0
3368,2040/01/01,2,42.32,0,0
3368,2040/01/01,3,42.32,0,0
3368,2040/01/01,4,42.32,0,0
3369,1900/01/01,1,10.46,0,0
3369,1900/01/01,2,10.46,0,0
3369,1900/01/01,3,10.46,0,0
3369,1900/01/01,4,10.46,0,0
3369,2030/01/01,1,10.61,0,0
3369,2030/01/01,2,10.61,0,0
3369,2030/01/01,3,10.61,0,0
3369,2030/01/01,4,10.61,0,0
3369,2031/01/01,1,10.77,0,0
3369,2031/01/01,2,10.77,0,0
3369,2031/01/01,3,10.77,0,0
3369,2031/01/01,4,10.77,0,0
3369,2032/01/01,1,10.94,0,0
3369,2032/01/01,2,10.94,0,0
3369,2032/01/01,3,10.94,0,0
3369,2032/01/01,4,10.94,0,0
3369,2033/01/01,1,11.11,0,0
3369,2033/01/01,2,11.11,0,0
3369,2033/01/01,3,11.11,0,0
3369,2033/01/01,4,11.11,0,0
3369,2034/01/01,1,11.27,0,0
3369,2034/01/01,2,11.27,0,0
3369,2034/01/01,3,11.27,0,0
3369,2034/01/01,4,11.27,0,0
3369,2035/01/01,1,11.45,0,0
3369,2035/01/01,2,11.45,0,0
3369,2035/01/01,3,11.45,0,0
3369,2035/01/01,4,11.45,0,0
3369,2036/01/01,1,11.62,0,0
3369,2036/01/01,2,11.62,0,0
3369,2036/01/01,3,11.62,0,0
3369,2036/01/01,4,11.62,0,0
3369,2037/01/01,1,11.8,0,0
3369,2037/01/01,2,11.8,0,0
3369,2037/01/01,3,11.8,0,0
3369,2037/01/01,4,11.8,0,0
3369,2038/01/01,1,11.98,0,0
3369,2038/01/01,2,11.98,0,0
3369,2038/01/01,3,11.98,0,0
3369,2038/01/01,4,11.98,0,0
3369,2039/01/01,1,12.16,0,0
3369,2039/01/01,2,12.16,0,0
3369,2039/01/01,3,12.16,0,0
3369,2039/01/01,4,12.16,0,0
3370,1900/01/01,1,10.8,0,0
3370,1900/01/01,2,10.8,0,0
3370,1900/01/01,3,10.8,0,0
3370,1900/01/01,4,10.8,0,0
3371,1900/01/01,1,279.1,0,0
3371,1900/01/01,2,279.1,0,0
3371,1900/01/01,3,279.1,0,0
3371,1900/01/01,4,279.1,0,0
3372,1900/01/01,1,9.75,0,0
3372,1900/01/01,2,9.75,0,0
3372,1900/01/01,3,9.75,0,0
3372,1900/01/01,4,9.75,0,0
3373,1900/01/01,1,7.5,0,0
3373,1900/01/01,2,7.5,0,0
3373,1900/01/01,3,7.5,0,0
3373,1900/01/01,4,7.5,0,0
3374,1900/01/01,1,7.5,0,0
3374,1900/01/01,2,7.5,0,0
3374,1900/01/01,3,7.5,0,0
3374,1900/01/01,4,7.5,0,0
3375,1900/01/01,1,143,0,0
3375,1900/01/01,2,143,0,0
3375,1900/01/01,3,143,0,0
3375,1900/01/01,4,143,0,0
3376,1900/01/01,1,3.69,0,0
3376,1900/01/01,2,3.69,0,0
3376,1900/01/01,3,3.69,0,0
3376,1900/01/01,4,3.69,0,0
3377,1900/01/01,1,15,0,0
3377,1900/01/01,2,15,0,0
3377,1900/01/01,3,15,0,0
3377,1900/01/01,4,15,0,0
3378,1900/01/01,1,14.2,0,0
3378,1900/01/01,2,14.2,0,0
3378,1900/01/01,3,14.2,0,0
3378,1900/01/01,4,14.2,0,0
3379,1900/01/01,1,20,0,0
3379,1900/01/01,2,20,0,0
3379,1900/01/01,3,20,0,0
3379,1900/01/01,4,20,0,0
3380,1900/01/01,1,27,0,0
3380,1900/01/01,2,27,0,0
3380,1900/01/01,3,27,0,0
3380,1900/01/01,4,27,0,0
3381,1900/01/01,1,90,0,0
3381,1900/01/01,2,90,0,0
3381,1900/01/01,3,90,0,0
3381,1900/01/01,4,90,0,0
3382,1900/01/01,1,26,0,0
3382,1900/01/01,2,26,0,0
3382,1900/01/01,3,26,0,0
3382,1900/01/01,4,26,0,0
3383,1900/01/01,1,35.1,0,0
3383,1900/01/01,2,35.1,0,0
3383,1900/01/01,3,35.1,0,0
3383,1900/01/01,4,35.1,0,0
3405,1900/01/01,1,13.87,0,0
3405,1900/01/01,2,13.87,0,0
3405,1900/01/01,3,13.87,0,0
3405,1900/01/01,4,13.87,0,0
3405,2030/01/01,1,14.33,0,0
3405,2030/01/01,2,14.33,0,0
3405,2030/01/01,3,14.33,0,0
3405,2030/01/01,4,14.33,0,0
3405,2031/01/01,1,14.83,0,0
3405,2031/01/01,2,14.83,0,0
3405,2031/01/01,3,14.83,0,0
3405,2031/01/01,4,14.83,0,0
3406,1900/01/01,1,4.062,0,0
3406,1900/01/01,2,4.062,0,0
3406,1900/01/01,3,4.062,0,0
3406,1900/01/01,4,4.062,0,0
3406,2030/01/01,1,4.163,0,0
3406,2030/01/01,2,4.163,0,0
3406,2030/01/01,3,4.163,0,0
3406,2030/01/01,4,4.163,0,0
3406,2031/01/01,1,4.267,0,0
3406,2031/01/01,2,4.267,0,0
3406,2031/01/01,3,4.267,0,0
3406,2031/01/01,4,4.267,0,0
3407,1900/01/01,1,11,0,0
3407,1900/01/01,2,11,0,0
3407,1900/01/01,3,11,0,0
3407,1900/01/01,4,11,0,0
3408,1900/01/01,1,33.56,0,0
3408,1900/01/01,2,33.56,0,0
3408,1900/01/01,3,33.56,0,0
3408,1900/01/01,4,33.56,0,0
3408,2030/01/01,1,34.13,0,0
3408,2030/01/01,2,34.13,0,0
3408,2030/01/01,3,34.13,0,0
3408,2030/01/01,4,34.13,0,0
3408,2031/01/01,1,34.71,0,0
3408,2031/01/01,2,34.71,0,0
3408,2031/01/01,3,34.71,0,0
3408,2031/01/01,4,34.71,0,0
3408,2032/01/01,1,35.29,0,0
3408,2032/01/01,2,35.29,0,0
3408,2032/01/01,3,35.29,0,0
3408,2032/01/01,4,35.29,0,0
3408,2033/01/01,1,35.89,0,0
3408,2033/01/01,2,35.89,0,0
3408,2033/01/01,3,35.89,0,0
3408,2033/01/01,4,35.89,0,0
3408,2034/01/01,1,36.5,0,0
3408,2034/01/01,2,36.5,0,0
3408,2034/01/01,3,36.5,0,0
3408,2034/01/01,4,36.5,0,0
3408,2035/01/01,1,37.12,0,0
3408,2035/01/01,2,37.12,0,0
3408,2035/01/01,3,37.12,0,0
3408,2035/01/01,4,37.12,0,0
3408,2036/01/01,1,37.75,0,0
3408,2036/01/01,2,37.75,0,0
3408,2036/01/01,3,37.75,0,0
3408,2036/01/01,4,37.75,0,0
3408,2037/01/01,1,38.39,0,0
3408,2037/01/01,2,38.39,0,0
3408,2037/01/01,3,38.39,0,0
3408,2037/01/01,4,38.39,0,0
3408,2038/01/01,1,39.04,0,0
3408,2038/01/01,2,39.04,0,0
3408,2038/01/01,3,39.04,0,0
3408,2038/01/01,4,39.04,0,0
3408,2039/01/01,1,39.7,0,0
3408,2039/01/01,2,39.7,0,0
3408,2039/01/01,3,39.7,0,0
3408,2039/01/01,4,39.7,0,0
3409,1900/01/01,1,20.07,0,0
3409,1900/01/01,2,20.07,0,0
3409,1900/01/01,3,20.07,0,0
3409,1900/01/01,4,20.07,0,0
3409,2030/01/01,1,19.97,0,0
3409,2030/01/01,2,19.97,0,0
3409,2030/01/01,3,19.97,0,0
3409,2030/01/01,4,19.97,0,0
3409,2031/01/01,1,19.82,0,0
3409,2031/01/01,2,19.82,0,0
3409,2031/01/01,3,19.82,0,0
3409,2031/01/01,4,19.82,0,0
3410,1900/01/01,1,10.44,0,0
3410,1900/01/01,2,10.44,0,0
3410,1900/01/01,3,10.44,0,0
3410,1900/01/01,4,10.44,0,0
3410,2030/01/01,1,11.19,0,0
3410,2030/01/01,2,11.19,0,0
3410,2030/01/01,3,11.19,0,0
3410,2030/01/01,4,11.19,0,0
3410,2031/01/01,1,12.01,0,0
3410,2031/01/01,2,12.01,0,0
3410,2031/01/01,3,12.01,0,0
3410,2031/01/01,4,12.01,0,0
3411,1900/01/01,1,74,0,0
3411,1900/01/01,2,74,0,0
3411,1900/01/01,3,74,0,0
3411,1900/01/01,4,74,0,0
3412,1900/01/01,1,16.88,0,0
3412,1900/01/01,2,16.88,0,0
3412,1900/01/01,3,16.88,0,0
3412,1900/01/01,4,16.88,0,0
3412,2030/01/01,1,17.87,0,0
3412,2030/01/01,2,17.87,0,0
3412,2030/01/01,3,17.87,0,0
3412,2030/01/01,4,17.87,0,0
3412,2031/01/01,1,18.91,0,0
3412,2031/01/01,2,18.91,0,0
3412,2031/01/01,3,18.91,0,0
3412,2031/01/01,4,18.91,0,0
3413,1900/01/01,1,8,0,0
3413,1900/01/01,2,8,0,0
3413,1900/01/01,3,8,0,0
3413,1900/01/01,4,8,0,0
3414,1900/01/01,1,7.16,0,0
3414,1900/01/01,2,7.16,0,0
3414,1900/01/01,3,7.16,0,0
3414,1900/01/01,4,7.16,0,0
3414,2030/01/01,1,6.408,0,0
3414,2030/01/01,2,6.408,0,0
3414,2030/01/01,3,6.408,0,0
3414,2030/01/01,4,6.408,0,0
3414,2031/01/01,1,5.735,0,0
3414,2031/01/01,2,5.735,0,0
3414,2031/01/01,3,5.735,0,0
3414,2031/01/01,4,5.735,0,0
3414,2032/01/01,1,5.133,0,0
3414,2032/01/01,2,5.133,0,0
3414,2032/01/01,3,5.133,0,0
3414,2032/01/01,4,5.133,0,0
3414,2033/01/01,1,4.594,0,0
3414,2033/01/01,2,4.594,0,0
3414,2033/01/01,3,4.594,0,0
3414,2033/01/01,4,4.594,0,0
3414,2034/01/01,1,4.111,0,0
3414,2034/01/01,2,4.111,0,0
3414,2034/01/01,3,4.111,0,0
3414,2034/01/01,4,4.111,0,0
3414,2035/01/01,1,3.679,0,0
3414,2035/01/01,2,3.679,0,0
3414,2035/01/01,3,3.679,0,0
3414,2035/01/01,4,3.679,0,0
3414,2036/01/01,1,3.293,0,0
3414,2036/01/01,2,3.293,0,0
3414,2036/01/01,3,3.293,0,0
3414,2036/01/01,4,3.293,0,0
3414,2037/01/01,1,2.947,0,0
3414,2037/01/01,2,2.947,0,0
3414,2037/01/01,3,2.947,0,0
3414,2037/01/01,4,2.947,0,0
3414,2038/01/01,1,2.638,0,0
3414,2038/01/01,2,2.638,0,0
3414,2038/01/01,3,2.638,0,0
3414,2038/01/01,4,2.638,0,0
3414,2039/01/01,1,2.361,0,0
3414,2039/01/01,2,2.361,0,0
3414,2039/01/01,3,2.361,0,0
3414,2039/01/01,4,2.361,0,0
3415,1900/01/01,1,38.46,0,0
3415,1900/01/01,2,38.46,0,0
3415,1900/01/01,3,38.46,0,0
3415,1900/01/01,4,38.46,0,0
3416,1900/01/01,1,15,0,0
3416,1900/01/01,2,15,0,0
3416,1900/01/01,3,15,0,0
3416,1900/01/01,4,15,0,0
3417,1900/01/01,1,15,0,0
3417,1900/01/01,2,15,0,0
3417,1900/01/01,3,15,0,0
3417,1900/01/01,4,15,0,0
3418,1900/01/01,1,13.6,0,0
3418,1900/01/01,2,13.6,0,0
3418,1900/01/01,3,13.6,0,0
3418,1900/01/01,4,13.6,0,0
3419,1900/01/01,1,25.7,0,0
3419,1900/01/01,2,25.7,0,0
3419,1900/01/01,3,25.7,0,0
3419,1900/01/01,4,25.7,0,0
3420,1900/01/01,1,85.04,0,0
3420,1900/01/01,2,85.04,0,0
3420,1900/01/01,3,85.04,0,0
3420,1900/01/01,4,85.04,0,0
3420,2030/01/01,1,86.15,0,0
3420,2030/01/01,2,86.15,0,0
3420,2030/01/01,3,86.15,0,0
3420,2030/01/01,4,86.15,0,0
3420,2031/01/01,1,87.08,0,0
3420,2031/01/01,2,87.08,0,0
3420,2031/01/01,3,87.08,0,0
3420,2031/01/01,4,87.08,0,0
3421,1900/01/01,1,50,0,0
3421,1900/01/01,2,50,0,0
3421,1900/01/01,3,50,0,0
3421,1900/01/01,4,50,0,0
3423,1900/01/01,1,19.09,0,0
3423,1900/01/01,2,19.09,0,0
3423,1900/01/01,3,19.09,0,0
3423,1900/01/01,4,19.09,0,0
3424,1900/01/01,1,38.46,0,0
3424,1900/01/01,2,38.46,0,0
3424,1900/01/01,3,38.46,0,0
3424,1900/01/01,4,38.46,0,0
3426,1900/01/01,1,46.56,0,0
3426,1900/01/01,2,46.56,0,0
3426,1900/01/01,3,46.56,0,0
3426,1900/01/01,4,46.56,0,0
3426,2030/01/01,1,47.96,0,0
3426,2030/01/01,2,47.96,0,0
3426,2030/01/01,3,47.96,0,0
3426,2030/01/01,4,47.96,0,0
3426,2031/01/01,1,45.6,0,0
3426,2031/01/01,2,45.6,0,0
3426,2031/01/01,3,45.6,0,0
3426,2031/01/01,4,45.6,0,0
3427,1900/01/01,1,9.055,0,0
3427,1900/01/01,2,9.055,0,0
3427,1900/01/01,3,9.055,0,0
3427,1900/01/01,4,9.055,0,0
3427,2030/01/01,1,9.109,0,0
3427,2030/01/01,2,9.109,0,0
3427,2030/01/01,3,9.109,0,0
3427,2030/01/01,4,9.109,0,0
3427,2031/01/01,1,9.165,0,0
3427,2031/01/01,2,9.165,0,0
3427,2031/01/01,3,9.165,0,0
3427,2031/01/01,4,9.165,0,0
3427,2032/01/01,1,9.22,0,0
3427,2032/01/01,2,9.22,0,0
3427,2032/01/01,3,9.22,0,0
3427,2032/01/01,4,9.22,0,0
3427,2033/01/01,1,9.276,0,0
3427,2033/01/01,2,9.276,0,0
3427,2033/01/01,3,9.276,0,0
3427,2033/01/01,4,9.276,0,0
3427,2034/01/01,1,9.332,0,0
3427,2034/01/01,2,9.332,0,0
3427,2034/01/01,3,9.332,0,0
3427,2034/01/01,4,9.332,0,0
3427,2035/01/01,1,9.389,0,0
3427,2035/01/01,2,9.389,0,0
3427,2035/01/01,3,9.389,0,0
3427,2035/01/01,4,9.389,0,0
3427,2036/01/01,1,9.446,0,0
3427,2036/01/01,2,9.446,0,0
3427,2036/01/01,3,9.446,0,0
3427,2036/01/01,4,9.446,0,0
3427,2037/01/01,1,9.503,0,0
3427,2037/01/01,2,9.503,0,0
3427,2037/01/01,3,9.503,0,0
3427,2037/01/01,4,9.503,0,0
3427,2038/01/01,1,9.561,0,0
3427,2038/01/01,2,9.561,0,0
3427,2038/01/01,3,9.561,0,0
3427,2038/01/01,4,9.561,0,0
3427,2039/01/01,1,9.619,0,0
3427,2039/01/01,2,9.619,0,0
3427,2039/01/01,3,9.619,0,0
3427,2039/01/01,4,9.619,0,0
1,1900/01/01,1,148.7,0,0
1,1900/01/01,2,148.7,0,0
1,1900/01/01,3,148.7,0,0
1,1900/01/01,4,148.7,0,0
1,2030/01/01,1,152.7,0,0
1,2030/01/01,2,152.7,0,0
1,2030/01/01,3,152.7,0,0
1,2030/01/01,4,152.7,0,0
1,2031/01/01,1,156.5,0,0
1,2031/01/01,2,156.5,0,0
1,2031/01/01,3,156.5,0,0
1,2031/01/01,4,156.5,0,0
1,2032/01/01,1,160.8,0,0
1,2032/01/01,2,160.8,0,0
1,2032/01/01,3,160.8,0,0
1,2032/01/01,4,160.8,0,0
1,2033/01/01,1,165,0,0
1,2033/01/01,2,165,0,0
1,2033/01/01,3,165,0,0
1,2033/01/01,4,165,0,0
1,2034/01/01,1,169.4,0,0
1,2034/01/01,2,169.4,0,0
1,2034/01/01,3,169.4,0,0
1,2034/01/01,4,169.4,0,0
1,2035/01/01,1,174,0,0
1,2035/01/01,2,174,0,0
1,2035/01/01,3,174,0,0
1,2035/01/01,4,174,0,0
1,2036/01/01,1,178.6,0,0
1,2036/01/01,2,178.6,0,0
1,2036/01/01,3,178.6,0,0
1,2036/01/01,4,178.6,0,0
1,2037/01/01,1,183.5,0,0
1,2037/01/01,2,183.5,0,0
1,2037/01/01,3,183.5,0,0
1,2037/01/01,4,183.5,0,0
1,2038/01/01,1,188.4,0,0
1,2038/01/01,2,188.4,0,0
1,2038/01/01,3,188.4,0,0
1,2038/01/01,4,188.4,0,0
1,2039/01/01,1,193.4,0,0
1,2039/01/01,2,193.4,0,0
1,2039/01/01,3,193.4,0,0
1,2039/01/01,4,193.4,0,0
1,2040/01/01,1,198.5,0,0
1,2040/01/01,2,198.5,0,0
1,2040/01/01,3,198.5,0,0
1,2040/01/01,4,198.5,0,0
3,1900/01/01,1,130.7,0,0
3,1900/01/01,2,130.7,0,0
3,1900/01/01,3,130.7,0,0
3,1900/01/01,4,130.7,0,0
3,2030/01/01,1,71.51,0,0
3,2030/01/01,2,71.51,0,0
3,2030/01/01,3,71.51,0,0
3,2030/01/01,4,71.51,0,0
3,2031/01/01,1,72.36,0,0
3,2031/01/01,2,72.36,0,0
3,2031/01/01,3,72.36,0,0
3,2031/01/01,4,72.36,0,0
3,2032/01/01,1,72.99,0,0
3,2032/01/01,2,72.99,0,0
3,2032/01/01,3,72.99,0,0
3,2032/01/01,4,72.99,0,0
3,2033/01/01,1,74.27,0,0
3,2033/01/01,2,74.27,0,0
3,2033/01/01,3,74.27,0,0
3,2033/01/01,4,74.27,0,0
3,2034/01/01,1,75.39,0,0
3,2034/01/01,2,75.39,0,0
3,2034/01/01,3,75.39,0,0
3,2034/01/01,4,75.39,0,0
3,2035/01/01,1,76.62,0,0
3,2035/01/01,2,76.62,0,0
3,2035/01/01,3,76.62,0,0
3,2035/01/01,4,76.62,0,0
3,2036/01/01,1,77.91,0,0
3,2036/01/01,2,77.91,0,0
3,2036/01/01,3,77.91,0,0
3,2036/01/01,4,77.91,0,0
3,2037/01/01,1,79.27,0,0
3,2037/01/01,2,79.27,0,0
3,2037/01/01,3,79.27,0,0
3,2037/01/01,4,79.27,0,0
3,2038/01/01,1,80.68,0,0
3,2038/01/01,2,80.68,0,0
3,2038/01/01,3,80.68,0,0
3,2038/01/01,4,80.68,0,0
3,2039/01/01,1,82.16,0,0
3,2039/01/01,2,82.16,0,0
3,2039/01/01,3,82.16,0,0
3,2039/01/01,4,82.16,0,0
3,2040/01/01,1,83.71,0,0
3,2040/01/01,2,83.71,0,0
3,2040/01/01,3,83.71,0,0
3,2040/01/01,4,83.71,0,0
3428,1900/01/01,1,0,0,0
3428,1900/01/01,2,0,0,0
3428,1900/01/01,3,0,0,0
3428,1900/01/01,4,0,0,0
3428,2030/01/01,1,60.92,0,0
3428,2030/01/01,2,60.92,0,0
3428,2030/01/01,3,60.92,0,0
3428,2030/01/01,4,60.92,0,0
3428,2031/01/01,1,61.64,0,0
3428,2031/01/01,2,61.64,0,0
3428,2031/01/01,3,61.64,0,0
3428,2031/01/01,4,61.64,0,0
3428,2032/01/01,1,62.17,0,0
3428,2032/01/01,2,62.17,0,0
3428,2032/01/01,3,62.17,0,0
3428,2032/01/01,4,62.17,0,0
3428,2033/01/01,1,63.27,0,0
3428,2033/01/01,2,63.27,0,0
3428,2033/01/01,3,63.27,0,0
3428,2033/01/01,4,63.27,0,0
3428,2034/01/01,1,64.22,0,0
3428,2034/01/01,2,64.22,0,0
3428,2034/01/01,3,64.22,0,0
3428,2034/01/01,4,64.22,0,0
3428,2035/01/01,1,65.27,0,0
3428,2035/01/01,2,65.27,0,0
3428,2035/01/01,3,65.27,0,0
3428,2035/01/01,4,65.27,0,0
3428,2036/01/01,1,66.37,0,0
3428,2036/01/01,2,66.37,0,0
3428,2036/01/01,3,66.37,0,0
3428,2036/01/01,4,66.37,0,0
3428,2037/01/01,1,67.52,0,0
3428,2037/01/01,2,67.52,0,0
3428,2037/01/01,3,67.52,0,0
3428,2037/01/01,4,67.52,0,0
3428,2038/01/01,1,68.73,0,0
3428,2038/01/01,2,68.73,0,0
3428,2038/01/01,3,68.73,0,0
3428,2038/01/01,4,68.73,0,0
3428,2039/01/01,1,69.99,0,0
3428,2039/01/01,2,69.99,0,0
3428,2039/01/01,3,69.99,0,0
3428,2039/01/01,4,69.99,0,0
3428,2040/01/01,1,71.31,0,0
3428,2040/01/01,2,71.31,0,0
3428,2040/01/01,3,71.31,0,0
3428,2040/01/01,4,71.31,0,0
4,1900/01/01,1,23.6,0,0
4,1900/01/01,2,23.6,0,0
4,1900/01/01,3,23.6,0,0
4,1900/01/01,4,23.6,0,0
4,2030/01/01,1,24.27,0,0
4,2030/01/01,2,24.27,0,0
4,2030/01/01,3,24.27,0,0
4,2030/01/01,4,24.27,0,0
4,2031/01/01,1,24.93,0,0
4,2031/01/01,2,24.93,0,0
4,2031/01/01,3,24.93,0,0
4,2031/01/01,4,24.93,0,0
4,2032/01/01,1,25.68,0,0
4,2032/01/01,2,25.68,0,0
4,2032/01/01,3,25.68,0,0
4,2032/01/01,4,25.68,0,0
4,2033/01/01,1,26.44,0,0
4,2033/01/01,2,26.44,0,0
4,2033/01/01,3,26.44,0,0
4,2033/01/01,4,26.44,0,0
4,2034/01/01,1,27.23,0,0
4,2034/01/01,2,27.23,0,0
4,2034/01/01,3,27.23,0,0
4,2034/01/01,4,27.23,0,0
4,2035/01/01,1,28.05,0,0
4,2035/01/01,2,28.05,0,0
4,2035/01/01,3,28.05,0,0
4,2035/01/01,4,28.05,0,0
4,2036/01/01,1,28.89,0,0
4,2036/01/01,2,28.89,0,0
4,2036/01/01,3,28.89,0,0
4,2036/01/01,4,28.89,0,0
4,2037/01/01,1,29.75,0,0
4,2037/01/01,2,29.75,0,0
4,2037/01/01,3,29.75,0,0
4,2037/01/01,4,29.75,0,0
4,2038/01/01,1,30.64,0,0
4,2038/01/01,2,30.64,0,0
4,2038/01/01,3,30.64,0,0
4,2038/01/01,4,30.64,0,0
4,2039/01/01,1,31.55,0,0
4,2039/01/01,2,31.55,0,0
4,2039/01/01,3,31.55,0,0
4,2039/01/01,4,31.55,0,0
4,2040/01/01,1,32.49,0,0
4,2040/01/01,2,32.49,0,0
4,2040/01/01,3,32.49,0,0
4,2040/01/01,4,32.49,0,0
6,1900/01/01,1,1.2,0,0
6,1900/01/01,2,1.2,0,0
6,1900/01/01,3,1.2,0,0
6,1900/01/01,4,1.2,0,0
7,1900/01/01,1,19.41,0,0
7,1900/01/01,2,19.41,0,0
7,1900/01/01,3,19.41,0,0
7,1900/01/01,4,19.41,0,0
7,2030/01/01,1,19.43,0,0
7,2030/01/01,2,19.43,0,0
7,2030/01/01,3,19.43,0,0
7,2030/01/01,4,19.43,0,0
7,2031/01/01,1,19.45,0,0
7,2031/01/01,2,19.45,0,0
7,2031/01/01,3,19.45,0,0
7,2031/01/01,4,19.45,0,0
7,2032/01/01,1,19.47,0,0
7,2032/01/01,2,19.47,0,0
7,2032/01/01,3,19.47,0,0
7,2032/01/01,4,19.47,0,0
7,2033/01/01,1,19.48,0,0
7,2033/01/01,2,19.48,0,0
7,2033/01/01,3,19.48,0,0
7,2033/01/01,4,19.48,0,0
7,2034/01/01,1,19.5,0,0
7,2034/01/01,2,19.5,0,0
7,2034/01/01,3,19.5,0,0
7,2034/01/01,4,19.5,0,0
7,2035/01/01,1,19.52,0,0
7,2035/01/01,2,19.52,0,0
7,2035/01/01,3,19.52,0,0
7,2035/01/01,4,19.52,0,0
7,2036/01/01,1,19.54,0,0
7,2036/01/01,2,19.54,0,0
7,2036/01/01,3,19.54,0,0
7,2036/01/01,4,19.54,0,0
7,2037/01/01,1,19.56,0,0
7,2037/01/01,2,19.56,0,0
7,2037/01/01,3,19.56,0,0
7,2037/01/01,4,19.56,0,0
7,2038/01/01,1,19.58,0,0
7,2038/01/01,2,19.58,0,0
7,2038/01/01,3,19.58,0,0
7,2038/01/01,4,19.58,0,0
7,2039/01/01,1,19.6,0,0
7,2039/01/01,2,19.6,0,0
7,2039/01/01,3,19.6,0,0
7,2039/01/01,4,19.6,0,0
7,2040/01/01,1,19.61,0,0
7,2040/01/01,2,19.61,0,0
7,2040/01/01,3,19.61,0,0
7,2040/01/01,4,19.61,0,0
