$version=1
!D/MM/YYYY  .Num ....Name.... KeyWord     Blck .....Value
01/01/2033    12 NO -> MA     CapacFT        *         55     
01/01/2033    12 NO -> MA     CapacTF        *         55     
01/01/2033    16 MA -> XI     CapacTF        1    1125.38     
01/01/2033    16 MA -> XI     CapacTF        2    1125.38     
01/01/2033    16 MA -> XI     CapacTF        3    952.351     
01/01/2033    16 MA -> XI     CapacTF        4   730.4661     
01/02/2033     7 SE -> IM     CapacTF        4   9417.996     
01/02/2033    16 MA -> XI     CapacTF        1   1133.767     
01/02/2033    16 MA -> XI     CapacTF        2   1133.767     
01/02/2033    16 MA -> XI     CapacTF        3   973.8729     
01/02/2033    16 MA -> XI     CapacTF        4    765.912     
01/03/2033    16 MA -> XI     CapacTF        1   1152.895     
01/03/2033    16 MA -> XI     CapacTF        2   1152.895     
01/03/2033    16 MA -> XI     CapacTF        3   1007.935     
01/03/2033    16 MA -> XI     CapacTF        4   786.8984     
01/04/2033    16 MA -> XI     CapacTF        1   1170.488     
01/04/2033    16 MA -> XI     CapacTF        2   1170.488     
01/04/2033    16 MA -> XI     CapacTF        3   1026.348     
01/04/2033    16 MA -> XI     CapacTF        4   822.3402     
01/05/2033    16 MA -> XI     CapacTF        1   1222.119     
01/05/2033    16 MA -> XI     CapacTF        2   1222.119     
01/05/2033    16 MA -> XI     CapacTF        3   1050.081     
01/05/2033    16 MA -> XI     CapacTF        4   844.3928     
01/06/2033     7 SE -> IM     CapacTF        4   9418.021     
01/06/2033    16 MA -> XI     CapacTF        1   1208.237     
01/06/2033    16 MA -> XI     CapacTF        2   1208.237     
01/06/2033    16 MA -> XI     CapacTF        3   1063.168     
01/06/2033    16 MA -> XI     CapacTF        4   837.1746     
01/07/2033     8 SE -> XI     CapacTF        *       6000     
01/07/2033    12 NO -> MA     CapacFT        *        389     
01/07/2033    12 NO -> MA     CapacTF        *        389     
01/07/2033    16 MA -> XI     CapacTF        1   1309.878     
01/07/2033    16 MA -> XI     CapacTF        2   1309.878     
01/07/2033    16 MA -> XI     CapacTF        3   1161.929     
01/07/2033    16 MA -> XI     CapacTF        4   907.8612     
01/08/2033     2 SE -> NE     CapacTF        4   13998.11     
01/08/2033     8 SE -> XI     CapacTF        *       5000     
01/08/2033    16 MA -> XI     CapacTF        1     1391.2     
01/08/2033    16 MA -> XI     CapacTF        2     1391.2     
01/08/2033    16 MA -> XI     CapacTF        3   1240.168     
01/08/2033    16 MA -> XI     CapacTF        4    965.265     
01/09/2033     2 SE -> NE     CapacTF        4   14000.93     
01/09/2033    16 MA -> XI     CapacTF        1   1434.667     
01/09/2033    16 MA -> XI     CapacTF        2   1434.667     
01/09/2033    16 MA -> XI     CapacTF        3   1266.648     
01/09/2033    16 MA -> XI     CapacTF        4   991.8344     
01/10/2033    16 MA -> XI     CapacTF        1   1410.232     
01/10/2033    16 MA -> XI     CapacTF        2   1410.232     
01/10/2033    16 MA -> XI     CapacTF        3   1241.139     
01/10/2033    16 MA -> XI     CapacTF        4   1011.192     
01/11/2033     8 SE -> XI     CapacTF        *       6000     
01/11/2033    16 MA -> XI     CapacTF        1    1393.98     
01/11/2033    16 MA -> XI     CapacTF        2    1393.98     
01/11/2033    16 MA -> XI     CapacTF        3   1192.015     
01/11/2033    16 MA -> XI     CapacTF        4   956.0866     
01/12/2033     8 SE -> XI     CapacTF        *       7000     
01/12/2033    16 MA -> XI     CapacTF        1   1265.445     
01/12/2033    16 MA -> XI     CapacTF        2   1265.445     
01/12/2033    16 MA -> XI     CapacTF        3   1085.483     
01/12/2033    16 MA -> XI     CapacTF        4   861.7104     
01/01/2034     8 SE -> XI     CapacTF        *       8000     
01/01/2034    16 MA -> XI     CapacTF        1   1167.186     
01/01/2034    16 MA -> XI     CapacTF        2   1167.186     
01/01/2034    16 MA -> XI     CapacTF        3   986.1254     
01/01/2034    16 MA -> XI     CapacTF        4   754.2288     
01/02/2034    16 MA -> XI     CapacTF        1   1176.143     
01/02/2034    16 MA -> XI     CapacTF        2   1176.143     
01/02/2034    16 MA -> XI     CapacTF        3   1008.167     
01/02/2034    16 MA -> XI     CapacTF        4   789.9606     
01/03/2034    16 MA -> XI     CapacTF        1    1196.58     
01/03/2034    16 MA -> XI     CapacTF        2    1196.58     
01/03/2034    16 MA -> XI     CapacTF        3   1044.435     
01/03/2034    16 MA -> XI     CapacTF        4     813.33     
01/04/2034    16 MA -> XI     CapacTF        1   1213.657     
01/04/2034    16 MA -> XI     CapacTF        2   1213.657     
01/04/2034    16 MA -> XI     CapacTF        3   1063.717     
01/04/2034    16 MA -> XI     CapacTF        4   849.6243     
01/05/2034     2 SE -> NE     CapacTF        4   13998.98     
01/05/2034     7 SE -> IM     CapacTF        4   9422.245     
01/05/2034    16 MA -> XI     CapacTF        1   1267.411     
01/05/2034    16 MA -> XI     CapacTF        2   1267.411     
01/05/2034    16 MA -> XI     CapacTF        3    1088.34     
01/05/2034    16 MA -> XI     CapacTF        4   870.3354     
01/06/2034     7 SE -> IM     CapacTF        4   9419.005     
01/06/2034    16 MA -> XI     CapacTF        1   1254.479     
01/06/2034    16 MA -> XI     CapacTF        2   1254.479     
01/06/2034    16 MA -> XI     CapacTF        3   1100.449     
01/06/2034    16 MA -> XI     CapacTF        4   864.1749     
01/07/2034     8 SE -> XI     CapacTF        *       6000     
01/07/2034    16 MA -> XI     CapacTF        1   1357.646     
01/07/2034    16 MA -> XI     CapacTF        2   1357.646     
01/07/2034    16 MA -> XI     CapacTF        3   1202.731     
01/07/2034    16 MA -> XI     CapacTF        4   938.7576     
01/08/2034     2 SE -> NE     CapacTF        4   13999.14     
01/08/2034     8 SE -> XI     CapacTF        *       5000     
01/08/2034    16 MA -> XI     CapacTF        1   1442.214     
01/08/2034    16 MA -> XI     CapacTF        2   1442.214     
01/08/2034    16 MA -> XI     CapacTF        3   1285.221     
01/08/2034    16 MA -> XI     CapacTF        4   997.2324     
01/09/2034    16 MA -> XI     CapacTF        1   1488.547     
01/09/2034    16 MA -> XI     CapacTF        2   1488.547     
01/09/2034    16 MA -> XI     CapacTF        3   1313.576     
01/09/2034    16 MA -> XI     CapacTF        4    1025.68     
01/10/2034    16 MA -> XI     CapacTF        1   1464.161     
01/10/2034    16 MA -> XI     CapacTF        2   1464.161     
01/10/2034    16 MA -> XI     CapacTF        3   1288.177     
01/10/2034    16 MA -> XI     CapacTF        4    1048.14     
01/11/2034     8 SE -> XI     CapacTF        *       6000     
01/11/2034    16 MA -> XI     CapacTF        1   1447.346     
01/11/2034    16 MA -> XI     CapacTF        2   1447.346     
01/11/2034    16 MA -> XI     CapacTF        3   1237.345     
01/11/2034    16 MA -> XI     CapacTF        4   990.2035     
01/12/2034     2 SE -> NE     CapacTF        4   13999.01     
01/12/2034     8 SE -> XI     CapacTF        *       7000     
01/12/2034    16 MA -> XI     CapacTF        1   1313.039     
01/12/2034    16 MA -> XI     CapacTF        2   1313.039     
01/12/2034    16 MA -> XI     CapacTF        3   1126.129     
01/12/2034    16 MA -> XI     CapacTF        4   892.0648     
01/01/2035     2 SE -> NE     CapacTF        4   14002.03     
01/01/2035     8 SE -> XI     CapacTF        *       8000     
01/01/2035    16 MA -> XI     CapacTF        1   1209.342     
01/01/2035    16 MA -> XI     CapacTF        2   1209.342     
01/01/2035    16 MA -> XI     CapacTF        3   1021.334     
01/01/2035    16 MA -> XI     CapacTF        4     779.38     
01/02/2035     2 SE -> NE     CapacTF        4    13999.9     
01/02/2035    16 MA -> XI     CapacTF        1    1219.53     
01/02/2035    16 MA -> XI     CapacTF        2    1219.53     
01/02/2035    16 MA -> XI     CapacTF        3   1043.676     
01/02/2035    16 MA -> XI     CapacTF        4    815.776     
01/03/2035    16 MA -> XI     CapacTF        1   1239.885     
01/03/2035    16 MA -> XI     CapacTF        2   1239.885     
01/03/2035    16 MA -> XI     CapacTF        3   1082.886     
01/03/2035    16 MA -> XI     CapacTF        4   840.8065     
01/04/2035    16 MA -> XI     CapacTF        1   1258.518     
01/04/2035    16 MA -> XI     CapacTF        2   1258.518     
01/04/2035    16 MA -> XI     CapacTF        3   1102.563     
01/04/2035    16 MA -> XI     CapacTF        4    878.676     
01/05/2035     2 SE -> NE     CapacTF        4   14003.64     
01/05/2035    16 MA -> XI     CapacTF        1   1314.888     
01/05/2035    16 MA -> XI     CapacTF        2   1314.888     
01/05/2035    16 MA -> XI     CapacTF        3   1126.947     
01/05/2035    16 MA -> XI     CapacTF        4   898.0686     
01/06/2035     2 SE -> NE     CapacTF        4      14001     
01/06/2035    16 MA -> XI     CapacTF        1   1300.284     
01/06/2035    16 MA -> XI     CapacTF        2   1300.284     
01/06/2035    16 MA -> XI     CapacTF        3   1138.262     
01/06/2035    16 MA -> XI     CapacTF        4   892.1479     
01/07/2035     7 SE -> IM     CapacTF        4   9420.763     
01/07/2035     8 SE -> XI     CapacTF        *       6000     
01/07/2035    16 MA -> XI     CapacTF        1   1408.053     
01/07/2035    16 MA -> XI     CapacTF        2   1408.053     
01/07/2035    16 MA -> XI     CapacTF        3   1246.045     
01/07/2035    16 MA -> XI     CapacTF        4   972.1712     
01/08/2035     8 SE -> XI     CapacTF        *       5000     
01/08/2035    16 MA -> XI     CapacTF        1   1495.567     
01/08/2035    16 MA -> XI     CapacTF        2   1495.567     
01/08/2035    16 MA -> XI     CapacTF        3   1330.628     
01/08/2035    16 MA -> XI     CapacTF        4    1031.62     
01/09/2035     7 SE -> IM     CapacTF        4    9417.81     
01/09/2035    16 MA -> XI     CapacTF        1   1543.324     
01/09/2035    16 MA -> XI     CapacTF        2   1543.324     
01/09/2035    16 MA -> XI     CapacTF        3   1362.287     
01/09/2035    16 MA -> XI     CapacTF        4   1062.129     
01/10/2035    16 MA -> XI     CapacTF        1   1518.012     
01/10/2035    16 MA -> XI     CapacTF        2   1518.012     
01/10/2035    16 MA -> XI     CapacTF        3   1334.966     
01/10/2035    16 MA -> XI     CapacTF        4   1084.869     
01/11/2035     8 SE -> XI     CapacTF        *       6000     
01/11/2035    16 MA -> XI     CapacTF        1   1499.967     
01/11/2035    16 MA -> XI     CapacTF        2   1499.967     
01/11/2035    16 MA -> XI     CapacTF        3   1281.901     
01/11/2035    16 MA -> XI     CapacTF        4   1025.991     
01/12/2035     2 SE -> NE     CapacTF        4   14002.06     
01/12/2035     8 SE -> XI     CapacTF        *       7000     
01/12/2035    16 MA -> XI     CapacTF        1   1361.457     
01/12/2035    16 MA -> XI     CapacTF        2   1361.457     
01/12/2035    16 MA -> XI     CapacTF        3   1166.592     
01/12/2035    16 MA -> XI     CapacTF        4    924.723     
01/01/2036     2 SE -> NE     CapacTF        4   13999.64     
01/01/2036     8 SE -> XI     CapacTF        *       8000     
01/01/2036    16 MA -> XI     CapacTF        1   1252.423     
01/01/2036    16 MA -> XI     CapacTF        2   1252.423     
01/01/2036    16 MA -> XI     CapacTF        3   1057.479     
01/01/2036    16 MA -> XI     CapacTF        4   805.8926     
01/02/2036     2 SE -> NE     CapacTF        4   13997.51     
01/02/2036     7 SE -> IM     CapacTF        4   9419.938     
01/02/2036    16 MA -> XI     CapacTF        1   1264.729     
01/02/2036    16 MA -> XI     CapacTF        2   1264.729     
01/02/2036    16 MA -> XI     CapacTF        3   1080.757     
01/02/2036    16 MA -> XI     CapacTF        4   843.8122     
01/03/2036     2 SE -> NE     CapacTF        4   14000.44     
01/03/2036    16 MA -> XI     CapacTF        1   1285.807     
01/03/2036    16 MA -> XI     CapacTF        2   1285.807     
01/03/2036    16 MA -> XI     CapacTF        3   1121.796     
01/03/2036    16 MA -> XI     CapacTF        4   869.9136     
01/04/2036    16 MA -> XI     CapacTF        1   1304.543     
01/04/2036    16 MA -> XI     CapacTF        2   1304.543     
01/04/2036    16 MA -> XI     CapacTF        3   1142.598     
01/04/2036    16 MA -> XI     CapacTF        4   909.6353     
01/05/2036    16 MA -> XI     CapacTF        1   1362.418     
01/05/2036    16 MA -> XI     CapacTF        2   1362.418     
01/05/2036    16 MA -> XI     CapacTF        3   1168.373     
01/05/2036    16 MA -> XI     CapacTF        4   927.2934     
01/06/2036    16 MA -> XI     CapacTF        1     1347.2     
01/06/2036    16 MA -> XI     CapacTF        2     1347.2     
01/06/2036    16 MA -> XI     CapacTF        3   1177.203     
01/06/2036    16 MA -> XI     CapacTF        4   921.0838     
01/07/2036     7 SE -> IM     CapacTF        4   9416.934     
01/07/2036     8 SE -> XI     CapacTF        *       6000     
01/07/2036    16 MA -> XI     CapacTF        1   1459.987     
01/07/2036    16 MA -> XI     CapacTF        2   1459.987     
01/07/2036    16 MA -> XI     CapacTF        3   1291.036     
01/07/2036    16 MA -> XI     CapacTF        4   1007.064     
01/08/2036     2 SE -> NE     CapacTF        4   13998.76     
01/08/2036     8 SE -> XI     CapacTF        *       5000     
01/08/2036    16 MA -> XI     CapacTF        1    1550.78     
01/08/2036    16 MA -> XI     CapacTF        2    1550.78     
01/08/2036    16 MA -> XI     CapacTF        3   1377.898     
01/08/2036    16 MA -> XI     CapacTF        4   1069.859     
01/09/2036    16 MA -> XI     CapacTF        1   1600.374     
01/09/2036    16 MA -> XI     CapacTF        2   1600.374     
01/09/2036    16 MA -> XI     CapacTF        3   1411.216     
01/09/2036    16 MA -> XI     CapacTF        4   1101.304     
01/10/2036    16 MA -> XI     CapacTF        1   1573.499     
01/10/2036    16 MA -> XI     CapacTF        2   1573.499     
01/10/2036    16 MA -> XI     CapacTF        3   1384.462     
01/10/2036    16 MA -> XI     CapacTF        4   1125.319     
01/11/2036     8 SE -> XI     CapacTF        *       6000     
01/11/2036    16 MA -> XI     CapacTF        1   1557.438     
01/11/2036    16 MA -> XI     CapacTF        2   1557.438     
01/11/2036    16 MA -> XI     CapacTF        3   1328.375     
01/11/2036    16 MA -> XI     CapacTF        4   1056.152     
01/12/2036     8 SE -> XI     CapacTF        *       7000     
01/12/2036    16 MA -> XI     CapacTF        1   1412.057     
01/12/2036    16 MA -> XI     CapacTF        2   1412.057     
01/12/2036    16 MA -> XI     CapacTF        3   1209.075     
01/12/2036    16 MA -> XI     CapacTF        4     957.95     
01/01/2037     2 SE -> NE     CapacTF        4   13998.29     
01/01/2037     7 SE -> IM     CapacTF        4   9422.268     
01/01/2037     8 SE -> XI     CapacTF        *       8000     
01/01/2037    16 MA -> XI     CapacTF        1   1298.562     
01/01/2037    16 MA -> XI     CapacTF        2   1298.562     
01/01/2037    16 MA -> XI     CapacTF        3   1096.594     
01/01/2037    16 MA -> XI     CapacTF        4   834.9615     
01/02/2037     2 SE -> NE     CapacTF        4   14001.25     
01/02/2037     7 SE -> IM     CapacTF        4   9419.938     
01/02/2037    16 MA -> XI     CapacTF        1   1310.875     
01/02/2037    16 MA -> XI     CapacTF        2   1310.875     
01/02/2037    16 MA -> XI     CapacTF        3   1119.865     
01/02/2037    16 MA -> XI     CapacTF        4   873.9547     
01/03/2037    16 MA -> XI     CapacTF        1   1332.543     
01/03/2037    16 MA -> XI     CapacTF        2   1332.543     
01/03/2037    16 MA -> XI     CapacTF        3   1161.635     
01/03/2037    16 MA -> XI     CapacTF        4   900.7145     
01/04/2037    16 MA -> XI     CapacTF        1   1352.802     
01/04/2037    16 MA -> XI     CapacTF        2   1352.802     
01/04/2037    16 MA -> XI     CapacTF        3   1183.851     
01/04/2037    16 MA -> XI     CapacTF        4   943.0212     
01/05/2037    16 MA -> XI     CapacTF        1    1412.75     
01/05/2037    16 MA -> XI     CapacTF        2    1412.75     
01/05/2037    16 MA -> XI     CapacTF        3    1209.75     
01/05/2037    16 MA -> XI     CapacTF        4    957.625     
01/06/2037     7 SE -> IM     CapacTF        4   9420.064     
01/06/2037    16 MA -> XI     CapacTF        1   1397.185     
01/06/2037    16 MA -> XI     CapacTF        2   1397.185     
01/06/2037    16 MA -> XI     CapacTF        3   1217.184     
01/06/2037    16 MA -> XI     CapacTF        4   952.2747     
01/07/2037     7 SE -> IM     CapacTF        4    9416.96     
01/07/2037     8 SE -> XI     CapacTF        *       6000     
01/07/2037    16 MA -> XI     CapacTF        1   1514.343     
01/07/2037    16 MA -> XI     CapacTF        2   1514.343     
01/07/2037    16 MA -> XI     CapacTF        3   1335.335     
01/07/2037    16 MA -> XI     CapacTF        4   1042.245     
01/08/2037     8 SE -> XI     CapacTF        *       5000     
01/08/2037    16 MA -> XI     CapacTF        1   1606.794     
01/08/2037    16 MA -> XI     CapacTF        2   1606.794     
01/08/2037    16 MA -> XI     CapacTF        3   1426.698     
01/08/2037    16 MA -> XI     CapacTF        4   1108.857     
01/09/2037    16 MA -> XI     CapacTF        1   1658.262     
01/09/2037    16 MA -> XI     CapacTF        2   1658.262     
01/09/2037    16 MA -> XI     CapacTF        3   1461.181     
01/09/2037    16 MA -> XI     CapacTF        4   1141.104     
01/10/2037     2 SE -> NE     CapacTF        4   14001.82     
01/10/2037    16 MA -> XI     CapacTF        1   1630.902     
01/10/2037    16 MA -> XI     CapacTF        2   1630.902     
01/10/2037    16 MA -> XI     CapacTF        3   1434.934     
01/10/2037    16 MA -> XI     CapacTF        4   1165.857     
01/11/2037     2 SE -> NE     CapacTF        4   13999.43     
01/11/2037     8 SE -> XI     CapacTF        *       6000     
01/11/2037    16 MA -> XI     CapacTF        1   1614.152     
01/11/2037    16 MA -> XI     CapacTF        2   1614.152     
01/11/2037    16 MA -> XI     CapacTF        3   1376.062     
01/11/2037    16 MA -> XI     CapacTF        4   1095.182     
01/12/2037     8 SE -> XI     CapacTF        *       7000     
01/12/2037    16 MA -> XI     CapacTF        1   1463.557     
01/12/2037    16 MA -> XI     CapacTF        2   1463.557     
01/12/2037    16 MA -> XI     CapacTF        3   1254.477     
01/12/2037    16 MA -> XI     CapacTF        4   993.2865     
01/01/2038     7 SE -> IM     CapacTF        4   9420.349     
01/01/2038     8 SE -> XI     CapacTF        *       8000     
01/01/2038    16 MA -> XI     CapacTF        1   1345.686     
01/01/2038    16 MA -> XI     CapacTF        2   1345.686     
01/01/2038    16 MA -> XI     CapacTF        3   1136.771     
01/01/2038    16 MA -> XI     CapacTF        4    864.576     
01/02/2038    16 MA -> XI     CapacTF        1   1359.891     
01/02/2038    16 MA -> XI     CapacTF        2   1359.891     
01/02/2038    16 MA -> XI     CapacTF        3   1159.897     
01/02/2038    16 MA -> XI     CapacTF        4   905.0574     
01/03/2038    16 MA -> XI     CapacTF        1    1381.85     
01/03/2038    16 MA -> XI     CapacTF        2    1381.85     
01/03/2038    16 MA -> XI     CapacTF        3   1204.873     
01/03/2038    16 MA -> XI     CapacTF        4   934.8591     
01/04/2038    16 MA -> XI     CapacTF        1   1402.035     
01/04/2038    16 MA -> XI     CapacTF        2   1402.035     
01/04/2038    16 MA -> XI     CapacTF        3   1225.991     
01/04/2038    16 MA -> XI     CapacTF        4    976.163     
01/05/2038     2 SE -> NE     CapacTF        4   13998.02     
01/05/2038    16 MA -> XI     CapacTF        1   1463.702     
01/05/2038    16 MA -> XI     CapacTF        2   1463.702     
01/05/2038    16 MA -> XI     CapacTF        3    1253.75     
01/05/2038    16 MA -> XI     CapacTF        4   989.8848     
01/06/2038    16 MA -> XI     CapacTF        1   1447.536     
01/06/2038    16 MA -> XI     CapacTF        2   1447.536     
01/06/2038    16 MA -> XI     CapacTF        3   1257.499     
01/06/2038    16 MA -> XI     CapacTF        4   983.3832     
01/07/2038     2 SE -> NE     CapacTF        4   14000.36     
01/07/2038     8 SE -> XI     CapacTF        *       6000     
01/07/2038    12 NO -> MA     CapacFT        *        465     
01/07/2038    12 NO -> MA     CapacTF        *        465     
01/07/2038    16 MA -> XI     CapacTF        1   1570.207     
01/07/2038    16 MA -> XI     CapacTF        2   1570.207     
01/07/2038    16 MA -> XI     CapacTF        3   1382.107     
01/07/2038    16 MA -> XI     CapacTF        4   1079.277     
01/08/2038     8 SE -> XI     CapacTF        *       5000     
01/08/2038    16 MA -> XI     CapacTF        1   1664.573     
01/08/2038    16 MA -> XI     CapacTF        2   1664.573     
01/08/2038    16 MA -> XI     CapacTF        3   1476.508     
01/08/2038    16 MA -> XI     CapacTF        4   1149.692     
01/09/2038    16 MA -> XI     CapacTF        1   1719.095     
01/09/2038    16 MA -> XI     CapacTF        2   1719.095     
01/09/2038    16 MA -> XI     CapacTF        3   1514.059     
01/09/2038    16 MA -> XI     CapacTF        4   1183.839     
01/10/2038    16 MA -> XI     CapacTF        1     1689.5     
01/10/2038    16 MA -> XI     CapacTF        2     1689.5     
01/10/2038    16 MA -> XI     CapacTF        3   1487.525     
01/10/2038    16 MA -> XI     CapacTF        4   1209.604     
01/11/2038     2 SE -> NE     CapacTF        4    13998.4     
01/11/2038     8 SE -> XI     CapacTF        *       6000     
01/11/2038    16 MA -> XI     CapacTF        1   1673.104     
01/11/2038    16 MA -> XI     CapacTF        2   1673.104     
01/11/2038    16 MA -> XI     CapacTF        3   1426.045     
01/11/2038    16 MA -> XI     CapacTF        4   1135.046     
01/12/2038     8 SE -> XI     CapacTF        *       7000     
01/12/2038    16 MA -> XI     CapacTF        1   1516.394     
01/12/2038    16 MA -> XI     CapacTF        2   1516.394     
01/12/2038    16 MA -> XI     CapacTF        3   1298.562     
01/12/2038    16 MA -> XI     CapacTF        4   1029.631     
01/01/2039     8 SE -> XI     CapacTF        *       8000     
01/01/2039    16 MA -> XI     CapacTF        1   1396.759     
01/01/2039    16 MA -> XI     CapacTF        2   1396.759     
01/01/2039    16 MA -> XI     CapacTF        3   1178.734     
01/01/2039    16 MA -> XI     CapacTF        4   891.7624     
01/02/2039     2 SE -> NE     CapacTF        4   13998.49     
01/02/2039    16 MA -> XI     CapacTF        1   1408.627     
01/02/2039    16 MA -> XI     CapacTF        2   1408.627     
01/02/2039    16 MA -> XI     CapacTF        3   1200.745     
01/02/2039    16 MA -> XI     CapacTF        4    937.615     
01/03/2039    16 MA -> XI     CapacTF        1   1433.114     
01/03/2039    16 MA -> XI     CapacTF        2   1433.114     
01/03/2039    16 MA -> XI     CapacTF        3   1248.062     
01/03/2039    16 MA -> XI     CapacTF        4   968.9116     
01/04/2039    16 MA -> XI     CapacTF        1    1454.62     
01/04/2039    16 MA -> XI     CapacTF        2    1454.62     
01/04/2039    16 MA -> XI     CapacTF        3   1269.452     
01/04/2039    16 MA -> XI     CapacTF        4   1011.424     
01/05/2039    16 MA -> XI     CapacTF        1   1518.505     
01/05/2039    16 MA -> XI     CapacTF        2   1518.505     
01/05/2039    16 MA -> XI     CapacTF        3    1300.48     
01/05/2039    16 MA -> XI     CapacTF        4   1025.428     
01/06/2039     2 SE -> NE     CapacTF        4   13997.95     
01/06/2039     7 SE -> IM     CapacTF        4   9419.203     
01/06/2039    16 MA -> XI     CapacTF        1   1499.835     
01/06/2039    16 MA -> XI     CapacTF        2   1499.835     
01/06/2039    16 MA -> XI     CapacTF        4   1015.894     
01/07/2039     2 SE -> NE     CapacTF        4   14001.24     
01/07/2039     7 SE -> IM     CapacTF        4   9417.038     
01/07/2039     8 SE -> XI     CapacTF        *       6000     
01/07/2039    16 MA -> XI     CapacTF        1   1627.492     
01/07/2039    16 MA -> XI     CapacTF        2   1627.492     
01/07/2039    16 MA -> XI     CapacTF        3    1428.42     
01/07/2039    16 MA -> XI     CapacTF        4   1115.205     
01/08/2039     2 SE -> NE     CapacTF        4   13998.25     
01/08/2039     7 SE -> IM     CapacTF        4   9419.832     
01/08/2039     8 SE -> XI     CapacTF        *       5000     
01/08/2039    16 MA -> XI     CapacTF        1   1725.576     
01/08/2039    16 MA -> XI     CapacTF        2   1725.576     
01/08/2039    16 MA -> XI     CapacTF        3   1525.709     
01/08/2039    16 MA -> XI     CapacTF        4    1190.58     
01/09/2039    16 MA -> XI     CapacTF        1   1781.831     
01/09/2039    16 MA -> XI     CapacTF        2   1781.831     
01/09/2039    16 MA -> XI     CapacTF        3   1568.833     
01/09/2039    16 MA -> XI     CapacTF        4   1227.694     
01/10/2039    16 MA -> XI     CapacTF        1    1752.32     
01/10/2039    16 MA -> XI     CapacTF        2    1752.32     
01/10/2039    16 MA -> XI     CapacTF        3   1542.314     
01/10/2039    16 MA -> XI     CapacTF        4   1255.069     
01/11/2039     8 SE -> XI     CapacTF        *       6000     
01/11/2039    16 MA -> XI     CapacTF        1   1733.841     
01/11/2039    16 MA -> XI     CapacTF        2   1733.841     
01/11/2039    16 MA -> XI     CapacTF        3   1477.764     
01/11/2039    16 MA -> XI     CapacTF        4   1176.869     
01/12/2039     8 SE -> XI     CapacTF        *       7000     
01/12/2039    16 MA -> XI     CapacTF        1   1572.187     
01/12/2039    16 MA -> XI     CapacTF        2   1572.187     
01/12/2039    16 MA -> XI     CapacTF        3   1347.178     
01/12/2039    16 MA -> XI     CapacTF        4   1069.131     
