$version=1
!code,Date,block,Phase
11086,1900/01/01,1,0
11086,1900/01/01,2,0
11086,1900/01/01,3,0
11086,1900/01/01,4,0
11087,1900/01/01,1,0
11087,1900/01/01,2,0
11087,1900/01/01,3,0
11087,1900/01/01,4,0
11088,1900/01/01,1,0
11088,1900/01/01,2,0
11088,1900/01/01,3,0
11088,1900/01/01,4,0
11089,1900/01/01,1,0
11089,1900/01/01,2,0
11089,1900/01/01,3,0
11089,1900/01/01,4,0
11090,1900/01/01,1,0
11090,1900/01/01,2,0
11090,1900/01/01,3,0
11090,1900/01/01,4,0
11091,1900/01/01,1,0
11091,1900/01/01,2,0
11091,1900/01/01,3,0
11091,1900/01/01,4,0
11092,1900/01/01,1,0
11092,1900/01/01,2,0
11092,1900/01/01,3,0
11092,1900/01/01,4,0
11093,1900/01/01,1,0
11093,1900/01/01,2,0
11093,1900/01/01,3,0
11093,1900/01/01,4,0
11094,1900/01/01,1,0
11094,1900/01/01,2,0
11094,1900/01/01,3,0
11094,1900/01/01,4,0
11095,1900/01/01,1,0
11095,1900/01/01,2,0
11095,1900/01/01,3,0
11095,1900/01/01,4,0
11096,1900/01/01,1,0
11096,1900/01/01,2,0
11096,1900/01/01,3,0
11096,1900/01/01,4,0
11097,1900/01/01,1,0
11097,1900/01/01,2,0
11097,1900/01/01,3,0
11097,1900/01/01,4,0
11098,1900/01/01,1,0
11098,1900/01/01,2,0
11098,1900/01/01,3,0
11098,1900/01/01,4,0
11099,1900/01/01,1,0
11099,1900/01/01,2,0
11099,1900/01/01,3,0
11099,1900/01/01,4,0
11100,1900/01/01,1,0
11100,1900/01/01,2,0
11100,1900/01/01,3,0
11100,1900/01/01,4,0
11101,1900/01/01,1,0
11101,1900/01/01,2,0
11101,1900/01/01,3,0
11101,1900/01/01,4,0
11102,1900/01/01,1,0
11102,1900/01/01,2,0
11102,1900/01/01,3,0
11102,1900/01/01,4,0
11103,1900/01/01,1,0
11103,1900/01/01,2,0
11103,1900/01/01,3,0
11103,1900/01/01,4,0
11104,1900/01/01,1,0
11104,1900/01/01,2,0
11104,1900/01/01,3,0
11104,1900/01/01,4,0
11105,1900/01/01,1,0
11105,1900/01/01,2,0
11105,1900/01/01,3,0
11105,1900/01/01,4,0
11106,1900/01/01,1,0
11106,1900/01/01,2,0
11106,1900/01/01,3,0
11106,1900/01/01,4,0
11107,1900/01/01,1,0
11107,1900/01/01,2,0
11107,1900/01/01,3,0
11107,1900/01/01,4,0
11108,1900/01/01,1,0
11108,1900/01/01,2,0
11108,1900/01/01,3,0
11108,1900/01/01,4,0
11109,1900/01/01,1,0
11109,1900/01/01,2,0
11109,1900/01/01,3,0
11109,1900/01/01,4,0
11110,1900/01/01,1,0
11110,1900/01/01,2,0
11110,1900/01/01,3,0
11110,1900/01/01,4,0
11111,1900/01/01,1,0
11111,1900/01/01,2,0
11111,1900/01/01,3,0
11111,1900/01/01,4,0
11112,1900/01/01,1,0
11112,1900/01/01,2,0
11112,1900/01/01,3,0
11112,1900/01/01,4,0
11113,1900/01/01,1,0
11113,1900/01/01,2,0
11113,1900/01/01,3,0
11113,1900/01/01,4,0
11114,1900/01/01,1,0
11114,1900/01/01,2,0
11114,1900/01/01,3,0
11114,1900/01/01,4,0
11115,1900/01/01,1,0
11115,1900/01/01,2,0
11115,1900/01/01,3,0
11115,1900/01/01,4,0
11116,1900/01/01,1,0
11116,1900/01/01,2,0
11116,1900/01/01,3,0
11116,1900/01/01,4,0
11117,1900/01/01,1,0
11117,1900/01/01,2,0
11117,1900/01/01,3,0
11117,1900/01/01,4,0
11118,1900/01/01,1,0
11118,1900/01/01,2,0
11118,1900/01/01,3,0
11118,1900/01/01,4,0
11119,1900/01/01,1,0
11119,1900/01/01,2,0
11119,1900/01/01,3,0
11119,1900/01/01,4,0
11120,1900/01/01,1,0
11120,1900/01/01,2,0
11120,1900/01/01,3,0
11120,1900/01/01,4,0
11121,1900/01/01,1,0
11121,1900/01/01,2,0
11121,1900/01/01,3,0
11121,1900/01/01,4,0
11122,1900/01/01,1,0
11122,1900/01/01,2,0
11122,1900/01/01,3,0
11122,1900/01/01,4,0
11123,1900/01/01,1,0
11123,1900/01/01,2,0
11123,1900/01/01,3,0
11123,1900/01/01,4,0
11124,1900/01/01,1,0
11124,1900/01/01,2,0
11124,1900/01/01,3,0
11124,1900/01/01,4,0
11125,1900/01/01,1,0
11125,1900/01/01,2,0
11125,1900/01/01,3,0
11125,1900/01/01,4,0
11126,1900/01/01,1,0
11126,1900/01/01,2,0
11126,1900/01/01,3,0
11126,1900/01/01,4,0
11127,1900/01/01,1,0
11127,1900/01/01,2,0
11127,1900/01/01,3,0
11127,1900/01/01,4,0
11128,1900/01/01,1,0
11128,1900/01/01,2,0
11128,1900/01/01,3,0
11128,1900/01/01,4,0
11129,1900/01/01,1,0
11129,1900/01/01,2,0
11129,1900/01/01,3,0
11129,1900/01/01,4,0
11130,1900/01/01,1,0
11130,1900/01/01,2,0
11130,1900/01/01,3,0
11130,1900/01/01,4,0
11131,1900/01/01,1,0
11131,1900/01/01,2,0
11131,1900/01/01,3,0
11131,1900/01/01,4,0
11132,1900/01/01,1,0
11132,1900/01/01,2,0
11132,1900/01/01,3,0
11132,1900/01/01,4,0
11133,1900/01/01,1,0
11133,1900/01/01,2,0
11133,1900/01/01,3,0
11133,1900/01/01,4,0
11134,1900/01/01,1,0
11134,1900/01/01,2,0
11134,1900/01/01,3,0
11134,1900/01/01,4,0
11135,1900/01/01,1,0
11135,1900/01/01,2,0
11135,1900/01/01,3,0
11135,1900/01/01,4,0
11136,1900/01/01,1,0
11136,1900/01/01,2,0
11136,1900/01/01,3,0
11136,1900/01/01,4,0
11137,1900/01/01,1,0
11137,1900/01/01,2,0
11137,1900/01/01,3,0
11137,1900/01/01,4,0
11138,1900/01/01,1,0
11138,1900/01/01,2,0
11138,1900/01/01,3,0
11138,1900/01/01,4,0
11139,1900/01/01,1,0
11139,1900/01/01,2,0
11139,1900/01/01,3,0
11139,1900/01/01,4,0
11140,1900/01/01,1,0
11140,1900/01/01,2,0
11140,1900/01/01,3,0
11140,1900/01/01,4,0
11141,1900/01/01,1,0
11141,1900/01/01,2,0
11141,1900/01/01,3,0
11141,1900/01/01,4,0
11142,1900/01/01,1,0
11142,1900/01/01,2,0
11142,1900/01/01,3,0
11142,1900/01/01,4,0
11143,1900/01/01,1,0
11143,1900/01/01,2,0
11143,1900/01/01,3,0
11143,1900/01/01,4,0
11144,1900/01/01,1,0
11144,1900/01/01,2,0
11144,1900/01/01,3,0
11144,1900/01/01,4,0
11145,1900/01/01,1,0
11145,1900/01/01,2,0
11145,1900/01/01,3,0
11145,1900/01/01,4,0
11146,1900/01/01,1,0
11146,1900/01/01,2,0
11146,1900/01/01,3,0
11146,1900/01/01,4,0
11147,1900/01/01,1,0
11147,1900/01/01,2,0
11147,1900/01/01,3,0
11147,1900/01/01,4,0
11148,1900/01/01,1,0
11148,1900/01/01,2,0
11148,1900/01/01,3,0
11148,1900/01/01,4,0
11149,1900/01/01,1,0
11149,1900/01/01,2,0
11149,1900/01/01,3,0
11149,1900/01/01,4,0
11150,1900/01/01,1,0
11150,1900/01/01,2,0
11150,1900/01/01,3,0
11150,1900/01/01,4,0
11151,1900/01/01,1,0
11151,1900/01/01,2,0
11151,1900/01/01,3,0
11151,1900/01/01,4,0
11152,1900/01/01,1,0
11152,1900/01/01,2,0
11152,1900/01/01,3,0
11152,1900/01/01,4,0
11153,1900/01/01,1,0
11153,1900/01/01,2,0
11153,1900/01/01,3,0
11153,1900/01/01,4,0
11154,1900/01/01,1,0
11154,1900/01/01,2,0
11154,1900/01/01,3,0
11154,1900/01/01,4,0
11155,1900/01/01,1,0
11155,1900/01/01,2,0
11155,1900/01/01,3,0
11155,1900/01/01,4,0
11156,1900/01/01,1,0
11156,1900/01/01,2,0
11156,1900/01/01,3,0
11156,1900/01/01,4,0
11157,1900/01/01,1,0
11157,1900/01/01,2,0
11157,1900/01/01,3,0
11157,1900/01/01,4,0
11158,1900/01/01,1,0
11158,1900/01/01,2,0
11158,1900/01/01,3,0
11158,1900/01/01,4,0
11159,1900/01/01,1,0
11159,1900/01/01,2,0
11159,1900/01/01,3,0
11159,1900/01/01,4,0
11160,1900/01/01,1,0
11160,1900/01/01,2,0
11160,1900/01/01,3,0
11160,1900/01/01,4,0
11161,1900/01/01,1,0
11161,1900/01/01,2,0
11161,1900/01/01,3,0
11161,1900/01/01,4,0
11162,1900/01/01,1,0
11162,1900/01/01,2,0
11162,1900/01/01,3,0
11162,1900/01/01,4,0
11163,1900/01/01,1,0
11163,1900/01/01,2,0
11163,1900/01/01,3,0
11163,1900/01/01,4,0
11164,1900/01/01,1,0
11164,1900/01/01,2,0
11164,1900/01/01,3,0
11164,1900/01/01,4,0
11165,1900/01/01,1,0
11165,1900/01/01,2,0
11165,1900/01/01,3,0
11165,1900/01/01,4,0
11166,1900/01/01,1,0
11166,1900/01/01,2,0
11166,1900/01/01,3,0
11166,1900/01/01,4,0
11167,1900/01/01,1,0
11167,1900/01/01,2,0
11167,1900/01/01,3,0
11167,1900/01/01,4,0
11168,1900/01/01,1,0
11168,1900/01/01,2,0
11168,1900/01/01,3,0
11168,1900/01/01,4,0
11169,1900/01/01,1,0
11169,1900/01/01,2,0
11169,1900/01/01,3,0
11169,1900/01/01,4,0
11170,1900/01/01,1,0
11170,1900/01/01,2,0
11170,1900/01/01,3,0
11170,1900/01/01,4,0
11171,1900/01/01,1,0
11171,1900/01/01,2,0
11171,1900/01/01,3,0
11171,1900/01/01,4,0
11172,1900/01/01,1,0
11172,1900/01/01,2,0
11172,1900/01/01,3,0
11172,1900/01/01,4,0
11173,1900/01/01,1,0
11173,1900/01/01,2,0
11173,1900/01/01,3,0
11173,1900/01/01,4,0
11174,1900/01/01,1,0
11174,1900/01/01,2,0
11174,1900/01/01,3,0
11174,1900/01/01,4,0
11175,1900/01/01,1,0
11175,1900/01/01,2,0
11175,1900/01/01,3,0
11175,1900/01/01,4,0
11176,1900/01/01,1,0
11176,1900/01/01,2,0
11176,1900/01/01,3,0
11176,1900/01/01,4,0
11177,1900/01/01,1,0
11177,1900/01/01,2,0
11177,1900/01/01,3,0
11177,1900/01/01,4,0
11178,1900/01/01,1,0
11178,1900/01/01,2,0
11178,1900/01/01,3,0
11178,1900/01/01,4,0
11179,1900/01/01,1,0
11179,1900/01/01,2,0
11179,1900/01/01,3,0
11179,1900/01/01,4,0
11180,1900/01/01,1,0
11180,1900/01/01,2,0
11180,1900/01/01,3,0
11180,1900/01/01,4,0
11181,1900/01/01,1,0
11181,1900/01/01,2,0
11181,1900/01/01,3,0
11181,1900/01/01,4,0
11182,1900/01/01,1,0
11182,1900/01/01,2,0
11182,1900/01/01,3,0
11182,1900/01/01,4,0
11183,1900/01/01,1,0
11183,1900/01/01,2,0
11183,1900/01/01,3,0
11183,1900/01/01,4,0
11184,1900/01/01,1,0
11184,1900/01/01,2,0
11184,1900/01/01,3,0
11184,1900/01/01,4,0
11185,1900/01/01,1,0
11185,1900/01/01,2,0
11185,1900/01/01,3,0
11185,1900/01/01,4,0
11186,1900/01/01,1,0
11186,1900/01/01,2,0
11186,1900/01/01,3,0
11186,1900/01/01,4,0
11187,1900/01/01,1,0
11187,1900/01/01,2,0
11187,1900/01/01,3,0
11187,1900/01/01,4,0
11188,1900/01/01,1,0
11188,1900/01/01,2,0
11188,1900/01/01,3,0
11188,1900/01/01,4,0
11189,1900/01/01,1,0
11189,1900/01/01,2,0
11189,1900/01/01,3,0
11189,1900/01/01,4,0
11190,1900/01/01,1,0
11190,1900/01/01,2,0
11190,1900/01/01,3,0
11190,1900/01/01,4,0
11191,1900/01/01,1,0
11191,1900/01/01,2,0
11191,1900/01/01,3,0
11191,1900/01/01,4,0
11192,1900/01/01,1,0
11192,1900/01/01,2,0
11192,1900/01/01,3,0
11192,1900/01/01,4,0
11193,1900/01/01,1,0
11193,1900/01/01,2,0
11193,1900/01/01,3,0
11193,1900/01/01,4,0
11194,1900/01/01,1,0
11194,1900/01/01,2,0
11194,1900/01/01,3,0
11194,1900/01/01,4,0
11195,1900/01/01,1,0
11195,1900/01/01,2,0
11195,1900/01/01,3,0
11195,1900/01/01,4,0
11196,1900/01/01,1,0
11196,1900/01/01,2,0
11196,1900/01/01,3,0
11196,1900/01/01,4,0
11197,1900/01/01,1,0
11197,1900/01/01,2,0
11197,1900/01/01,3,0
11197,1900/01/01,4,0
11198,1900/01/01,1,0
11198,1900/01/01,2,0
11198,1900/01/01,3,0
11198,1900/01/01,4,0
11199,1900/01/01,1,0
11199,1900/01/01,2,0
11199,1900/01/01,3,0
11199,1900/01/01,4,0
11200,1900/01/01,1,0
11200,1900/01/01,2,0
11200,1900/01/01,3,0
11200,1900/01/01,4,0
11201,1900/01/01,1,0
11201,1900/01/01,2,0
11201,1900/01/01,3,0
11201,1900/01/01,4,0
11202,1900/01/01,1,0
11202,1900/01/01,2,0
11202,1900/01/01,3,0
11202,1900/01/01,4,0
11203,1900/01/01,1,0
11203,1900/01/01,2,0
11203,1900/01/01,3,0
11203,1900/01/01,4,0
11204,1900/01/01,1,0
11204,1900/01/01,2,0
11204,1900/01/01,3,0
11204,1900/01/01,4,0
11205,1900/01/01,1,0
11205,1900/01/01,2,0
11205,1900/01/01,3,0
11205,1900/01/01,4,0
11206,1900/01/01,1,0
11206,1900/01/01,2,0
11206,1900/01/01,3,0
11206,1900/01/01,4,0
11207,1900/01/01,1,0
11207,1900/01/01,2,0
11207,1900/01/01,3,0
11207,1900/01/01,4,0
11208,1900/01/01,1,0
11208,1900/01/01,2,0
11208,1900/01/01,3,0
11208,1900/01/01,4,0
11209,1900/01/01,1,0
11209,1900/01/01,2,0
11209,1900/01/01,3,0
11209,1900/01/01,4,0
11210,1900/01/01,1,0
11210,1900/01/01,2,0
11210,1900/01/01,3,0
11210,1900/01/01,4,0
11211,1900/01/01,1,0
11211,1900/01/01,2,0
11211,1900/01/01,3,0
11211,1900/01/01,4,0
11212,1900/01/01,1,0
11212,1900/01/01,2,0
11212,1900/01/01,3,0
11212,1900/01/01,4,0
11213,1900/01/01,1,0
11213,1900/01/01,2,0
11213,1900/01/01,3,0
11213,1900/01/01,4,0
11214,1900/01/01,1,0
11214,1900/01/01,2,0
11214,1900/01/01,3,0
11214,1900/01/01,4,0
11215,1900/01/01,1,0
11215,1900/01/01,2,0
11215,1900/01/01,3,0
11215,1900/01/01,4,0
11216,1900/01/01,1,0
11216,1900/01/01,2,0
11216,1900/01/01,3,0
11216,1900/01/01,4,0
11217,1900/01/01,1,0
11217,1900/01/01,2,0
11217,1900/01/01,3,0
11217,1900/01/01,4,0
11218,1900/01/01,1,0
11218,1900/01/01,2,0
11218,1900/01/01,3,0
11218,1900/01/01,4,0
11219,1900/01/01,1,0
11219,1900/01/01,2,0
11219,1900/01/01,3,0
11219,1900/01/01,4,0
11220,1900/01/01,1,0
11220,1900/01/01,2,0
11220,1900/01/01,3,0
11220,1900/01/01,4,0
11221,1900/01/01,1,0
11221,1900/01/01,2,0
11221,1900/01/01,3,0
11221,1900/01/01,4,0
11222,1900/01/01,1,0
11222,1900/01/01,2,0
11222,1900/01/01,3,0
11222,1900/01/01,4,0
11223,1900/01/01,1,0
11223,1900/01/01,2,0
11223,1900/01/01,3,0
11223,1900/01/01,4,0
11224,1900/01/01,1,0
11224,1900/01/01,2,0
11224,1900/01/01,3,0
11224,1900/01/01,4,0
11225,1900/01/01,1,0
11225,1900/01/01,2,0
11225,1900/01/01,3,0
11225,1900/01/01,4,0
11226,1900/01/01,1,0
11226,1900/01/01,2,0
11226,1900/01/01,3,0
11226,1900/01/01,4,0
11227,1900/01/01,1,0
11227,1900/01/01,2,0
11227,1900/01/01,3,0
11227,1900/01/01,4,0
11228,1900/01/01,1,0
11228,1900/01/01,2,0
11228,1900/01/01,3,0
11228,1900/01/01,4,0
11229,1900/01/01,1,0
11229,1900/01/01,2,0
11229,1900/01/01,3,0
11229,1900/01/01,4,0
11230,1900/01/01,1,0
11230,1900/01/01,2,0
11230,1900/01/01,3,0
11230,1900/01/01,4,0
11231,1900/01/01,1,0
11231,1900/01/01,2,0
11231,1900/01/01,3,0
11231,1900/01/01,4,0
11232,1900/01/01,1,0
11232,1900/01/01,2,0
11232,1900/01/01,3,0
11232,1900/01/01,4,0
11233,1900/01/01,1,0
11233,1900/01/01,2,0
11233,1900/01/01,3,0
11233,1900/01/01,4,0
11234,1900/01/01,1,0
11234,1900/01/01,2,0
11234,1900/01/01,3,0
11234,1900/01/01,4,0
11235,1900/01/01,1,0
11235,1900/01/01,2,0
11235,1900/01/01,3,0
11235,1900/01/01,4,0
11236,1900/01/01,1,0
11236,1900/01/01,2,0
11236,1900/01/01,3,0
11236,1900/01/01,4,0
11237,1900/01/01,1,0
11237,1900/01/01,2,0
11237,1900/01/01,3,0
11237,1900/01/01,4,0
11238,1900/01/01,1,0
11238,1900/01/01,2,0
11238,1900/01/01,3,0
11238,1900/01/01,4,0
11239,1900/01/01,1,0
11239,1900/01/01,2,0
11239,1900/01/01,3,0
11239,1900/01/01,4,0
11240,1900/01/01,1,0
11240,1900/01/01,2,0
11240,1900/01/01,3,0
11240,1900/01/01,4,0
11241,1900/01/01,1,0
11241,1900/01/01,2,0
11241,1900/01/01,3,0
11241,1900/01/01,4,0
11242,1900/01/01,1,0
11242,1900/01/01,2,0
11242,1900/01/01,3,0
11242,1900/01/01,4,0
11243,1900/01/01,1,0
11243,1900/01/01,2,0
11243,1900/01/01,3,0
11243,1900/01/01,4,0
11244,1900/01/01,1,0
11244,1900/01/01,2,0
11244,1900/01/01,3,0
11244,1900/01/01,4,0
11245,1900/01/01,1,0
11245,1900/01/01,2,0
11245,1900/01/01,3,0
11245,1900/01/01,4,0
11246,1900/01/01,1,0
11246,1900/01/01,2,0
11246,1900/01/01,3,0
11246,1900/01/01,4,0
11247,1900/01/01,1,0
11247,1900/01/01,2,0
11247,1900/01/01,3,0
11247,1900/01/01,4,0
11248,1900/01/01,1,0
11248,1900/01/01,2,0
11248,1900/01/01,3,0
11248,1900/01/01,4,0
11249,1900/01/01,1,0
11249,1900/01/01,2,0
11249,1900/01/01,3,0
11249,1900/01/01,4,0
11250,1900/01/01,1,0
11250,1900/01/01,2,0
11250,1900/01/01,3,0
11250,1900/01/01,4,0
11251,1900/01/01,1,0
11251,1900/01/01,2,0
11251,1900/01/01,3,0
11251,1900/01/01,4,0
11252,1900/01/01,1,0
11252,1900/01/01,2,0
11252,1900/01/01,3,0
11252,1900/01/01,4,0
11253,1900/01/01,1,0
11253,1900/01/01,2,0
11253,1900/01/01,3,0
11253,1900/01/01,4,0
11254,1900/01/01,1,0
11254,1900/01/01,2,0
11254,1900/01/01,3,0
11254,1900/01/01,4,0
11255,1900/01/01,1,0
11255,1900/01/01,2,0
11255,1900/01/01,3,0
11255,1900/01/01,4,0
11256,1900/01/01,1,0
11256,1900/01/01,2,0
11256,1900/01/01,3,0
11256,1900/01/01,4,0
11257,1900/01/01,1,0
11257,1900/01/01,2,0
11257,1900/01/01,3,0
11257,1900/01/01,4,0
11258,1900/01/01,1,0
11258,1900/01/01,2,0
11258,1900/01/01,3,0
11258,1900/01/01,4,0
11259,1900/01/01,1,0
11259,1900/01/01,2,0
11259,1900/01/01,3,0
11259,1900/01/01,4,0
11260,1900/01/01,1,0
11260,1900/01/01,2,0
11260,1900/01/01,3,0
11260,1900/01/01,4,0
11261,1900/01/01,1,0
11261,1900/01/01,2,0
11261,1900/01/01,3,0
11261,1900/01/01,4,0
11262,1900/01/01,1,0
11262,1900/01/01,2,0
11262,1900/01/01,3,0
11262,1900/01/01,4,0
11263,1900/01/01,1,0
11263,1900/01/01,2,0
11263,1900/01/01,3,0
11263,1900/01/01,4,0
11264,1900/01/01,1,0
11264,1900/01/01,2,0
11264,1900/01/01,3,0
11264,1900/01/01,4,0
11265,1900/01/01,1,0
11265,1900/01/01,2,0
11265,1900/01/01,3,0
11265,1900/01/01,4,0
11266,1900/01/01,1,0
11266,1900/01/01,2,0
11266,1900/01/01,3,0
11266,1900/01/01,4,0
11267,1900/01/01,1,0
11267,1900/01/01,2,0
11267,1900/01/01,3,0
11267,1900/01/01,4,0
11268,1900/01/01,1,0
11268,1900/01/01,2,0
11268,1900/01/01,3,0
11268,1900/01/01,4,0
11269,1900/01/01,1,0
11269,1900/01/01,2,0
11269,1900/01/01,3,0
11269,1900/01/01,4,0
11270,1900/01/01,1,0
11270,1900/01/01,2,0
11270,1900/01/01,3,0
11270,1900/01/01,4,0
11271,1900/01/01,1,0
11271,1900/01/01,2,0
11271,1900/01/01,3,0
11271,1900/01/01,4,0
11272,1900/01/01,1,0
11272,1900/01/01,2,0
11272,1900/01/01,3,0
11272,1900/01/01,4,0
11273,1900/01/01,1,0
11273,1900/01/01,2,0
11273,1900/01/01,3,0
11273,1900/01/01,4,0
11274,1900/01/01,1,0
11274,1900/01/01,2,0
11274,1900/01/01,3,0
11274,1900/01/01,4,0
11275,1900/01/01,1,0
11275,1900/01/01,2,0
11275,1900/01/01,3,0
11275,1900/01/01,4,0
11276,1900/01/01,1,0
11276,1900/01/01,2,0
11276,1900/01/01,3,0
11276,1900/01/01,4,0
11277,1900/01/01,1,0
11277,1900/01/01,2,0
11277,1900/01/01,3,0
11277,1900/01/01,4,0
11278,1900/01/01,1,0
11278,1900/01/01,2,0
11278,1900/01/01,3,0
11278,1900/01/01,4,0
11279,1900/01/01,1,0
11279,1900/01/01,2,0
11279,1900/01/01,3,0
11279,1900/01/01,4,0
11280,1900/01/01,1,0
11280,1900/01/01,2,0
11280,1900/01/01,3,0
11280,1900/01/01,4,0
11281,1900/01/01,1,0
11281,1900/01/01,2,0
11281,1900/01/01,3,0
11281,1900/01/01,4,0
11282,1900/01/01,1,0
11282,1900/01/01,2,0
11282,1900/01/01,3,0
11282,1900/01/01,4,0
11283,1900/01/01,1,0
11283,1900/01/01,2,0
11283,1900/01/01,3,0
11283,1900/01/01,4,0
11284,1900/01/01,1,0
11284,1900/01/01,2,0
11284,1900/01/01,3,0
11284,1900/01/01,4,0
11285,1900/01/01,1,0
11285,1900/01/01,2,0
11285,1900/01/01,3,0
11285,1900/01/01,4,0
11286,1900/01/01,1,0
11286,1900/01/01,2,0
11286,1900/01/01,3,0
11286,1900/01/01,4,0
11287,1900/01/01,1,0
11287,1900/01/01,2,0
11287,1900/01/01,3,0
11287,1900/01/01,4,0
11288,1900/01/01,1,0
11288,1900/01/01,2,0
11288,1900/01/01,3,0
11288,1900/01/01,4,0
11289,1900/01/01,1,0
11289,1900/01/01,2,0
11289,1900/01/01,3,0
11289,1900/01/01,4,0
11290,1900/01/01,1,0
11290,1900/01/01,2,0
11290,1900/01/01,3,0
11290,1900/01/01,4,0
11291,1900/01/01,1,0
11291,1900/01/01,2,0
11291,1900/01/01,3,0
11291,1900/01/01,4,0
11292,1900/01/01,1,0
11292,1900/01/01,2,0
11292,1900/01/01,3,0
11292,1900/01/01,4,0
11293,1900/01/01,1,0
11293,1900/01/01,2,0
11293,1900/01/01,3,0
11293,1900/01/01,4,0
11294,1900/01/01,1,0
11294,1900/01/01,2,0
11294,1900/01/01,3,0
11294,1900/01/01,4,0
11295,1900/01/01,1,0
11295,1900/01/01,2,0
11295,1900/01/01,3,0
11295,1900/01/01,4,0
11296,1900/01/01,1,0
11296,1900/01/01,2,0
11296,1900/01/01,3,0
11296,1900/01/01,4,0
11297,1900/01/01,1,0
11297,1900/01/01,2,0
11297,1900/01/01,3,0
11297,1900/01/01,4,0
11298,1900/01/01,1,0
11298,1900/01/01,2,0
11298,1900/01/01,3,0
11298,1900/01/01,4,0
11299,1900/01/01,1,0
11299,1900/01/01,2,0
11299,1900/01/01,3,0
11299,1900/01/01,4,0
11300,1900/01/01,1,0
11300,1900/01/01,2,0
11300,1900/01/01,3,0
11300,1900/01/01,4,0
11301,1900/01/01,1,0
11301,1900/01/01,2,0
11301,1900/01/01,3,0
11301,1900/01/01,4,0
11302,1900/01/01,1,0
11302,1900/01/01,2,0
11302,1900/01/01,3,0
11302,1900/01/01,4,0
11303,1900/01/01,1,0
11303,1900/01/01,2,0
11303,1900/01/01,3,0
11303,1900/01/01,4,0
11304,1900/01/01,1,0
11304,1900/01/01,2,0
11304,1900/01/01,3,0
11304,1900/01/01,4,0
11305,1900/01/01,1,0
11305,1900/01/01,2,0
11305,1900/01/01,3,0
11305,1900/01/01,4,0
11306,1900/01/01,1,0
11306,1900/01/01,2,0
11306,1900/01/01,3,0
11306,1900/01/01,4,0
11307,1900/01/01,1,0
11307,1900/01/01,2,0
11307,1900/01/01,3,0
11307,1900/01/01,4,0
11308,1900/01/01,1,0
11308,1900/01/01,2,0
11308,1900/01/01,3,0
11308,1900/01/01,4,0
11309,1900/01/01,1,0
11309,1900/01/01,2,0
11309,1900/01/01,3,0
11309,1900/01/01,4,0
11310,1900/01/01,1,0
11310,1900/01/01,2,0
11310,1900/01/01,3,0
11310,1900/01/01,4,0
11311,1900/01/01,1,0
11311,1900/01/01,2,0
11311,1900/01/01,3,0
11311,1900/01/01,4,0
11312,1900/01/01,1,0
11312,1900/01/01,2,0
11312,1900/01/01,3,0
11312,1900/01/01,4,0
11313,1900/01/01,1,0
11313,1900/01/01,2,0
11313,1900/01/01,3,0
11313,1900/01/01,4,0
11314,1900/01/01,1,0
11314,1900/01/01,2,0
11314,1900/01/01,3,0
11314,1900/01/01,4,0
11315,1900/01/01,1,0
11315,1900/01/01,2,0
11315,1900/01/01,3,0
11315,1900/01/01,4,0
11316,1900/01/01,1,0
11316,1900/01/01,2,0
11316,1900/01/01,3,0
11316,1900/01/01,4,0
11317,1900/01/01,1,0
11317,1900/01/01,2,0
11317,1900/01/01,3,0
11317,1900/01/01,4,0
11318,1900/01/01,1,0
11318,1900/01/01,2,0
11318,1900/01/01,3,0
11318,1900/01/01,4,0
11319,1900/01/01,1,0
11319,1900/01/01,2,0
11319,1900/01/01,3,0
11319,1900/01/01,4,0
11320,1900/01/01,1,0
11320,1900/01/01,2,0
11320,1900/01/01,3,0
11320,1900/01/01,4,0
11321,1900/01/01,1,0
11321,1900/01/01,2,0
11321,1900/01/01,3,0
11321,1900/01/01,4,0
11322,1900/01/01,1,0
11322,1900/01/01,2,0
11322,1900/01/01,3,0
11322,1900/01/01,4,0
11323,1900/01/01,1,0
11323,1900/01/01,2,0
11323,1900/01/01,3,0
11323,1900/01/01,4,0
11324,1900/01/01,1,0
11324,1900/01/01,2,0
11324,1900/01/01,3,0
11324,1900/01/01,4,0
11325,1900/01/01,1,0
11325,1900/01/01,2,0
11325,1900/01/01,3,0
11325,1900/01/01,4,0
11326,1900/01/01,1,0
11326,1900/01/01,2,0
11326,1900/01/01,3,0
11326,1900/01/01,4,0
11327,1900/01/01,1,0
11327,1900/01/01,2,0
11327,1900/01/01,3,0
11327,1900/01/01,4,0
11328,1900/01/01,1,0
11328,1900/01/01,2,0
11328,1900/01/01,3,0
11328,1900/01/01,4,0
11329,1900/01/01,1,0
11329,1900/01/01,2,0
11329,1900/01/01,3,0
11329,1900/01/01,4,0
11330,1900/01/01,1,0
11330,1900/01/01,2,0
11330,1900/01/01,3,0
11330,1900/01/01,4,0
11331,1900/01/01,1,0
11331,1900/01/01,2,0
11331,1900/01/01,3,0
11331,1900/01/01,4,0
11332,1900/01/01,1,0
11332,1900/01/01,2,0
11332,1900/01/01,3,0
11332,1900/01/01,4,0
11333,1900/01/01,1,0
11333,1900/01/01,2,0
11333,1900/01/01,3,0
11333,1900/01/01,4,0
11334,1900/01/01,1,0
11334,1900/01/01,2,0
11334,1900/01/01,3,0
11334,1900/01/01,4,0
11335,1900/01/01,1,0
11335,1900/01/01,2,0
