$version=1
!code,Date,block,Status
17032,1900/01/01,3,1
17032,1900/01/01,4,1
17033,1900/01/01,1,1
17033,1900/01/01,2,1
17033,1900/01/01,3,1
17033,1900/01/01,4,1
17034,1900/01/01,1,1
17034,1900/01/01,2,1
17034,1900/01/01,3,1
17034,1900/01/01,4,1
17035,1900/01/01,1,1
17035,1900/01/01,2,1
17035,1900/01/01,3,1
17035,1900/01/01,4,1
17036,1900/01/01,1,1
17036,1900/01/01,2,1
17036,1900/01/01,3,1
17036,1900/01/01,4,1
17037,1900/01/01,1,1
17037,1900/01/01,2,1
17037,1900/01/01,3,1
17037,1900/01/01,4,1
17038,1900/01/01,1,1
17038,1900/01/01,2,1
17038,1900/01/01,3,1
17038,1900/01/01,4,1
17039,1900/01/01,1,1
17039,1900/01/01,2,1
17039,1900/01/01,3,1
17039,1900/01/01,4,1
17040,1900/01/01,1,1
17040,1900/01/01,2,1
17040,1900/01/01,3,1
17040,1900/01/01,4,1
17041,1900/01/01,1,1
17041,1900/01/01,2,1
17041,1900/01/01,3,1
17041,1900/01/01,4,1
17042,1900/01/01,1,1
17042,1900/01/01,2,1
17042,1900/01/01,3,1
17042,1900/01/01,4,1
17043,1900/01/01,1,1
17043,1900/01/01,2,1
17043,1900/01/01,3,1
17043,1900/01/01,4,1
17044,1900/01/01,1,1
17044,1900/01/01,2,1
17044,1900/01/01,3,1
17044,1900/01/01,4,1
17045,1900/01/01,1,1
17045,1900/01/01,2,1
17045,1900/01/01,3,1
17045,1900/01/01,4,1
17046,1900/01/01,1,1
17046,1900/01/01,2,1
17046,1900/01/01,3,1
17046,1900/01/01,4,1
17047,1900/01/01,1,1
17047,1900/01/01,2,1
17047,1900/01/01,3,1
17047,1900/01/01,4,1
17048,1900/01/01,1,1
17048,1900/01/01,2,1
17048,1900/01/01,3,1
17048,1900/01/01,4,1
17049,1900/01/01,1,1
17049,1900/01/01,2,1
17049,1900/01/01,3,1
17049,1900/01/01,4,1
17050,1900/01/01,1,1
17050,1900/01/01,2,1
17050,1900/01/01,3,1
17050,1900/01/01,4,1
17051,1900/01/01,1,1
17051,1900/01/01,2,1
17051,1900/01/01,3,1
17051,1900/01/01,4,1
17052,1900/01/01,1,1
17052,1900/01/01,2,1
17052,1900/01/01,3,1
17052,1900/01/01,4,1
17053,1900/01/01,1,1
17053,1900/01/01,2,1
17053,1900/01/01,3,1
17053,1900/01/01,4,1
17054,1900/01/01,1,1
17054,1900/01/01,2,1
17054,1900/01/01,3,1
17054,1900/01/01,4,1
17055,1900/01/01,1,1
17055,1900/01/01,2,1
17055,1900/01/01,3,1
17055,1900/01/01,4,1
17056,1900/01/01,1,1
17056,1900/01/01,2,1
17056,1900/01/01,3,1
17056,1900/01/01,4,1
17057,1900/01/01,1,1
17057,1900/01/01,2,1
17057,1900/01/01,3,1
17057,1900/01/01,4,1
17058,1900/01/01,1,1
17058,1900/01/01,2,1
17058,1900/01/01,3,1
17058,1900/01/01,4,1
17059,1900/01/01,1,1
17059,1900/01/01,2,1
17059,1900/01/01,3,1
17059,1900/01/01,4,1
17060,1900/01/01,1,1
17060,1900/01/01,2,1
17060,1900/01/01,3,1
17060,1900/01/01,4,1
17061,1900/01/01,1,1
17061,1900/01/01,2,1
17061,1900/01/01,3,1
17061,1900/01/01,4,1
17062,1900/01/01,1,1
17062,1900/01/01,2,1
17062,1900/01/01,3,1
17062,1900/01/01,4,1
17063,1900/01/01,1,1
17063,1900/01/01,2,1
17063,1900/01/01,3,1
17063,1900/01/01,4,1
17064,1900/01/01,1,1
17064,1900/01/01,2,1
17064,1900/01/01,3,1
17064,1900/01/01,4,1
17065,1900/01/01,1,1
17065,1900/01/01,2,1
17065,1900/01/01,3,1
17065,1900/01/01,4,1
17066,1900/01/01,1,1
17066,1900/01/01,2,1
17066,1900/01/01,3,1
17066,1900/01/01,4,1
17067,1900/01/01,1,1
17067,1900/01/01,2,1
17067,1900/01/01,3,1
17067,1900/01/01,4,1
17068,1900/01/01,1,1
17068,1900/01/01,2,1
17068,1900/01/01,3,1
17068,1900/01/01,4,1
17069,1900/01/01,1,1
17069,1900/01/01,2,1
17069,1900/01/01,3,1
17069,1900/01/01,4,1
17070,1900/01/01,1,1
17070,1900/01/01,2,1
17070,1900/01/01,3,1
17070,1900/01/01,4,1
17071,1900/01/01,1,1
17071,1900/01/01,2,1
17071,1900/01/01,3,1
17071,1900/01/01,4,1
17072,1900/01/01,1,1
17072,1900/01/01,2,1
17072,1900/01/01,3,1
17072,1900/01/01,4,1
17073,1900/01/01,1,1
17073,1900/01/01,2,1
17073,1900/01/01,3,1
17073,1900/01/01,4,1
17074,1900/01/01,1,1
17074,1900/01/01,2,1
17074,1900/01/01,3,1
17074,1900/01/01,4,1
17075,1900/01/01,1,1
17075,1900/01/01,2,1
17075,1900/01/01,3,1
17075,1900/01/01,4,1
17076,1900/01/01,1,1
17076,1900/01/01,2,1
17076,1900/01/01,3,1
17076,1900/01/01,4,1
17077,1900/01/01,1,1
17077,1900/01/01,2,1
17077,1900/01/01,3,1
17077,1900/01/01,4,1
17078,1900/01/01,1,1
17078,1900/01/01,2,1
17078,1900/01/01,3,1
17078,1900/01/01,4,1
17079,1900/01/01,1,1
17079,1900/01/01,2,1
17079,1900/01/01,3,1
17079,1900/01/01,4,1
17080,1900/01/01,1,1
17080,1900/01/01,2,1
17080,1900/01/01,3,1
17080,1900/01/01,4,1
17081,1900/01/01,1,1
17081,1900/01/01,2,1
17081,1900/01/01,3,1
17081,1900/01/01,4,1
17082,1900/01/01,1,1
17082,1900/01/01,2,1
17082,1900/01/01,3,1
17082,1900/01/01,4,1
17083,1900/01/01,1,1
17083,1900/01/01,2,1
17083,1900/01/01,3,1
17083,1900/01/01,4,1
17084,1900/01/01,1,1
17084,1900/01/01,2,1
17084,1900/01/01,3,1
17084,1900/01/01,4,1
17085,1900/01/01,1,1
17085,1900/01/01,2,1
17085,1900/01/01,3,1
17085,1900/01/01,4,1
17086,1900/01/01,1,1
17086,1900/01/01,2,1
17086,1900/01/01,3,1
17086,1900/01/01,4,1
17087,1900/01/01,1,1
17087,1900/01/01,2,1
17087,1900/01/01,3,1
17087,1900/01/01,4,1
17088,1900/01/01,1,1
17088,1900/01/01,2,1
17088,1900/01/01,3,1
17088,1900/01/01,4,1
17089,1900/01/01,1,1
17089,1900/01/01,2,1
17089,1900/01/01,3,1
17089,1900/01/01,4,1
17090,1900/01/01,1,1
17090,1900/01/01,2,1
17090,1900/01/01,3,1
17090,1900/01/01,4,1
17091,1900/01/01,1,1
17091,1900/01/01,2,1
17091,1900/01/01,3,1
17091,1900/01/01,4,1
17092,1900/01/01,1,1
17092,1900/01/01,2,1
17092,1900/01/01,3,1
17092,1900/01/01,4,1
17093,1900/01/01,1,1
17093,1900/01/01,2,1
17093,1900/01/01,3,1
17093,1900/01/01,4,1
17094,1900/01/01,1,1
17094,1900/01/01,2,1
17094,1900/01/01,3,1
17094,1900/01/01,4,1
17095,1900/01/01,1,1
17095,1900/01/01,2,1
17095,1900/01/01,3,1
17095,1900/01/01,4,1
17096,1900/01/01,1,1
17096,1900/01/01,2,1
17096,1900/01/01,3,1
17096,1900/01/01,4,1
17097,1900/01/01,1,1
17097,1900/01/01,2,1
17097,1900/01/01,3,1
17097,1900/01/01,4,1
17098,1900/01/01,1,1
17098,1900/01/01,2,1
17098,1900/01/01,3,1
17098,1900/01/01,4,1
17099,1900/01/01,1,1
17099,1900/01/01,2,1
17099,1900/01/01,3,1
17099,1900/01/01,4,1
17100,1900/01/01,1,1
17100,1900/01/01,2,1
17100,1900/01/01,3,1
17100,1900/01/01,4,1
17101,1900/01/01,1,1
17101,1900/01/01,2,1
17101,1900/01/01,3,1
17101,1900/01/01,4,1
17102,1900/01/01,1,1
17102,1900/01/01,2,1
17102,1900/01/01,3,1
17102,1900/01/01,4,1
17103,1900/01/01,1,1
17103,1900/01/01,2,1
17103,1900/01/01,3,1
17103,1900/01/01,4,1
17104,1900/01/01,1,1
17104,1900/01/01,2,1
17104,1900/01/01,3,1
17104,1900/01/01,4,1
17105,1900/01/01,1,1
17105,1900/01/01,2,1
17105,1900/01/01,3,1
17105,1900/01/01,4,1
17106,1900/01/01,1,1
17106,1900/01/01,2,1
17106,1900/01/01,3,1
17106,1900/01/01,4,1
17107,1900/01/01,1,1
17107,1900/01/01,2,1
17107,1900/01/01,3,1
17107,1900/01/01,4,1
17108,1900/01/01,1,1
17108,1900/01/01,2,1
17108,1900/01/01,3,1
17108,1900/01/01,4,1
17109,1900/01/01,1,1
17109,1900/01/01,2,1
17109,1900/01/01,3,1
17109,1900/01/01,4,1
17110,1900/01/01,1,1
17110,1900/01/01,2,1
17110,1900/01/01,3,1
17110,1900/01/01,4,1
17111,1900/01/01,1,1
17111,1900/01/01,2,1
17111,1900/01/01,3,1
17111,1900/01/01,4,1
17112,1900/01/01,1,1
17112,1900/01/01,2,1
17112,1900/01/01,3,1
17112,1900/01/01,4,1
17113,1900/01/01,1,1
17113,1900/01/01,2,1
17113,1900/01/01,3,1
17113,1900/01/01,4,1
17114,1900/01/01,1,1
17114,1900/01/01,2,1
17114,1900/01/01,3,1
17114,1900/01/01,4,1
17115,1900/01/01,1,1
17115,1900/01/01,2,1
17115,1900/01/01,3,1
17115,1900/01/01,4,1
17116,1900/01/01,1,1
17116,1900/01/01,2,1
17116,1900/01/01,3,1
17116,1900/01/01,4,1
17117,1900/01/01,1,1
17117,1900/01/01,2,1
17117,1900/01/01,3,1
17117,1900/01/01,4,1
17118,1900/01/01,1,1
17118,1900/01/01,2,1
17118,1900/01/01,3,1
17118,1900/01/01,4,1
17119,1900/01/01,1,1
17119,1900/01/01,2,1
17119,1900/01/01,3,1
17119,1900/01/01,4,1
17120,1900/01/01,1,1
17120,1900/01/01,2,1
17120,1900/01/01,3,1
17120,1900/01/01,4,1
17121,1900/01/01,1,1
17121,1900/01/01,2,1
17121,1900/01/01,3,1
17121,1900/01/01,4,1
17122,1900/01/01,1,1
17122,1900/01/01,2,1
17122,1900/01/01,3,1
17122,1900/01/01,4,1
17123,1900/01/01,1,1
17123,1900/01/01,2,1
17123,1900/01/01,3,1
17123,1900/01/01,4,1
17124,1900/01/01,1,1
17124,1900/01/01,2,1
17124,1900/01/01,3,1
17124,1900/01/01,4,1
17125,1900/01/01,1,1
17125,1900/01/01,2,1
17125,1900/01/01,3,1
17125,1900/01/01,4,1
17126,1900/01/01,1,1
17126,1900/01/01,2,1
17126,1900/01/01,3,1
17126,1900/01/01,4,1
17127,1900/01/01,1,1
17127,1900/01/01,2,1
17127,1900/01/01,3,1
17127,1900/01/01,4,1
17128,1900/01/01,1,1
17128,1900/01/01,2,1
17128,1900/01/01,3,1
17128,1900/01/01,4,1
17129,1900/01/01,1,1
17129,1900/01/01,2,1
17129,1900/01/01,3,1
17129,1900/01/01,4,1
17130,1900/01/01,1,1
17130,1900/01/01,2,1
17130,1900/01/01,3,1
17130,1900/01/01,4,1
17131,1900/01/01,1,1
17131,1900/01/01,2,1
17131,1900/01/01,3,1
17131,1900/01/01,4,1
17132,1900/01/01,1,1
17132,1900/01/01,2,1
17132,1900/01/01,3,1
17132,1900/01/01,4,1
17133,1900/01/01,1,1
17133,1900/01/01,2,1
17133,1900/01/01,3,1
17133,1900/01/01,4,1
17134,1900/01/01,1,1
17134,1900/01/01,2,1
17134,1900/01/01,3,1
17134,1900/01/01,4,1
17135,1900/01/01,1,1
17135,1900/01/01,2,1
17135,1900/01/01,3,1
17135,1900/01/01,4,1
17136,1900/01/01,1,1
17136,1900/01/01,2,1
17136,1900/01/01,3,1
17136,1900/01/01,4,1
17137,1900/01/01,1,1
17137,1900/01/01,2,1
17137,1900/01/01,3,1
17137,1900/01/01,4,1
17138,1900/01/01,1,1
17138,1900/01/01,2,1
17138,1900/01/01,3,1
17138,1900/01/01,4,1
17139,1900/01/01,1,1
17139,1900/01/01,2,1
17139,1900/01/01,3,1
17139,1900/01/01,4,1
17140,1900/01/01,1,1
17140,1900/01/01,2,1
17140,1900/01/01,3,1
17140,1900/01/01,4,1
17141,1900/01/01,1,1
17141,1900/01/01,2,1
17141,1900/01/01,3,1
17141,1900/01/01,4,1
17142,1900/01/01,1,1
17142,1900/01/01,2,1
17142,1900/01/01,3,1
17142,1900/01/01,4,1
17143,1900/01/01,1,1
17143,1900/01/01,2,1
17143,1900/01/01,3,1
17143,1900/01/01,4,1
17144,1900/01/01,1,1
17144,1900/01/01,2,1
17144,1900/01/01,3,1
17144,1900/01/01,4,1
17145,1900/01/01,1,1
17145,1900/01/01,2,1
17145,1900/01/01,3,1
17145,1900/01/01,4,1
17146,1900/01/01,1,1
17146,1900/01/01,2,1
17146,1900/01/01,3,1
17146,1900/01/01,4,1
17147,1900/01/01,1,1
17147,1900/01/01,2,1
17147,1900/01/01,3,1
17147,1900/01/01,4,1
17148,1900/01/01,1,1
17148,1900/01/01,2,1
17148,1900/01/01,3,1
17148,1900/01/01,4,1
17149,1900/01/01,1,1
17149,1900/01/01,2,1
17149,1900/01/01,3,1
17149,1900/01/01,4,1
17150,1900/01/01,1,1
17150,1900/01/01,2,1
17150,1900/01/01,3,1
17150,1900/01/01,4,1
17151,1900/01/01,1,1
17151,1900/01/01,2,1
17151,1900/01/01,3,1
17151,1900/01/01,4,1
17152,1900/01/01,1,1
17152,1900/01/01,2,1
17152,1900/01/01,3,1
17152,1900/01/01,4,1
17153,1900/01/01,1,1
17153,1900/01/01,2,1
17153,1900/01/01,3,1
17153,1900/01/01,4,1
17154,1900/01/01,1,1
17154,1900/01/01,2,1
17154,1900/01/01,3,1
17154,1900/01/01,4,1
17155,1900/01/01,1,1
17155,1900/01/01,2,1
17155,1900/01/01,3,1
17155,1900/01/01,4,1
17156,1900/01/01,1,1
17156,1900/01/01,2,1
17156,1900/01/01,3,1
17156,1900/01/01,4,1
17157,1900/01/01,1,1
17157,1900/01/01,2,1
17157,1900/01/01,3,1
17157,1900/01/01,4,1
17158,1900/01/01,1,1
17158,1900/01/01,2,1
17158,1900/01/01,3,1
17158,1900/01/01,4,1
17159,1900/01/01,1,1
17159,1900/01/01,2,1
17159,1900/01/01,3,1
17159,1900/01/01,4,1
17160,1900/01/01,1,1
17160,1900/01/01,2,1
17160,1900/01/01,3,1
17160,1900/01/01,4,1
17161,1900/01/01,1,1
17161,1900/01/01,2,1
17161,1900/01/01,3,1
17161,1900/01/01,4,1
17162,1900/01/01,1,1
17162,1900/01/01,2,1
17162,1900/01/01,3,1
17162,1900/01/01,4,1
17163,1900/01/01,1,1
17163,1900/01/01,2,1
17163,1900/01/01,3,1
17163,1900/01/01,4,1
17164,1900/01/01,1,1
17164,1900/01/01,2,1
17164,1900/01/01,3,1
17164,1900/01/01,4,1
17165,1900/01/01,1,1
17165,1900/01/01,2,1
17165,1900/01/01,3,1
17165,1900/01/01,4,1
17166,1900/01/01,1,1
17166,1900/01/01,2,1
17166,1900/01/01,3,1
17166,1900/01/01,4,1
17167,1900/01/01,1,1
17167,1900/01/01,2,1
17167,1900/01/01,3,1
17167,1900/01/01,4,1
17168,1900/01/01,1,1
17168,1900/01/01,2,1
17168,1900/01/01,3,1
17168,1900/01/01,4,1
17169,1900/01/01,1,1
17169,1900/01/01,2,1
17169,1900/01/01,3,1
17169,1900/01/01,4,1
17170,1900/01/01,1,1
17170,1900/01/01,2,1
17170,1900/01/01,3,1
17170,1900/01/01,4,1
17171,1900/01/01,1,1
17171,1900/01/01,2,1
17171,1900/01/01,3,1
17171,1900/01/01,4,1
17172,1900/01/01,1,1
17172,1900/01/01,2,1
17172,1900/01/01,3,1
17172,1900/01/01,4,1
17173,1900/01/01,1,1
17173,1900/01/01,2,1
17173,1900/01/01,3,1
17173,1900/01/01,4,1
17174,1900/01/01,1,1
17174,1900/01/01,2,1
17174,1900/01/01,3,1
17174,1900/01/01,4,1
17175,1900/01/01,1,1
17175,1900/01/01,2,1
17175,1900/01/01,3,1
17175,1900/01/01,4,1
17176,1900/01/01,1,1
17176,1900/01/01,2,1
17176,1900/01/01,3,1
17176,1900/01/01,4,1
17177,1900/01/01,1,1
17177,1900/01/01,2,1
17177,1900/01/01,3,1
17177,1900/01/01,4,1
17178,1900/01/01,1,1
17178,1900/01/01,2,1
17178,1900/01/01,3,1
17178,1900/01/01,4,1
17179,1900/01/01,1,1
17179,1900/01/01,2,1
17179,1900/01/01,3,1
17179,1900/01/01,4,1
17180,1900/01/01,1,1
17180,1900/01/01,2,1
17180,1900/01/01,3,1
17180,1900/01/01,4,1
17181,1900/01/01,1,1
17181,1900/01/01,2,1
17181,1900/01/01,3,1
17181,1900/01/01,4,1
17182,1900/01/01,1,1
17182,1900/01/01,2,1
17182,1900/01/01,3,1
17182,1900/01/01,4,1
17183,1900/01/01,1,1
17183,1900/01/01,2,1
17183,1900/01/01,3,1
17183,1900/01/01,4,1
17184,1900/01/01,1,1
17184,1900/01/01,2,1
17184,1900/01/01,3,1
17184,1900/01/01,4,1
17185,1900/01/01,1,1
17185,1900/01/01,2,1
17185,1900/01/01,3,1
17185,1900/01/01,4,1
17186,1900/01/01,1,1
17186,1900/01/01,2,1
17186,1900/01/01,3,1
17186,1900/01/01,4,1
17187,1900/01/01,1,1
17187,1900/01/01,2,1
17187,1900/01/01,3,1
17187,1900/01/01,4,1
17188,1900/01/01,1,1
17188,1900/01/01,2,1
17188,1900/01/01,3,1
17188,1900/01/01,4,1
17189,1900/01/01,1,1
17189,1900/01/01,2,1
17189,1900/01/01,3,1
17189,1900/01/01,4,1
17190,1900/01/01,1,1
17190,1900/01/01,2,1
17190,1900/01/01,3,1
17190,1900/01/01,4,1
17191,1900/01/01,1,1
17191,1900/01/01,2,1
17191,1900/01/01,3,1
17191,1900/01/01,4,1
17192,1900/01/01,1,1
17192,1900/01/01,2,1
17192,1900/01/01,3,1
17192,1900/01/01,4,1
17193,1900/01/01,1,1
17193,1900/01/01,2,1
17193,1900/01/01,3,1
17193,1900/01/01,4,1
17194,1900/01/01,1,1
17194,1900/01/01,2,1
17194,1900/01/01,3,1
17194,1900/01/01,4,1
17195,1900/01/01,1,1
17195,1900/01/01,2,1
17195,1900/01/01,3,1
17195,1900/01/01,4,1
17196,1900/01/01,1,1
17196,1900/01/01,2,1
17196,1900/01/01,3,1
17196,1900/01/01,4,1
17197,1900/01/01,1,1
17197,1900/01/01,2,1
17197,1900/01/01,3,1
17197,1900/01/01,4,1
17198,1900/01/01,1,1
17198,1900/01/01,2,1
17198,1900/01/01,3,1
17198,1900/01/01,4,1
17199,1900/01/01,1,1
17199,1900/01/01,2,1
17199,1900/01/01,3,1
17199,1900/01/01,4,1
17200,1900/01/01,1,1
17200,1900/01/01,2,1
17200,1900/01/01,3,1
17200,1900/01/01,4,1
17201,1900/01/01,1,1
17201,1900/01/01,2,1
17201,1900/01/01,3,1
17201,1900/01/01,4,1
17202,1900/01/01,1,1
17202,1900/01/01,2,1
17202,1900/01/01,3,1
17202,1900/01/01,4,1
17203,1900/01/01,1,1
17203,1900/01/01,2,1
17203,1900/01/01,3,1
17203,1900/01/01,4,1
17204,1900/01/01,1,1
17204,1900/01/01,2,1
17204,1900/01/01,3,1
17204,1900/01/01,4,1
17205,1900/01/01,1,1
17205,1900/01/01,2,1
17205,1900/01/01,3,1
17205,1900/01/01,4,1
17206,1900/01/01,1,1
17206,1900/01/01,2,1
17206,1900/01/01,3,1
17206,1900/01/01,4,1
17207,1900/01/01,1,1
17207,1900/01/01,2,1
17207,1900/01/01,3,1
17207,1900/01/01,4,1
17208,1900/01/01,1,1
17208,1900/01/01,2,1
17208,1900/01/01,3,1
17208,1900/01/01,4,1
17209,1900/01/01,1,1
17209,1900/01/01,2,1
17209,1900/01/01,3,1
17209,1900/01/01,4,1
17210,1900/01/01,1,1
17210,1900/01/01,2,1
17210,1900/01/01,3,1
17210,1900/01/01,4,1
17211,1900/01/01,1,1
17211,1900/01/01,2,1
17211,1900/01/01,3,1
17211,1900/01/01,4,1
17212,1900/01/01,1,1
17212,1900/01/01,2,1
17212,1900/01/01,3,1
17212,1900/01/01,4,1
17213,1900/01/01,1,1
17213,1900/01/01,2,1
17213,1900/01/01,3,1
17213,1900/01/01,4,1
17214,1900/01/01,1,1
17214,1900/01/01,2,1
17214,1900/01/01,3,1
17214,1900/01/01,4,1
17215,1900/01/01,1,1
17215,1900/01/01,2,1
17215,1900/01/01,3,1
17215,1900/01/01,4,1
17216,1900/01/01,1,1
17216,1900/01/01,2,1
17216,1900/01/01,3,1
17216,1900/01/01,4,1
17217,1900/01/01,1,1
17217,1900/01/01,2,1
17217,1900/01/01,3,1
17217,1900/01/01,4,1
17218,1900/01/01,1,1
17218,1900/01/01,2,1
17218,1900/01/01,3,1
17218,1900/01/01,4,1
17219,1900/01/01,1,1
17219,1900/01/01,2,1
17219,1900/01/01,3,1
17219,1900/01/01,4,1
17220,1900/01/01,1,1
17220,1900/01/01,2,1
17220,1900/01/01,3,1
17220,1900/01/01,4,1
17221,1900/01/01,1,1
17221,1900/01/01,2,1
17221,1900/01/01,3,1
17221,1900/01/01,4,1
17222,1900/01/01,1,1
17222,1900/01/01,2,1
17222,1900/01/01,3,1
17222,1900/01/01,4,1
17223,1900/01/01,1,1
17223,1900/01/01,2,1
17223,1900/01/01,3,1
17223,1900/01/01,4,1
17224,1900/01/01,1,1
17224,1900/01/01,2,1
17224,1900/01/01,3,1
17224,1900/01/01,4,1
17225,1900/01/01,1,1
17225,1900/01/01,2,1
17225,1900/01/01,3,1
17225,1900/01/01,4,1
17226,1900/01/01,1,1
17226,1900/01/01,2,1
17226,1900/01/01,3,1
17226,1900/01/01,4,1
17227,1900/01/01,1,1
17227,1900/01/01,2,1
17227,1900/01/01,3,1
17227,1900/01/01,4,1
17228,1900/01/01,1,1
17228,1900/01/01,2,1
17228,1900/01/01,3,1
17228,1900/01/01,4,1
17229,1900/01/01,1,1
17229,1900/01/01,2,1
17229,1900/01/01,3,1
17229,1900/01/01,4,1
17230,1900/01/01,1,1
17230,1900/01/01,2,1
17230,1900/01/01,3,1
17230,1900/01/01,4,1
17231,1900/01/01,1,1
17231,1900/01/01,2,1
17231,1900/01/01,3,1
17231,1900/01/01,4,1
17232,1900/01/01,1,1
17232,1900/01/01,2,1
17232,1900/01/01,3,1
17232,1900/01/01,4,1
17233,1900/01/01,1,1
17233,1900/01/01,2,1
17233,1900/01/01,3,1
17233,1900/01/01,4,1
17234,1900/01/01,1,1
17234,1900/01/01,2,1
17234,1900/01/01,3,1
17234,1900/01/01,4,1
17235,1900/01/01,1,1
17235,1900/01/01,2,1
17235,1900/01/01,3,1
17235,1900/01/01,4,1
17236,1900/01/01,1,1
17236,1900/01/01,2,1
17236,1900/01/01,3,1
17236,1900/01/01,4,1
17237,1900/01/01,1,1
17237,1900/01/01,2,1
17237,1900/01/01,3,1
17237,1900/01/01,4,1
17238,1900/01/01,1,1
17238,1900/01/01,2,1
17238,1900/01/01,3,1
17238,1900/01/01,4,1
17239,1900/01/01,1,1
17239,1900/01/01,2,1
17239,1900/01/01,3,1
17239,1900/01/01,4,1
17240,1900/01/01,1,1
17240,1900/01/01,2,1
17240,1900/01/01,3,1
17240,1900/01/01,4,1
17241,1900/01/01,1,1
17241,1900/01/01,2,1
17241,1900/01/01,3,1
17241,1900/01/01,4,1
17242,1900/01/01,1,1
17242,1900/01/01,2,1
17242,1900/01/01,3,1
17242,1900/01/01,4,1
17243,1900/01/01,1,1
17243,1900/01/01,2,1
17243,1900/01/01,3,1
17243,1900/01/01,4,1
17244,1900/01/01,1,1
17244,1900/01/01,2,1
17244,1900/01/01,3,1
17244,1900/01/01,4,1
17245,1900/01/01,1,1
17245,1900/01/01,2,1
17245,1900/01/01,3,1
17245,1900/01/01,4,1
17246,1900/01/01,1,1
17246,1900/01/01,2,1
17246,1900/01/01,3,1
17246,1900/01/01,4,1
17247,1900/01/01,1,1
17247,1900/01/01,2,1
17247,1900/01/01,3,1
17247,1900/01/01,4,1
17248,1900/01/01,1,1
17248,1900/01/01,2,1
17248,1900/01/01,3,1
17248,1900/01/01,4,1
17249,1900/01/01,1,1
17249,1900/01/01,2,1
17249,1900/01/01,3,1
17249,1900/01/01,4,1
17250,1900/01/01,1,1
17250,1900/01/01,2,1
17250,1900/01/01,3,1
17250,1900/01/01,4,1
17251,1900/01/01,1,1
17251,1900/01/01,2,1
17251,1900/01/01,3,1
17251,1900/01/01,4,1
17252,1900/01/01,1,1
17252,1900/01/01,2,1
17252,1900/01/01,3,1
17252,1900/01/01,4,1
17253,1900/01/01,1,1
17253,1900/01/01,2,1
17253,1900/01/01,3,1
17253,1900/01/01,4,1
17254,1900/01/01,1,1
17254,1900/01/01,2,1
17254,1900/01/01,3,1
17254,1900/01/01,4,1
17255,1900/01/01,1,1
17255,1900/01/01,2,1
17255,1900/01/01,3,1
17255,1900/01/01,4,1
17256,1900/01/01,1,1
17256,1900/01/01,2,1
17256,1900/01/01,3,1
17256,1900/01/01,4,1
17257,1900/01/01,1,1
17257,1900/01/01,2,1
17257,1900/01/01,3,1
17257,1900/01/01,4,1
17258,1900/01/01,1,1
17258,1900/01/01,2,1
17258,1900/01/01,3,1
17258,1900/01/01,4,1
17259,1900/01/01,1,1
17259,1900/01/01,2,1
17259,1900/01/01,3,1
17259,1900/01/01,4,1
17260,1900/01/01,1,1
17260,1900/01/01,2,1
17260,1900/01/01,3,1
17260,1900/01/01,4,1
17261,1900/01/01,1,1
17261,1900/01/01,2,1
17261,1900/01/01,3,1
17261,1900/01/01,4,1
17262,1900/01/01,1,1
17262,1900/01/01,2,1
17262,1900/01/01,3,1
17262,1900/01/01,4,1
17263,1900/01/01,1,1
17263,1900/01/01,2,1
17263,1900/01/01,3,1
17263,1900/01/01,4,1
17264,1900/01/01,1,1
17264,1900/01/01,2,1
17264,1900/01/01,3,1
17264,1900/01/01,4,1
17265,1900/01/01,1,1
17265,1900/01/01,2,1
17265,1900/01/01,3,1
17265,1900/01/01,4,1
17266,1900/01/01,1,1
17266,1900/01/01,2,1
17266,1900/01/01,3,1
17266,1900/01/01,4,1
17267,1900/01/01,1,1
17267,1900/01/01,2,1
17267,1900/01/01,3,1
17267,1900/01/01,4,1
17268,1900/01/01,1,1
17268,1900/01/01,2,1
17268,1900/01/01,3,1
17268,1900/01/01,4,1
17269,1900/01/01,1,1
17269,1900/01/01,2,1
17269,1900/01/01,3,1
17269,1900/01/01,4,1
17270,1900/01/01,1,1
17270,1900/01/01,2,1
17270,1900/01/01,3,1
17270,1900/01/01,4,1
17271,1900/01/01,1,1
17271,1900/01/01,2,1
17271,1900/01/01,3,1
17271,1900/01/01,4,1
17272,1900/01/01,1,1
17272,1900/01/01,2,1
17272,1900/01/01,3,1
17272,1900/01/01,4,1
17273,1900/01/01,1,1
17273,1900/01/01,2,1
17273,1900/01/01,3,1
17273,1900/01/01,4,1
17274,1900/01/01,1,1
17274,1900/01/01,2,1
17274,1900/01/01,3,1
17274,1900/01/01,4,1
17275,1900/01/01,1,1
17275,1900/01/01,2,1
17275,1900/01/01,3,1
17275,1900/01/01,4,1
17276,1900/01/01,1,1
17276,1900/01/01,2,1
17276,1900/01/01,3,1
17276,1900/01/01,4,1
17277,1900/01/01,1,1
17277,1900/01/01,2,1
17277,1900/01/01,3,1
17277,1900/01/01,4,1
17278,1900/01/01,1,1
17278,1900/01/01,2,1
17278,1900/01/01,3,1
17278,1900/01/01,4,1
17279,1900/01/01,1,1
17279,1900/01/01,2,1
17279,1900/01/01,3,1
17279,1900/01/01,4,1
17280,1900/01/01,1,1
17280,1900/01/01,2,1
17280,1900/01/01,3,1
17280,1900/01/01,4,1
17281,1900/01/01,1,1
17281,1900/01/01,2,1
17281,1900/01/01,3,1
17281,1900/01/01,4,1
